run: 14 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 07:59:09 2021 | q: 0/63 | q_time: 0.381925s | E: 1 | q_time/E: 0.381925s | shuffle time: 0.000000s
Mon Jan 25 07:59:09 2021 | q: 1/63 | q_time: 0.383449s | E: 1 | q_time/E: 0.383449s | shuffle time: 0.000258s
Mon Jan 25 07:59:10 2021 | q: 2/63 | q_time: 0.787278s | E: 2 | q_time/E: 0.393639s | shuffle time: 0.000275s
Mon Jan 25 07:59:11 2021 | q: 3/63 | q_time: 1.590708s | E: 4 | q_time/E: 0.397677s | shuffle time: 0.000275s
Mon Jan 25 07:59:14 2021 | q: 4/63 | q_time: 2.838970s | E: 7 | q_time/E: 0.405567s | shuffle time: 0.000277s
Mon Jan 25 07:59:18 2021 | q: 5/63 | q_time: 4.086730s | E: 10 | q_time/E: 0.408673s | shuffle time: 0.000281s
Mon Jan 25 07:59:24 2021 | q: 6/63 | q_time: 5.789193s | E: 13 | q_time/E: 0.445323s | shuffle time: 0.000281s
Mon Jan 25 07:59:31 2021 | q: 7/63 | q_time: 6.668848s | E: 16 | q_time/E: 0.416803s | shuffle time: 0.000280s
Mon Jan 25 07:59:39 2021 | q: 8/63 | q_time: 7.903399s | E: 19 | q_time/E: 0.415968s | shuffle time: 0.000280s
Mon Jan 25 07:59:48 2021 | q: 9/63 | q_time: 9.282188s | E: 22 | q_time/E: 0.421918s | shuffle time: 0.000287s
Mon Jan 25 07:59:59 2021 | q: 10/63 | q_time: 11.336806s | E: 26 | q_time/E: 0.436031s | shuffle time: 0.000283s
Mon Jan 25 08:00:14 2021 | q: 11/63 | q_time: 14.638441s | E: 30 | q_time/E: 0.487948s | shuffle time: 0.000281s
Mon Jan 25 08:00:35 2021 | q: 12/63 | q_time: 21.521210s | E: 34 | q_time/E: 0.632977s | shuffle time: 0.000288s
Mon Jan 25 08:00:54 2021 | q: 13/63 | q_time: 18.074082s | E: 37 | q_time/E: 0.488489s | shuffle time: 0.000288s
Mon Jan 25 08:01:14 2021 | q: 14/63 | q_time: 20.938965s | E: 42 | q_time/E: 0.498547s | shuffle time: 0.000283s
Mon Jan 25 08:01:37 2021 | q: 15/63 | q_time: 22.232508s | E: 47 | q_time/E: 0.473032s | shuffle time: 0.000281s
Mon Jan 25 08:02:00 2021 | q: 16/63 | q_time: 23.483738s | E: 51 | q_time/E: 0.460465s | shuffle time: 0.000277s
Mon Jan 25 08:02:26 2021 | q: 17/63 | q_time: 25.900633s | E: 56 | q_time/E: 0.462511s | shuffle time: 0.000287s
Mon Jan 25 08:02:53 2021 | q: 18/63 | q_time: 26.679718s | E: 60 | q_time/E: 0.444662s | shuffle time: 0.000283s
Mon Jan 25 08:03:22 2021 | q: 19/63 | q_time: 29.673048s | E: 64 | q_time/E: 0.463641s | shuffle time: 0.000297s
Mon Jan 25 08:03:53 2021 | q: 20/63 | q_time: 30.895860s | E: 69 | q_time/E: 0.447766s | shuffle time: 0.000280s
Mon Jan 25 08:04:29 2021 | q: 21/63 | q_time: 35.826079s | E: 74 | q_time/E: 0.484136s | shuffle time: 0.000316s
