run: 85 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 00:15:31 2021 | q: 0/63 | q_time: 0.377487s | E: 1 | q_time/E: 0.377487s | shuffle time: 0.000000s
Thu Jan 28 00:15:31 2021 | q: 1/63 | q_time: 0.376492s | E: 1 | q_time/E: 0.376492s | shuffle time: 0.000255s
Thu Jan 28 00:15:32 2021 | q: 2/63 | q_time: 0.773271s | E: 2 | q_time/E: 0.386635s | shuffle time: 0.000273s
Thu Jan 28 00:15:34 2021 | q: 3/63 | q_time: 1.563507s | E: 4 | q_time/E: 0.390877s | shuffle time: 0.000268s
Thu Jan 28 00:15:37 2021 | q: 4/63 | q_time: 2.784671s | E: 7 | q_time/E: 0.397810s | shuffle time: 0.000273s
Thu Jan 28 00:15:41 2021 | q: 5/63 | q_time: 4.015962s | E: 10 | q_time/E: 0.401596s | shuffle time: 0.000276s
Thu Jan 28 00:15:46 2021 | q: 6/63 | q_time: 5.380088s | E: 13 | q_time/E: 0.413853s | shuffle time: 0.000279s
Thu Jan 28 00:15:53 2021 | q: 7/63 | q_time: 6.650419s | E: 16 | q_time/E: 0.415651s | shuffle time: 0.000276s
Thu Jan 28 00:16:00 2021 | q: 8/63 | q_time: 7.646835s | E: 19 | q_time/E: 0.402465s | shuffle time: 0.000276s
Thu Jan 28 00:16:09 2021 | q: 9/63 | q_time: 8.906705s | E: 22 | q_time/E: 0.404850s | shuffle time: 0.000276s
Thu Jan 28 00:16:20 2021 | q: 10/63 | q_time: 10.858829s | E: 26 | q_time/E: 0.417647s | shuffle time: 0.000278s
Thu Jan 28 00:16:33 2021 | q: 11/63 | q_time: 13.020005s | E: 30 | q_time/E: 0.434000s | shuffle time: 0.000279s
Thu Jan 28 00:16:48 2021 | q: 12/63 | q_time: 14.723494s | E: 34 | q_time/E: 0.433044s | shuffle time: 0.000283s
Thu Jan 28 00:17:04 2021 | q: 13/63 | q_time: 15.857402s | E: 37 | q_time/E: 0.428578s | shuffle time: 0.000280s
Thu Jan 28 00:17:22 2021 | q: 14/63 | q_time: 18.513831s | E: 42 | q_time/E: 0.440806s | shuffle time: 0.000279s
