run: 79 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 18:56:15 2021 | q: 0/63 | q_time: 0.374958s | E: 1 | q_time/E: 0.374958s | shuffle time: 0.000000s
Wed Jan 27 18:56:15 2021 | q: 1/63 | q_time: 0.372863s | E: 1 | q_time/E: 0.372863s | shuffle time: 0.000256s
Wed Jan 27 18:56:16 2021 | q: 2/63 | q_time: 0.766223s | E: 2 | q_time/E: 0.383111s | shuffle time: 0.000271s
Wed Jan 27 18:56:18 2021 | q: 3/63 | q_time: 1.548142s | E: 4 | q_time/E: 0.387035s | shuffle time: 0.000263s
Wed Jan 27 18:56:20 2021 | q: 4/63 | q_time: 2.773938s | E: 7 | q_time/E: 0.396277s | shuffle time: 0.000269s
Wed Jan 27 18:56:24 2021 | q: 5/63 | q_time: 4.012731s | E: 10 | q_time/E: 0.401273s | shuffle time: 0.000274s
Wed Jan 27 18:56:30 2021 | q: 6/63 | q_time: 5.191028s | E: 13 | q_time/E: 0.399310s | shuffle time: 0.000276s
Wed Jan 27 18:56:36 2021 | q: 7/63 | q_time: 6.366708s | E: 16 | q_time/E: 0.397919s | shuffle time: 0.000272s
Wed Jan 27 18:56:44 2021 | q: 8/63 | q_time: 7.761988s | E: 19 | q_time/E: 0.408526s | shuffle time: 0.000272s
Wed Jan 27 18:56:53 2021 | q: 9/63 | q_time: 8.895817s | E: 22 | q_time/E: 0.404355s | shuffle time: 0.000272s
Wed Jan 27 18:57:03 2021 | q: 10/63 | q_time: 10.658815s | E: 26 | q_time/E: 0.409954s | shuffle time: 0.000275s
Wed Jan 27 18:57:18 2021 | q: 11/63 | q_time: 14.738551s | E: 30 | q_time/E: 0.491285s | shuffle time: 0.000275s
Wed Jan 27 18:57:36 2021 | q: 12/63 | q_time: 17.603153s | E: 34 | q_time/E: 0.517740s | shuffle time: 0.000275s
Wed Jan 27 18:57:53 2021 | q: 13/63 | q_time: 17.008905s | E: 37 | q_time/E: 0.459700s | shuffle time: 0.000276s
Wed Jan 27 18:58:10 2021 | q: 14/63 | q_time: 17.463365s | E: 42 | q_time/E: 0.415794s | shuffle time: 0.000278s
Wed Jan 27 18:58:32 2021 | q: 15/63 | q_time: 21.818353s | E: 47 | q_time/E: 0.464220s | shuffle time: 0.000274s
Wed Jan 27 18:58:54 2021 | q: 16/63 | q_time: 22.526552s | E: 51 | q_time/E: 0.441697s | shuffle time: 0.000274s
Wed Jan 27 18:59:19 2021 | q: 17/63 | q_time: 24.325975s | E: 56 | q_time/E: 0.434392s | shuffle time: 0.000277s
Wed Jan 27 18:59:44 2021 | q: 18/63 | q_time: 25.114078s | E: 60 | q_time/E: 0.418568s | shuffle time: 0.000279s
Wed Jan 27 19:00:10 2021 | q: 19/63 | q_time: 26.220730s | E: 64 | q_time/E: 0.409699s | shuffle time: 0.000273s
Wed Jan 27 19:00:43 2021 | q: 20/63 | q_time: 33.070427s | E: 69 | q_time/E: 0.479282s | shuffle time: 0.000281s
Wed Jan 27 19:01:15 2021 | q: 21/63 | q_time: 31.703689s | E: 74 | q_time/E: 0.428428s | shuffle time: 0.000277s
Wed Jan 27 19:01:51 2021 | q: 22/63 | q_time: 36.045375s | E: 80 | q_time/E: 0.450567s | shuffle time: 0.000278s
Wed Jan 27 19:02:27 2021 | q: 23/63 | q_time: 36.288012s | E: 85 | q_time/E: 0.426918s | shuffle time: 0.000274s
Wed Jan 27 19:03:06 2021 | q: 24/63 | q_time: 39.196002s | E: 91 | q_time/E: 0.430725s | shuffle time: 0.000275s
Wed Jan 27 19:03:50 2021 | q: 25/63 | q_time: 43.600235s | E: 97 | q_time/E: 0.449487s | shuffle time: 0.000274s
Wed Jan 27 19:04:40 2021 | q: 26/63 | q_time: 49.897397s | E: 103 | q_time/E: 0.484441s | shuffle time: 0.000276s
Wed Jan 27 19:05:24 2021 | q: 27/63 | q_time: 44.490043s | E: 108 | q_time/E: 0.411945s | shuffle time: 0.000273s
Wed Jan 27 19:06:17 2021 | q: 28/63 | q_time: 52.111898s | E: 115 | q_time/E: 0.453147s | shuffle time: 0.000272s
