q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.382492 1 0.382492 1279874 1279873 0
1 63 0.379894 1 0.379894 1279874 1279873 0
2 63 0.781519 2 0.390759 2563753 1863916 699836
3 63 1.576576 4 0.394144 5126531 3045774 2080756
4 63 2.811011 7 0.401573 9053799 4722982 4330816
5 63 4.069921 10 0.406992 13023198 6429943 6593254
6 63 5.503634 13 0.423356 17575205 8379259 9195945
7 63 6.509127 16 0.406820 20693777 9771921 10921855
8 63 7.787817 19 0.409885 24670433 11617733 13052699
9 63 12.956233 22 0.588920 28599901 13491989 15107911
10 63 11.595008 26 0.445962 36622668 16889165 19733502
11 63 14.597773 30 0.486592 41401249 18708002 22693246
12 63 15.100529 34 0.444133 47236499 20806037 26430461
13 63 20.438997 37 0.552405 60179342 27171094 33008247
14 63 20.007089 42 0.476359 63454875 27720180 35734694
15 63 23.107469 47 0.491648 66240912 28143444 38097467
16 63 24.185134 51 0.474218 77364103 32921004 44443098
17 63 27.396668 56 0.489226 88186485 37189317 50997167
18 63 38.484860 60 0.641414 81391635 33831762 47559872
19 63 28.375735 64 0.443371 89942060 37546473 52395586
20 63 30.333398 69 0.439614 97044604 39849418 57195185
21 63 41.424428 74 0.559790 98132685 39836034 58296650
22 63 37.040881 80 0.463011 119893313 48090904 71802408
23 63 45.305165 85 0.533002 117300007 46579969 70720037
24 63 44.139163 91 0.485046 128553112 50449318 78103793
25 63 48.401184 97 0.498981 142432329 54595038 87837290
26 63 46.030600 103 0.446899 146728833 55596860 91131972
27 63 48.828082 108 0.452112 148196668 55864002 92332665
28 63 48.090288 115 0.418176 158499013 58643492 99855520
29 63 63.807224 121 0.527332 166512594 61057431 105455162
30 63 63.829954 126 0.506587 193511070 70691262 122819807
31 63 63.640968 131 0.485809 195616673 70631047 124985625
32 63 70.904251 137 0.517549 225566528 81640716 143925811
33 63 68.474096 140 0.489101 205291078 74385275 130905802
34 63 61.584996 143 0.430664 208160785 75827433 132333351
35 63 74.017782 145 0.510467 214309423 79028118 135281304
36 63 65.261356 146 0.446996 211112212 78777304 132334907
37 63 61.492060 147 0.418313 208249714 78664820 129584893
38 63 75.986607 148 0.513423 214878424 82187734 132690689
39 63 79.411828 150 0.529412 227045646 87525346 139520299
40 63 68.644433 152 0.451608 215780026 83218983 132561042
41 63 74.205723 154 0.481855 233043047 90161193 142881853
42 63 68.814355 156 0.441118 214976325 82946286 132030038
43 63 71.075226 159 0.447014 228646980 88574779 140072200
44 63 82.121701 162 0.506924 247246596 96078072 151168523
45 63 75.987728 165 0.460532 235583384 90280157 145303226
46 63 80.915237 167 0.484522 253878473 97838995 156039477
47 63 73.858092 169 0.437030 254374411 97952538 156421872
48 63 94.747563 171 0.554079 278223426 107635500 170587925
49 63 80.142023 173 0.463249 275730056 106073552 169656503
50 63 129.830764 175 0.741890 456728337 176745798 279982538
51 63 85.114709 177 0.480874 283305029 108837009 174468019
52 63 86.096892 178 0.483690 287526073 111670608 175855464
53 63 105.280933 179 0.588162 321922894 124127390 197795503
54 63 81.226428 180 0.451258 269066337 104190246 164876090
55 63 80.817319 182 0.444051 281729304 108653951 173075352
56 63 100.722022 184 0.547402 340941624 131610761 209330862
57 63 84.977191 186 0.456867 299992170 114967478 185024691
58 63 80.814846 188 0.429866 285070001 108648763 176421237
59 63 95.453740 191 0.499758 311965688 117803734 194161953
60 63 90.250932 194 0.465211 291342592 108695376 182647215
61 63 85.947170 197 0.436280 303000264 111267517 191732746
62 63 100.727748 199 0.506170 361608972 132309695 229299276
63 63 86.325575 200 0.431628 308607596 112396036 196211559
3468.15
