run: 67 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 08:21:59 2021 | q: 0/63 | q_time: 0.375213s | E: 1 | q_time/E: 0.375213s | shuffle time: 0.000000s
Wed Jan 27 08:22:00 2021 | q: 1/63 | q_time: 0.373916s | E: 1 | q_time/E: 0.373916s | shuffle time: 0.000252s
Wed Jan 27 08:22:00 2021 | q: 2/63 | q_time: 0.767731s | E: 2 | q_time/E: 0.383865s | shuffle time: 0.000270s
Wed Jan 27 08:22:02 2021 | q: 3/63 | q_time: 1.553199s | E: 4 | q_time/E: 0.388300s | shuffle time: 0.000263s
Wed Jan 27 08:22:05 2021 | q: 4/63 | q_time: 2.746809s | E: 7 | q_time/E: 0.392401s | shuffle time: 0.000268s
Wed Jan 27 08:22:09 2021 | q: 5/63 | q_time: 4.030724s | E: 10 | q_time/E: 0.403072s | shuffle time: 0.000270s
Wed Jan 27 08:22:14 2021 | q: 6/63 | q_time: 5.224010s | E: 13 | q_time/E: 0.401847s | shuffle time: 0.000275s
Wed Jan 27 08:22:20 2021 | q: 7/63 | q_time: 6.364663s | E: 16 | q_time/E: 0.397791s | shuffle time: 0.000274s
Wed Jan 27 08:22:28 2021 | q: 8/63 | q_time: 7.730176s | E: 19 | q_time/E: 0.406851s | shuffle time: 0.000272s
Wed Jan 27 08:22:37 2021 | q: 9/63 | q_time: 8.821324s | E: 22 | q_time/E: 0.400969s | shuffle time: 0.000274s
Wed Jan 27 08:22:48 2021 | q: 10/63 | q_time: 11.096766s | E: 26 | q_time/E: 0.426799s | shuffle time: 0.000275s
Wed Jan 27 08:23:01 2021 | q: 11/63 | q_time: 12.756342s | E: 30 | q_time/E: 0.425211s | shuffle time: 0.000276s
Wed Jan 27 08:23:16 2021 | q: 12/63 | q_time: 15.652930s | E: 34 | q_time/E: 0.460380s | shuffle time: 0.000276s
Wed Jan 27 08:23:32 2021 | q: 13/63 | q_time: 15.843391s | E: 37 | q_time/E: 0.428200s | shuffle time: 0.000278s
Wed Jan 27 08:23:52 2021 | q: 14/63 | q_time: 20.182497s | E: 42 | q_time/E: 0.480536s | shuffle time: 0.000276s
Wed Jan 27 08:24:15 2021 | q: 15/63 | q_time: 22.929203s | E: 47 | q_time/E: 0.487855s | shuffle time: 0.000272s
Wed Jan 27 08:24:39 2021 | q: 16/63 | q_time: 23.922051s | E: 51 | q_time/E: 0.469060s | shuffle time: 0.000271s
Wed Jan 27 08:25:04 2021 | q: 17/63 | q_time: 24.998887s | E: 56 | q_time/E: 0.446409s | shuffle time: 0.000275s
Wed Jan 27 08:25:31 2021 | q: 18/63 | q_time: 26.773216s | E: 60 | q_time/E: 0.446220s | shuffle time: 0.000276s
Wed Jan 27 08:26:02 2021 | q: 19/63 | q_time: 31.067043s | E: 64 | q_time/E: 0.485423s | shuffle time: 0.000278s
Wed Jan 27 08:26:33 2021 | q: 20/63 | q_time: 31.260193s | E: 69 | q_time/E: 0.453046s | shuffle time: 0.000277s
Wed Jan 27 08:27:06 2021 | q: 21/63 | q_time: 32.912181s | E: 74 | q_time/E: 0.444759s | shuffle time: 0.000278s
Wed Jan 27 08:27:43 2021 | q: 22/63 | q_time: 36.367859s | E: 80 | q_time/E: 0.454598s | shuffle time: 0.000280s
Wed Jan 27 08:28:19 2021 | q: 23/63 | q_time: 35.939743s | E: 85 | q_time/E: 0.422821s | shuffle time: 0.000278s
Wed Jan 27 08:28:59 2021 | q: 24/63 | q_time: 40.432984s | E: 91 | q_time/E: 0.444319s | shuffle time: 0.000279s
Wed Jan 27 08:29:41 2021 | q: 25/63 | q_time: 41.750529s | E: 97 | q_time/E: 0.430418s | shuffle time: 0.000278s
Wed Jan 27 08:30:32 2021 | q: 26/63 | q_time: 50.990559s | E: 103 | q_time/E: 0.495054s | shuffle time: 0.000276s
Wed Jan 27 08:31:17 2021 | q: 27/63 | q_time: 45.104829s | E: 108 | q_time/E: 0.417637s | shuffle time: 0.000275s
