q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.374913 1 0.374913 1279874 1279873 0
1 63 0.373009 1 0.373009 1279874 1279873 0
2 63 0.766011 2 0.383005 2561098 1867151 693946
3 63 1.549398 4 0.387349 5132047 3044345 2087701
4 63 2.769051 7 0.395579 9088742 4730062 4358679
5 63 4.032414 10 0.403241 13158144 6487310 6670833
6 63 5.525194 13 0.425015 17994066 8611591 9382474
7 63 6.459842 16 0.403740 20948349 9929689 11018659
8 63 7.574444 19 0.398655 24458782 11504017 12954764
9 63 8.869164 22 0.403144 28571607 13490253 15081353
10 63 10.431810 26 0.401223 33503443 15326200 18177242
11 63 12.066535 30 0.402218 38652367 17292150 21360216
12 63 14.975566 34 0.440458 48264820 21349039 26915780
13 63 15.121195 37 0.408681 48568541 21741481 26827059
14 63 18.002747 42 0.428637 58332551 25333242 32999308
15 63 20.461022 47 0.435341 66708660 28515669 38192990
16 63 22.288334 51 0.437026 72862631 31055206 41807424
17 63 24.138959 56 0.431053 79238414 33106851 46131562
18 63 26.167317 60 0.436122 86080282 36034508 50045773
19 63 27.760033 64 0.433751 90427224 37651662 52775561
20 63 31.667481 69 0.458949 103734690 42792434 60942255
21 63 31.942043 74 0.431649 104680901 42654479 62026421
22 63 38.084781 80 0.476060 126060516 50449229 75611286
23 63 36.164695 85 0.425467 119426863 47225487 72201375
24 63 37.760231 91 0.414948 125430257 48795982 76634274
25 63 40.662608 97 0.419202 135702331 52015924 83686406
26 63 48.061254 103 0.466614 162000024 61130441 100869582
27 63 44.204564 108 0.409302 148770966 56128647 92642318
28 63 52.869092 115 0.459731 180022203 66572485 113449717
29 63 48.372788 121 0.399775 164659165 60000610 104658554
30 63 54.114095 126 0.429477 185678280 67836644 117841635
31 63 56.243211 131 0.429337 193202333 70188328 123014004
32 63 65.227165 137 0.476111 226057690 81196928 144860761
33 63 59.239590 140 0.423140 204892322 74513361 130378960
34 63 60.154656 143 0.420662 208687281 75798668 132888612
35 63 63.822225 145 0.440153 222011428 81804828 140206599
36 63 62.685692 146 0.429354 217482605 81201855 136280749
37 63 59.667932 147 0.405904 206770894 78461859 128309034
38 63 59.117915 148 0.399445 204618207 78099775 126518431
39 63 64.255533 150 0.428370 223062257 85958709 137103547
40 63 71.795562 152 0.472339 250676202 97222299 153453902
41 63 65.357717 154 0.424401 227623313 88522266 139101046
42 63 72.739213 156 0.466277 254560618 99048067 155512550
43 63 67.927630 159 0.427218 237559800 92023940 145535859
44 63 70.463463 162 0.434960 247468779 95775993 151692785
45 63 72.418353 165 0.438899 255274657 98783319 156491337
46 63 110.838874 167 0.663706 396225834 153162137 243063696
47 63 77.560756 169 0.458939 274385186 105498220 168886965
48 63 79.195884 171 0.463134 280316746 108409300 171907445
49 63 75.130019 173 0.434278 266186357 102171959 164014397
50 63 71.677540 175 0.409586 254191128 97331725 156859402
51 63 72.734170 177 0.410928 258965190 99571479 159393710
52 63 89.114427 178 0.500643 319515727 123801751 195713975
53 63 81.207235 179 0.453672 291132854 112262787 178870066
54 63 84.308227 180 0.468379 302924184 117166748 185757435
55 63 85.430411 182 0.469398 308185598 118914442 189271155
56 63 112.821901 184 0.613163 410852451 158866322 251986128
57 63 81.888449 186 0.440260 296378605 113265176 183113428
58 63 76.952813 188 0.409323 278502157 105852772 172649384
59 63 77.856094 191 0.407624 282349298 106560241 175789056
60 63 83.666486 194 0.431271 305014036 113768316 191245719
61 63 80.651263 197 0.409397 294893814 108899745 185994068
62 63 88.240577 199 0.443420 324281107 118548849 205732257
63 63 89.424720 200 0.447124 329387498 120226335 209161162
3183.43
