run: 4 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Sun Jan 24 22:25:16 2021 | q: 0/63 | q_time: 0.381325s | E: 1 | q_time/E: 0.381325s | shuffle time: 0.000000s
Sun Jan 24 22:25:17 2021 | q: 1/63 | q_time: 0.380260s | E: 1 | q_time/E: 0.380260s | shuffle time: 0.000256s
Sun Jan 24 22:25:17 2021 | q: 2/63 | q_time: 0.780873s | E: 2 | q_time/E: 0.390436s | shuffle time: 0.000271s
Sun Jan 24 22:25:19 2021 | q: 3/63 | q_time: 1.577405s | E: 4 | q_time/E: 0.394351s | shuffle time: 0.000269s
Sun Jan 24 22:25:22 2021 | q: 4/63 | q_time: 2.797910s | E: 7 | q_time/E: 0.399701s | shuffle time: 0.000275s
Sun Jan 24 22:25:26 2021 | q: 5/63 | q_time: 4.131181s | E: 10 | q_time/E: 0.413118s | shuffle time: 0.000277s
Sun Jan 24 22:25:32 2021 | q: 6/63 | q_time: 5.782979s | E: 13 | q_time/E: 0.444845s | shuffle time: 0.000279s
Sun Jan 24 22:25:38 2021 | q: 7/63 | q_time: 6.725583s | E: 16 | q_time/E: 0.420349s | shuffle time: 0.000274s
Sun Jan 24 22:25:46 2021 | q: 8/63 | q_time: 7.877375s | E: 19 | q_time/E: 0.414599s | shuffle time: 0.000278s
Sun Jan 24 22:25:55 2021 | q: 9/63 | q_time: 9.067239s | E: 22 | q_time/E: 0.412147s | shuffle time: 0.000279s
Sun Jan 24 22:26:06 2021 | q: 10/63 | q_time: 10.821558s | E: 26 | q_time/E: 0.416214s | shuffle time: 0.000279s
Sun Jan 24 22:26:19 2021 | q: 11/63 | q_time: 12.931337s | E: 30 | q_time/E: 0.431045s | shuffle time: 0.000328s
Sun Jan 24 22:26:34 2021 | q: 12/63 | q_time: 15.424603s | E: 34 | q_time/E: 0.453665s | shuffle time: 0.000279s
Sun Jan 24 22:26:50 2021 | q: 13/63 | q_time: 15.659035s | E: 37 | q_time/E: 0.423217s | shuffle time: 0.000281s
Sun Jan 24 22:27:10 2021 | q: 14/63 | q_time: 20.030274s | E: 42 | q_time/E: 0.476911s | shuffle time: 0.000278s
Sun Jan 24 22:27:31 2021 | q: 15/63 | q_time: 20.943378s | E: 47 | q_time/E: 0.445604s | shuffle time: 0.000276s
Sun Jan 24 22:27:54 2021 | q: 16/63 | q_time: 22.738178s | E: 51 | q_time/E: 0.445847s | shuffle time: 0.000275s
Sun Jan 24 22:28:17 2021 | q: 17/63 | q_time: 23.563552s | E: 56 | q_time/E: 0.420778s | shuffle time: 0.000280s
Sun Jan 24 22:28:44 2021 | q: 18/63 | q_time: 26.834463s | E: 60 | q_time/E: 0.447241s | shuffle time: 0.000278s
Sun Jan 24 22:29:12 2021 | q: 19/63 | q_time: 28.237791s | E: 64 | q_time/E: 0.441215s | shuffle time: 0.000282s
Sun Jan 24 22:29:47 2021 | q: 20/63 | q_time: 34.360893s | E: 69 | q_time/E: 0.497984s | shuffle time: 0.000279s
Sun Jan 24 22:30:22 2021 | q: 21/63 | q_time: 35.572575s | E: 74 | q_time/E: 0.480710s | shuffle time: 0.000283s
Sun Jan 24 22:31:01 2021 | q: 22/63 | q_time: 38.548486s | E: 80 | q_time/E: 0.481856s | shuffle time: 0.000279s
Sun Jan 24 22:31:38 2021 | q: 23/63 | q_time: 37.290266s | E: 85 | q_time/E: 0.438709s | shuffle time: 0.000278s
Sun Jan 24 22:32:18 2021 | q: 24/63 | q_time: 40.212193s | E: 91 | q_time/E: 0.441892s | shuffle time: 0.000278s
Sun Jan 24 22:33:04 2021 | q: 25/63 | q_time: 45.394545s | E: 97 | q_time/E: 0.467985s | shuffle time: 0.000277s
Sun Jan 24 22:33:57 2021 | q: 26/63 | q_time: 53.155857s | E: 103 | q_time/E: 0.516076s | shuffle time: 0.000276s
Sun Jan 24 22:34:42 2021 | q: 27/63 | q_time: 44.800513s | E: 108 | q_time/E: 0.414820s | shuffle time: 0.000275s
Sun Jan 24 22:35:38 2021 | q: 28/63 | q_time: 56.547167s | E: 115 | q_time/E: 0.491714s | shuffle time: 0.000841s
Sun Jan 24 22:36:29 2021 | q: 29/63 | q_time: 50.494327s | E: 121 | q_time/E: 0.417308s | shuffle time: 0.000273s
Sun Jan 24 22:37:29 2021 | q: 30/63 | q_time: 59.789554s | E: 126 | q_time/E: 0.474520s | shuffle time: 0.000275s
Sun Jan 24 22:38:27 2021 | q: 31/63 | q_time: 58.731983s | E: 131 | q_time/E: 0.448336s | shuffle time: 0.000274s
Sun Jan 24 22:39:25 2021 | q: 32/63 | q_time: 58.095279s | E: 137 | q_time/E: 0.424053s | shuffle time: 0.000273s
Sun Jan 24 22:40:24 2021 | q: 33/63 | q_time: 58.054321s | E: 140 | q_time/E: 0.414674s | shuffle time: 0.000274s
Sun Jan 24 22:41:28 2021 | q: 34/63 | q_time: 64.454926s | E: 143 | q_time/E: 0.450734s | shuffle time: 0.000273s
Sun Jan 24 22:42:32 2021 | q: 35/63 | q_time: 63.623645s | E: 145 | q_time/E: 0.438784s | shuffle time: 0.000273s
Sun Jan 24 22:43:33 2021 | q: 36/63 | q_time: 61.483383s | E: 146 | q_time/E: 0.421119s | shuffle time: 0.000274s
Sun Jan 24 22:44:37 2021 | q: 37/63 | q_time: 63.874089s | E: 147 | q_time/E: 0.434518s | shuffle time: 0.000281s
Sun Jan 24 22:45:40 2021 | q: 38/63 | q_time: 62.587440s | E: 148 | q_time/E: 0.422888s | shuffle time: 0.000272s
Sun Jan 24 22:46:47 2021 | q: 39/63 | q_time: 67.118911s | E: 150 | q_time/E: 0.447459s | shuffle time: 0.000274s
Sun Jan 24 22:48:07 2021 | q: 40/63 | q_time: 80.324506s | E: 152 | q_time/E: 0.528451s | shuffle time: 0.000274s
Sun Jan 24 22:49:23 2021 | q: 41/63 | q_time: 76.397481s | E: 154 | q_time/E: 0.496088s | shuffle time: 0.000274s
