q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.375199 1 0.375199 1279874 1279873 0
1 63 0.372517 1 0.372517 1279874 1279873 0
2 63 0.765058 2 0.382529 2560574 1863986 696587
3 63 1.544590 4 0.386147 5124123 3040404 2083718
4 63 2.766744 7 0.395249 9091616 4754406 4337209
5 63 4.180173 10 0.418017 13671338 6790214 6881123
6 63 5.436873 13 0.418221 17716712 8493128 9223583
7 63 6.711229 16 0.419452 21813664 10344892 11468771
8 63 7.622163 19 0.401166 24624460 11606305 13018154
9 63 8.846510 22 0.402114 28490381 13455048 15035332
10 63 10.451848 26 0.401994 33435723 15278619 18157103
11 63 13.575441 30 0.452515 43633475 19590938 24042536
12 63 19.693117 34 0.579209 64011989 28512046 35499942
13 63 15.937739 37 0.430750 51344887 23083664 28261222
14 63 18.811397 42 0.447890 61084388 26586129 34498258
15 63 19.079374 47 0.405944 62010644 26180023 35830620
16 63 20.625902 51 0.404429 67071081 28376963 38694117
17 63 25.323021 56 0.452197 83276686 34613292 48663393
18 63 25.015151 60 0.416919 82184360 34211483 47972876
19 63 27.947627 64 0.436682 91041304 37991516 53049787
20 63 31.611938 69 0.458144 103437730 42853904 60583825
21 63 33.685067 74 0.455204 110662145 45099330 65562814
22 63 39.132921 80 0.489162 129510999 51686098 77824900
23 63 37.730931 85 0.443893 124997992 49640330 75357661
24 63 39.777091 91 0.437111 132396215 51651113 80745101
25 63 40.757514 97 0.420181 135929593 51642915 84286677
26 63 46.704758 103 0.453444 157311942 59727208 97584733
27 63 43.323179 108 0.401141 145666276 54577931 91088344
28 63 50.607207 115 0.440063 172016367 63843324 108173042
29 63 53.535414 121 0.442441 182878849 67039199 115839649
30 63 55.304292 126 0.438923 190070143 69250419 120819723
31 63 58.549967 131 0.446946 201332548 73518426 127814121
32 63 64.579612 137 0.471384 223610049 79984505 143625543
33 63 57.338206 140 0.409559 197994862 71521901 126472960
34 63 56.867712 143 0.397676 196385894 71355569 125030324
35 63 63.071800 145 0.434978 218909451 80979613 137929837
36 63 62.330531 146 0.426921 216077329 80616995 135460333
37 63 63.954794 147 0.435067 221929547 84274188 137655358
38 63 65.028893 148 0.439384 225950507 86750054 139200452
39 63 69.540449 150 0.463603 242204950 93391422 148813527
40 63 66.864989 152 0.439901 232621700 89800343 142821356
41 63 67.690164 154 0.439547 235860451 91625119 144235331
42 63 66.583289 156 0.426816 231874829 89958093 141916735
43 63 66.124834 159 0.415879 230821620 89199196 141622423
44 63 75.361074 162 0.465192 264786928 102400519 162386408
45 63 77.597115 165 0.470286 273798521 105938353 167860167
46 63 67.886372 167 0.406505 238811132 92192279 146618852
47 63 75.405320 169 0.446185 266517480 102921078 163596401
48 63 97.104331 171 0.567862 345741290 133113837 212627452
49 63 95.720227 173 0.553296 341612572 131903130 209709441
50 63 80.413069 175 0.459503 286128581 110417916 175710664
51 63 75.996807 177 0.429360 270561949 103689485 166872463
52 63 78.145616 178 0.439020 278914296 108057479 170856816
53 63 72.612779 179 0.405658 259035400 99600157 159435242
54 63 77.349078 180 0.429717 276687062 107465424 169221637
55 63 76.667733 182 0.421251 275326254 106090111 169236142
56 63 80.200910 184 0.435875 289045190 111443460 177601729
57 63 78.260087 186 0.420753 282266803 107958220 174308582
58 63 84.096936 188 0.447324 304520230 116281060 188239169
59 63 82.842792 191 0.433732 300759820 113229792 187530027
60 63 76.239011 194 0.392985 276937278 103030925 173906352
61 63 84.773562 197 0.430323 310341943 115111110 195230832
62 63 83.007366 199 0.417122 304227893 111129538 193098354
63 63 89.265625 200 0.446328 328478663 119745692 208732970
3144.72
