run: 43 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 10:55:47 2021 | q: 0/63 | q_time: 0.380517s | E: 1 | q_time/E: 0.380517s | shuffle time: 0.000000s
Tue Jan 26 10:55:47 2021 | q: 1/63 | q_time: 0.378226s | E: 1 | q_time/E: 0.378226s | shuffle time: 0.000257s
Tue Jan 26 10:55:48 2021 | q: 2/63 | q_time: 0.777548s | E: 2 | q_time/E: 0.388774s | shuffle time: 0.000272s
Tue Jan 26 10:55:50 2021 | q: 3/63 | q_time: 1.570546s | E: 4 | q_time/E: 0.392636s | shuffle time: 0.000267s
Tue Jan 26 10:55:52 2021 | q: 4/63 | q_time: 2.778376s | E: 7 | q_time/E: 0.396911s | shuffle time: 0.000273s
Tue Jan 26 10:55:56 2021 | q: 5/63 | q_time: 4.005119s | E: 10 | q_time/E: 0.400512s | shuffle time: 0.000278s
Tue Jan 26 10:56:02 2021 | q: 6/63 | q_time: 5.667649s | E: 13 | q_time/E: 0.435973s | shuffle time: 0.000278s
Tue Jan 26 10:56:09 2021 | q: 7/63 | q_time: 6.478303s | E: 16 | q_time/E: 0.404894s | shuffle time: 0.000272s
Tue Jan 26 10:56:16 2021 | q: 8/63 | q_time: 7.708447s | E: 19 | q_time/E: 0.405708s | shuffle time: 0.000277s
Tue Jan 26 10:56:25 2021 | q: 9/63 | q_time: 8.934564s | E: 22 | q_time/E: 0.406117s | shuffle time: 0.000276s
Tue Jan 26 10:56:36 2021 | q: 10/63 | q_time: 10.598105s | E: 26 | q_time/E: 0.407619s | shuffle time: 0.000276s
Tue Jan 26 10:56:51 2021 | q: 11/63 | q_time: 14.921076s | E: 30 | q_time/E: 0.497369s | shuffle time: 0.000279s
Tue Jan 26 10:57:16 2021 | q: 12/63 | q_time: 25.397883s | E: 34 | q_time/E: 0.746997s | shuffle time: 0.000280s
Tue Jan 26 10:57:33 2021 | q: 13/63 | q_time: 17.118526s | E: 37 | q_time/E: 0.462663s | shuffle time: 0.000281s
Tue Jan 26 10:57:51 2021 | q: 14/63 | q_time: 17.571299s | E: 42 | q_time/E: 0.418364s | shuffle time: 0.000275s
Tue Jan 26 10:58:12 2021 | q: 15/63 | q_time: 20.811911s | E: 47 | q_time/E: 0.442807s | shuffle time: 0.000276s
Tue Jan 26 10:58:33 2021 | q: 16/63 | q_time: 21.575719s | E: 51 | q_time/E: 0.423053s | shuffle time: 0.000288s
Tue Jan 26 10:58:59 2021 | q: 17/63 | q_time: 25.916945s | E: 56 | q_time/E: 0.462803s | shuffle time: 0.000276s
