run: 53 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 19:47:56 2021 | q: 0/63 | q_time: 0.378262s | E: 1 | q_time/E: 0.378262s | shuffle time: 0.000000s
Tue Jan 26 19:47:57 2021 | q: 1/63 | q_time: 0.376639s | E: 1 | q_time/E: 0.376639s | shuffle time: 0.000254s
Tue Jan 26 19:47:57 2021 | q: 2/63 | q_time: 0.773571s | E: 2 | q_time/E: 0.386786s | shuffle time: 0.000270s
Tue Jan 26 19:47:59 2021 | q: 3/63 | q_time: 1.561078s | E: 4 | q_time/E: 0.390269s | shuffle time: 0.000264s
Tue Jan 26 19:48:02 2021 | q: 4/63 | q_time: 2.774681s | E: 7 | q_time/E: 0.396383s | shuffle time: 0.000271s
Tue Jan 26 19:48:06 2021 | q: 5/63 | q_time: 3.980444s | E: 10 | q_time/E: 0.398044s | shuffle time: 0.000277s
Tue Jan 26 19:48:11 2021 | q: 6/63 | q_time: 5.599813s | E: 13 | q_time/E: 0.430755s | shuffle time: 0.000276s
Tue Jan 26 19:48:18 2021 | q: 7/63 | q_time: 6.680525s | E: 16 | q_time/E: 0.417533s | shuffle time: 0.000272s
Tue Jan 26 19:48:26 2021 | q: 8/63 | q_time: 7.645613s | E: 19 | q_time/E: 0.402401s | shuffle time: 0.000275s
Tue Jan 26 19:48:35 2021 | q: 9/63 | q_time: 9.364816s | E: 22 | q_time/E: 0.425673s | shuffle time: 0.000278s
Tue Jan 26 19:48:47 2021 | q: 10/63 | q_time: 12.228201s | E: 26 | q_time/E: 0.470315s | shuffle time: 0.000278s
Tue Jan 26 19:49:00 2021 | q: 11/63 | q_time: 13.033369s | E: 30 | q_time/E: 0.434446s | shuffle time: 0.000279s
Tue Jan 26 19:49:25 2021 | q: 12/63 | q_time: 24.692367s | E: 34 | q_time/E: 0.726246s | shuffle time: 0.000278s
Tue Jan 26 19:49:40 2021 | q: 13/63 | q_time: 15.415245s | E: 37 | q_time/E: 0.416628s | shuffle time: 0.000279s
Tue Jan 26 19:49:58 2021 | q: 14/63 | q_time: 17.948528s | E: 42 | q_time/E: 0.427346s | shuffle time: 0.000276s
Tue Jan 26 19:50:19 2021 | q: 15/63 | q_time: 20.321264s | E: 47 | q_time/E: 0.432367s | shuffle time: 0.000459s
Tue Jan 26 19:50:50 2021 | q: 16/63 | q_time: 31.072785s | E: 51 | q_time/E: 0.609270s | shuffle time: 0.000273s
Tue Jan 26 19:51:20 2021 | q: 17/63 | q_time: 30.476853s | E: 56 | q_time/E: 0.544230s | shuffle time: 0.000276s
Tue Jan 26 19:51:49 2021 | q: 18/63 | q_time: 28.977528s | E: 60 | q_time/E: 0.482959s | shuffle time: 0.000280s
Tue Jan 26 19:52:17 2021 | q: 19/63 | q_time: 28.300263s | E: 64 | q_time/E: 0.442192s | shuffle time: 0.000280s
Tue Jan 26 19:52:49 2021 | q: 20/63 | q_time: 31.712892s | E: 69 | q_time/E: 0.459607s | shuffle time: 0.000278s
Tue Jan 26 19:53:22 2021 | q: 21/63 | q_time: 32.536973s | E: 74 | q_time/E: 0.439689s | shuffle time: 0.000278s
Tue Jan 26 19:53:59 2021 | q: 22/63 | q_time: 37.313242s | E: 80 | q_time/E: 0.466416s | shuffle time: 0.000279s
Tue Jan 26 19:54:35 2021 | q: 23/63 | q_time: 35.743047s | E: 85 | q_time/E: 0.420506s | shuffle time: 0.000276s
Tue Jan 26 19:55:15 2021 | q: 24/63 | q_time: 40.274977s | E: 91 | q_time/E: 0.442582s | shuffle time: 0.000276s
Tue Jan 26 19:55:59 2021 | q: 25/63 | q_time: 44.251671s | E: 97 | q_time/E: 0.456203s | shuffle time: 0.000275s
Tue Jan 26 19:56:44 2021 | q: 26/63 | q_time: 44.571627s | E: 103 | q_time/E: 0.432734s | shuffle time: 0.000274s
Tue Jan 26 19:57:28 2021 | q: 27/63 | q_time: 43.871165s | E: 108 | q_time/E: 0.406214s | shuffle time: 0.000274s
Tue Jan 26 19:58:20 2021 | q: 28/63 | q_time: 52.015117s | E: 115 | q_time/E: 0.452305s | shuffle time: 0.000272s
Tue Jan 26 19:59:10 2021 | q: 29/63 | q_time: 50.587026s | E: 121 | q_time/E: 0.418075s | shuffle time: 0.000273s
Tue Jan 26 20:00:03 2021 | q: 30/63 | q_time: 52.658837s | E: 126 | q_time/E: 0.417927s | shuffle time: 0.000273s
Tue Jan 26 20:01:01 2021 | q: 31/63 | q_time: 58.558837s | E: 131 | q_time/E: 0.447014s | shuffle time: 0.000274s
Tue Jan 26 20:02:14 2021 | q: 32/63 | q_time: 72.942112s | E: 137 | q_time/E: 0.532424s | shuffle time: 0.000270s
Tue Jan 26 20:03:15 2021 | q: 33/63 | q_time: 60.952809s | E: 140 | q_time/E: 0.435377s | shuffle time: 0.000270s
Tue Jan 26 20:04:16 2021 | q: 34/63 | q_time: 61.140313s | E: 143 | q_time/E: 0.427555s | shuffle time: 0.000273s
Tue Jan 26 20:05:15 2021 | q: 35/63 | q_time: 58.776991s | E: 145 | q_time/E: 0.405359s | shuffle time: 0.000273s
Tue Jan 26 20:06:17 2021 | q: 36/63 | q_time: 61.674507s | E: 146 | q_time/E: 0.422428s | shuffle time: 0.000276s
Tue Jan 26 20:07:22 2021 | q: 37/63 | q_time: 65.284792s | E: 147 | q_time/E: 0.444114s | shuffle time: 0.000271s
Tue Jan 26 20:08:24 2021 | q: 38/63 | q_time: 61.786272s | E: 148 | q_time/E: 0.417475s | shuffle time: 0.000558s
Tue Jan 26 20:09:28 2021 | q: 39/63 | q_time: 63.663977s | E: 150 | q_time/E: 0.424427s | shuffle time: 0.000274s
Tue Jan 26 20:10:33 2021 | q: 40/63 | q_time: 65.638874s | E: 152 | q_time/E: 0.431835s | shuffle time: 0.000274s
Tue Jan 26 20:11:41 2021 | q: 41/63 | q_time: 67.725841s | E: 154 | q_time/E: 0.439778s | shuffle time: 0.000274s
Tue Jan 26 20:12:52 2021 | q: 42/63 | q_time: 70.715530s | E: 156 | q_time/E: 0.453305s | shuffle time: 0.000273s
Tue Jan 26 20:14:02 2021 | q: 43/63 | q_time: 69.859276s | E: 159 | q_time/E: 0.439367s | shuffle time: 0.000276s
Tue Jan 26 20:15:27 2021 | q: 44/63 | q_time: 85.050351s | E: 162 | q_time/E: 0.525002s | shuffle time: 0.000275s
Tue Jan 26 20:16:41 2021 | q: 45/63 | q_time: 74.184466s | E: 165 | q_time/E: 0.449603s | shuffle time: 0.000276s
Tue Jan 26 20:18:03 2021 | q: 46/63 | q_time: 82.244145s | E: 167 | q_time/E: 0.492480s | shuffle time: 0.000272s
Tue Jan 26 20:19:14 2021 | q: 47/63 | q_time: 70.728941s | E: 169 | q_time/E: 0.418514s | shuffle time: 0.000277s
Tue Jan 26 20:20:29 2021 | q: 48/63 | q_time: 74.861365s | E: 171 | q_time/E: 0.437786s | shuffle time: 0.000272s
Tue Jan 26 20:21:46 2021 | q: 49/63 | q_time: 77.661153s | E: 173 | q_time/E: 0.448908s | shuffle time: 0.000275s
Tue Jan 26 20:23:07 2021 | q: 50/63 | q_time: 80.882469s | E: 175 | q_time/E: 0.462186s | shuffle time: 0.000272s
Tue Jan 26 20:24:29 2021 | q: 51/63 | q_time: 82.186248s | E: 177 | q_time/E: 0.464329s | shuffle time: 0.000272s
Tue Jan 26 20:25:51 2021 | q: 52/63 | q_time: 81.127441s | E: 178 | q_time/E: 0.455772s | shuffle time: 0.000271s
Tue Jan 26 20:28:42 2021 | q: 53/63 | q_time: 171.749594s | E: 179 | q_time/E: 0.959495s | shuffle time: 0.000272s
Tue Jan 26 20:30:44 2021 | q: 54/63 | q_time: 121.766886s | E: 180 | q_time/E: 0.676483s | shuffle time: 0.000268s
Tue Jan 26 20:32:24 2021 | q: 55/63 | q_time: 99.775614s | E: 182 | q_time/E: 0.548218s | shuffle time: 0.000265s
Tue Jan 26 20:33:59 2021 | q: 56/63 | q_time: 94.904347s | E: 184 | q_time/E: 0.515784s | shuffle time: 0.000264s
Tue Jan 26 20:35:29 2021 | q: 57/63 | q_time: 90.445264s | E: 186 | q_time/E: 0.486265s | shuffle time: 0.000267s
Tue Jan 26 20:36:50 2021 | q: 58/63 | q_time: 81.029734s | E: 188 | q_time/E: 0.431009s | shuffle time: 0.000262s
Tue Jan 26 20:38:17 2021 | q: 59/63 | q_time: 86.325505s | E: 191 | q_time/E: 0.451966s | shuffle time: 0.000262s
