run: 15 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 08:54:50 2021 | q: 0/63 | q_time: 0.384768s | E: 1 | q_time/E: 0.384768s | shuffle time: 0.000000s
Mon Jan 25 08:54:51 2021 | q: 1/63 | q_time: 0.383997s | E: 1 | q_time/E: 0.383997s | shuffle time: 0.000268s
Mon Jan 25 08:54:52 2021 | q: 2/63 | q_time: 0.789264s | E: 2 | q_time/E: 0.394632s | shuffle time: 0.000287s
Mon Jan 25 08:54:53 2021 | q: 3/63 | q_time: 1.593992s | E: 4 | q_time/E: 0.398498s | shuffle time: 0.000281s
Mon Jan 25 08:54:56 2021 | q: 4/63 | q_time: 2.860825s | E: 7 | q_time/E: 0.408689s | shuffle time: 0.000288s
Mon Jan 25 08:55:00 2021 | q: 5/63 | q_time: 4.317411s | E: 10 | q_time/E: 0.431741s | shuffle time: 0.000290s
Mon Jan 25 08:55:06 2021 | q: 6/63 | q_time: 5.289274s | E: 13 | q_time/E: 0.406867s | shuffle time: 0.000291s
Mon Jan 25 08:55:12 2021 | q: 7/63 | q_time: 6.608092s | E: 16 | q_time/E: 0.413006s | shuffle time: 0.000286s
Mon Jan 25 08:55:20 2021 | q: 8/63 | q_time: 8.013678s | E: 19 | q_time/E: 0.421773s | shuffle time: 0.000291s
Mon Jan 25 08:55:32 2021 | q: 9/63 | q_time: 11.455672s | E: 22 | q_time/E: 0.520712s | shuffle time: 0.000291s
Mon Jan 25 08:55:43 2021 | q: 10/63 | q_time: 11.059753s | E: 26 | q_time/E: 0.425375s | shuffle time: 0.000290s
Mon Jan 25 08:55:57 2021 | q: 11/63 | q_time: 14.025554s | E: 30 | q_time/E: 0.467518s | shuffle time: 0.000291s
Mon Jan 25 08:56:14 2021 | q: 12/63 | q_time: 16.852353s | E: 34 | q_time/E: 0.495657s | shuffle time: 0.000295s
Mon Jan 25 08:56:32 2021 | q: 13/63 | q_time: 17.803556s | E: 37 | q_time/E: 0.481177s | shuffle time: 0.000295s
Mon Jan 25 08:56:51 2021 | q: 14/63 | q_time: 19.649245s | E: 42 | q_time/E: 0.467839s | shuffle time: 0.000292s
Mon Jan 25 08:57:13 2021 | q: 15/63 | q_time: 21.962353s | E: 47 | q_time/E: 0.467284s | shuffle time: 0.000287s
Mon Jan 25 08:57:51 2021 | q: 16/63 | q_time: 38.288970s | E: 51 | q_time/E: 0.750764s | shuffle time: 0.000287s
Mon Jan 25 08:58:19 2021 | q: 17/63 | q_time: 27.480348s | E: 56 | q_time/E: 0.490721s | shuffle time: 0.000290s
Mon Jan 25 08:58:46 2021 | q: 18/63 | q_time: 27.003536s | E: 60 | q_time/E: 0.450059s | shuffle time: 0.000290s
Mon Jan 25 08:59:21 2021 | q: 19/63 | q_time: 35.528899s | E: 64 | q_time/E: 0.555139s | shuffle time: 0.000292s
Mon Jan 25 08:59:56 2021 | q: 20/63 | q_time: 34.677640s | E: 69 | q_time/E: 0.502574s | shuffle time: 0.000291s
Mon Jan 25 09:00:40 2021 | q: 21/63 | q_time: 43.409113s | E: 74 | q_time/E: 0.586610s | shuffle time: 0.000293s
Mon Jan 25 09:01:18 2021 | q: 22/63 | q_time: 37.948989s | E: 80 | q_time/E: 0.474362s | shuffle time: 0.000290s
Mon Jan 25 09:01:56 2021 | q: 23/63 | q_time: 38.807753s | E: 85 | q_time/E: 0.456562s | shuffle time: 0.000289s
Mon Jan 25 09:02:34 2021 | q: 24/63 | q_time: 37.970059s | E: 91 | q_time/E: 0.417253s | shuffle time: 0.000286s
Mon Jan 25 09:03:22 2021 | q: 25/63 | q_time: 48.078573s | E: 97 | q_time/E: 0.495655s | shuffle time: 0.000289s
Mon Jan 25 09:04:08 2021 | q: 26/63 | q_time: 45.214627s | E: 103 | q_time/E: 0.438977s | shuffle time: 0.000285s
Mon Jan 25 09:04:53 2021 | q: 27/63 | q_time: 45.259207s | E: 108 | q_time/E: 0.419067s | shuffle time: 0.000287s
Mon Jan 25 09:05:58 2021 | q: 28/63 | q_time: 65.284845s | E: 115 | q_time/E: 0.567694s | shuffle time: 0.000286s
Mon Jan 25 09:07:04 2021 | q: 29/63 | q_time: 65.917122s | E: 121 | q_time/E: 0.544770s | shuffle time: 0.000285s
Mon Jan 25 09:08:03 2021 | q: 30/63 | q_time: 58.903406s | E: 126 | q_time/E: 0.467487s | shuffle time: 0.000282s
Mon Jan 25 09:08:59 2021 | q: 31/63 | q_time: 55.827202s | E: 131 | q_time/E: 0.426162s | shuffle time: 0.000479s
Mon Jan 25 09:10:19 2021 | q: 32/63 | q_time: 80.492493s | E: 137 | q_time/E: 0.587536s | shuffle time: 0.000283s
