run: 25 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 18:21:44 2021 | q: 0/63 | q_time: 0.381683s | E: 1 | q_time/E: 0.381683s | shuffle time: 0.000000s
Mon Jan 25 18:21:44 2021 | q: 1/63 | q_time: 0.378753s | E: 1 | q_time/E: 0.378753s | shuffle time: 0.000257s
Mon Jan 25 18:21:45 2021 | q: 2/63 | q_time: 0.778400s | E: 2 | q_time/E: 0.389200s | shuffle time: 0.000272s
Mon Jan 25 18:21:46 2021 | q: 3/63 | q_time: 1.569929s | E: 4 | q_time/E: 0.392482s | shuffle time: 0.000266s
Mon Jan 25 18:21:49 2021 | q: 4/63 | q_time: 2.838577s | E: 7 | q_time/E: 0.405511s | shuffle time: 0.000276s
Mon Jan 25 18:21:53 2021 | q: 5/63 | q_time: 4.002610s | E: 10 | q_time/E: 0.400261s | shuffle time: 0.000277s
Mon Jan 25 18:21:59 2021 | q: 6/63 | q_time: 5.502518s | E: 13 | q_time/E: 0.423271s | shuffle time: 0.000277s
Mon Jan 25 18:22:05 2021 | q: 7/63 | q_time: 6.579237s | E: 16 | q_time/E: 0.411202s | shuffle time: 0.000278s
Mon Jan 25 18:22:13 2021 | q: 8/63 | q_time: 7.894618s | E: 19 | q_time/E: 0.415506s | shuffle time: 0.000276s
Mon Jan 25 18:22:22 2021 | q: 9/63 | q_time: 8.985018s | E: 22 | q_time/E: 0.408410s | shuffle time: 0.000278s
Mon Jan 25 18:22:34 2021 | q: 10/63 | q_time: 11.802254s | E: 26 | q_time/E: 0.453933s | shuffle time: 0.000281s
Mon Jan 25 18:22:49 2021 | q: 11/63 | q_time: 14.637420s | E: 30 | q_time/E: 0.487914s | shuffle time: 0.000281s
Mon Jan 25 18:23:09 2021 | q: 12/63 | q_time: 20.207131s | E: 34 | q_time/E: 0.594327s | shuffle time: 0.000656s
Mon Jan 25 18:23:26 2021 | q: 13/63 | q_time: 16.926837s | E: 37 | q_time/E: 0.457482s | shuffle time: 0.000280s
Mon Jan 25 18:23:45 2021 | q: 14/63 | q_time: 19.295169s | E: 42 | q_time/E: 0.459409s | shuffle time: 0.000284s
Mon Jan 25 18:24:06 2021 | q: 15/63 | q_time: 21.284099s | E: 47 | q_time/E: 0.452853s | shuffle time: 0.000278s
Mon Jan 25 18:24:30 2021 | q: 16/63 | q_time: 23.466971s | E: 51 | q_time/E: 0.460137s | shuffle time: 0.000278s
