run: 36 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 04:40:20 2021 | q: 0/63 | q_time: 0.380575s | E: 1 | q_time/E: 0.380575s | shuffle time: 0.000000s
Tue Jan 26 04:40:20 2021 | q: 1/63 | q_time: 0.379788s | E: 1 | q_time/E: 0.379788s | shuffle time: 0.000260s
Tue Jan 26 04:40:21 2021 | q: 2/63 | q_time: 0.780427s | E: 2 | q_time/E: 0.390213s | shuffle time: 0.000278s
Tue Jan 26 04:40:23 2021 | q: 3/63 | q_time: 1.576992s | E: 4 | q_time/E: 0.394248s | shuffle time: 0.000273s
Tue Jan 26 04:40:25 2021 | q: 4/63 | q_time: 2.795120s | E: 7 | q_time/E: 0.399303s | shuffle time: 0.000279s
Tue Jan 26 04:40:29 2021 | q: 5/63 | q_time: 4.090665s | E: 10 | q_time/E: 0.409066s | shuffle time: 0.000281s
Tue Jan 26 04:40:35 2021 | q: 6/63 | q_time: 5.728633s | E: 13 | q_time/E: 0.440664s | shuffle time: 0.000286s
Tue Jan 26 04:40:42 2021 | q: 7/63 | q_time: 6.747254s | E: 16 | q_time/E: 0.421703s | shuffle time: 0.000281s
Tue Jan 26 04:40:50 2021 | q: 8/63 | q_time: 7.842392s | E: 19 | q_time/E: 0.412757s | shuffle time: 0.000281s
Tue Jan 26 04:40:59 2021 | q: 9/63 | q_time: 9.109122s | E: 22 | q_time/E: 0.414051s | shuffle time: 0.000282s
Tue Jan 26 04:41:09 2021 | q: 10/63 | q_time: 10.611094s | E: 26 | q_time/E: 0.408119s | shuffle time: 0.000285s
Tue Jan 26 04:41:22 2021 | q: 11/63 | q_time: 13.003146s | E: 30 | q_time/E: 0.433438s | shuffle time: 0.000289s
Tue Jan 26 04:41:38 2021 | q: 12/63 | q_time: 15.272593s | E: 34 | q_time/E: 0.449194s | shuffle time: 0.000285s
Tue Jan 26 04:41:55 2021 | q: 13/63 | q_time: 17.677843s | E: 37 | q_time/E: 0.477780s | shuffle time: 0.000290s
Tue Jan 26 04:42:16 2021 | q: 14/63 | q_time: 20.617963s | E: 42 | q_time/E: 0.490904s | shuffle time: 0.000284s
Tue Jan 26 04:42:36 2021 | q: 15/63 | q_time: 20.189123s | E: 47 | q_time/E: 0.429556s | shuffle time: 0.000284s
Tue Jan 26 04:42:58 2021 | q: 16/63 | q_time: 21.928645s | E: 51 | q_time/E: 0.429973s | shuffle time: 0.000282s
Tue Jan 26 04:43:25 2021 | q: 17/63 | q_time: 26.320724s | E: 56 | q_time/E: 0.470013s | shuffle time: 0.000281s
Tue Jan 26 04:43:51 2021 | q: 18/63 | q_time: 26.857135s | E: 60 | q_time/E: 0.447619s | shuffle time: 0.000284s
