run: 17 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 10:45:52 2021 | q: 0/63 | q_time: 1.785952s | E: 1 | q_time/E: 1.785952s | shuffle time: 0.000000s
Mon Jan 25 10:45:53 2021 | q: 1/63 | q_time: 1.238921s | E: 1 | q_time/E: 1.238921s | shuffle time: 0.001061s
Mon Jan 25 10:45:55 2021 | q: 2/63 | q_time: 1.638601s | E: 2 | q_time/E: 0.819300s | shuffle time: 0.000819s
Mon Jan 25 10:45:57 2021 | q: 3/63 | q_time: 1.904211s | E: 4 | q_time/E: 0.476053s | shuffle time: 0.000465s
Mon Jan 25 10:46:00 2021 | q: 4/63 | q_time: 2.796137s | E: 7 | q_time/E: 0.399448s | shuffle time: 0.000276s
Mon Jan 25 10:46:04 2021 | q: 5/63 | q_time: 4.477508s | E: 10 | q_time/E: 0.447751s | shuffle time: 0.000278s
Mon Jan 25 10:46:09 2021 | q: 6/63 | q_time: 5.280467s | E: 13 | q_time/E: 0.406190s | shuffle time: 0.000275s
Mon Jan 25 10:46:16 2021 | q: 7/63 | q_time: 6.573075s | E: 16 | q_time/E: 0.410817s | shuffle time: 0.000277s
Mon Jan 25 10:46:24 2021 | q: 8/63 | q_time: 7.903573s | E: 19 | q_time/E: 0.415978s | shuffle time: 0.000276s
Mon Jan 25 10:46:33 2021 | q: 9/63 | q_time: 9.150070s | E: 22 | q_time/E: 0.415912s | shuffle time: 0.000279s
Mon Jan 25 10:46:44 2021 | q: 10/63 | q_time: 11.079225s | E: 26 | q_time/E: 0.426124s | shuffle time: 0.000391s
Mon Jan 25 10:46:57 2021 | q: 11/63 | q_time: 12.625657s | E: 30 | q_time/E: 0.420855s | shuffle time: 0.000384s
Mon Jan 25 10:47:16 2021 | q: 12/63 | q_time: 18.778312s | E: 34 | q_time/E: 0.552303s | shuffle time: 0.000281s
Mon Jan 25 10:47:33 2021 | q: 13/63 | q_time: 17.662909s | E: 37 | q_time/E: 0.477376s | shuffle time: 0.000284s
Mon Jan 25 10:47:57 2021 | q: 14/63 | q_time: 23.733455s | E: 42 | q_time/E: 0.565082s | shuffle time: 0.000280s
Mon Jan 25 10:48:19 2021 | q: 15/63 | q_time: 21.662896s | E: 47 | q_time/E: 0.460913s | shuffle time: 0.000280s
Mon Jan 25 10:48:43 2021 | q: 16/63 | q_time: 24.456515s | E: 51 | q_time/E: 0.479540s | shuffle time: 0.000277s
Mon Jan 25 10:49:08 2021 | q: 17/63 | q_time: 25.300604s | E: 56 | q_time/E: 0.451796s | shuffle time: 0.000281s
Mon Jan 25 10:49:42 2021 | q: 18/63 | q_time: 33.434308s | E: 60 | q_time/E: 0.557238s | shuffle time: 0.000281s
Mon Jan 25 10:50:13 2021 | q: 19/63 | q_time: 31.267806s | E: 64 | q_time/E: 0.488559s | shuffle time: 0.000282s
Mon Jan 25 10:50:48 2021 | q: 20/63 | q_time: 34.678078s | E: 69 | q_time/E: 0.502581s | shuffle time: 0.001280s
Mon Jan 25 10:51:23 2021 | q: 21/63 | q_time: 35.711932s | E: 74 | q_time/E: 0.482594s | shuffle time: 0.000283s
Mon Jan 25 10:52:05 2021 | q: 22/63 | q_time: 41.514059s | E: 80 | q_time/E: 0.518926s | shuffle time: 0.000283s
Mon Jan 25 10:52:41 2021 | q: 23/63 | q_time: 35.741410s | E: 85 | q_time/E: 0.420487s | shuffle time: 0.000280s
Mon Jan 25 10:53:20 2021 | q: 24/63 | q_time: 39.491594s | E: 91 | q_time/E: 0.433974s | shuffle time: 0.000279s
Mon Jan 25 10:54:11 2021 | q: 25/63 | q_time: 51.172363s | E: 97 | q_time/E: 0.527550s | shuffle time: 0.000278s
Mon Jan 25 10:54:58 2021 | q: 26/63 | q_time: 46.945993s | E: 103 | q_time/E: 0.455786s | shuffle time: 0.000277s
Mon Jan 25 10:55:52 2021 | q: 27/63 | q_time: 53.516121s | E: 108 | q_time/E: 0.495520s | shuffle time: 0.000278s
Mon Jan 25 10:56:43 2021 | q: 28/63 | q_time: 51.031155s | E: 115 | q_time/E: 0.443749s | shuffle time: 0.000277s
Mon Jan 25 10:57:40 2021 | q: 29/63 | q_time: 57.122540s | E: 121 | q_time/E: 0.472087s | shuffle time: 0.000273s
Mon Jan 25 10:58:32 2021 | q: 30/63 | q_time: 52.026034s | E: 126 | q_time/E: 0.412905s | shuffle time: 0.000273s
Mon Jan 25 10:59:42 2021 | q: 31/63 | q_time: 70.169799s | E: 131 | q_time/E: 0.535647s | shuffle time: 0.000274s
Mon Jan 25 11:00:49 2021 | q: 32/63 | q_time: 66.791523s | E: 137 | q_time/E: 0.487529s | shuffle time: 0.000273s
