q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.378126 1 0.378126 1279874 1279873 0
1 63 0.376109 1 0.376109 1279874 1279873 0
2 63 0.773973 2 0.386986 2561492 1866186 695305
3 63 1.565390 4 0.391347 5125966 3044294 2081671
4 63 2.765495 7 0.395071 8971542 4666199 4305342
5 63 4.123310 10 0.412331 13298302 6598265 6700036
6 63 5.575441 13 0.428880 17940898 8586139 9354758
7 63 6.506830 16 0.406677 20853767 9845347 11008419
8 63 7.874602 19 0.414453 24486996 11528636 12958359
9 63 9.053320 22 0.411515 28775852 13581310 15194541
10 63 11.080252 26 0.426164 35161296 16126163 19035132
11 63 14.225867 30 0.474196 44862704 20323626 24539077
12 63 24.410788 34 0.717964 78876310 35433444 43442865
13 63 15.743115 37 0.425490 50023027 22408268 27614758
14 63 18.630152 42 0.443575 59594361 25954344 33640016
15 63 21.072107 47 0.448343 67636290 28978613 38657676
16 63 24.672019 51 0.483765 79782909 34059555 45723353
17 63 26.235784 56 0.468496 85315363 35728358 49587004
18 63 26.813600 60 0.446893 87116520 36536500 50580019
19 63 28.003106 64 0.437549 88617971 36792789 51825181
20 63 30.065744 69 0.435735 96627274 39766599 56860674
21 63 32.477298 74 0.438882 105181983 42718168 62463814
22 63 38.766337 80 0.484579 126437484 50373330 76064153
23 63 36.423075 85 0.428507 118918339 47086783 71831555
24 63 38.576724 91 0.423920 126047662 48969169 77078492
25 63 41.803067 97 0.430959 137697083 52779985 84917097
26 63 44.798829 103 0.434940 145917532 55448635 90468896
27 63 45.160826 108 0.418156 148994564 56325942 92668621
28 63 49.461537 115 0.430100 164460655 60701744 103758910
29 63 51.944654 121 0.429295 173559071 63588809 109970261
30 63 52.472953 126 0.416452 175663476 63928454 111735021
31 63 55.310736 131 0.422219 187247029 68102444 119144584
32 63 59.232634 137 0.432355 199783535 71213608 128569926
33 63 57.081211 140 0.407723 194277862 70069782 124208079
34 63 62.783087 143 0.439043 214855546 78558566 136296979
35 63 61.262507 145 0.422500 208734284 77087903 131646380
36 63 60.969539 146 0.417600 208324253 77611005 130713247
37 63 62.346911 147 0.424129 212631319 80406430 132224888
38 63 59.641517 148 0.402983 202179885 76940799 125239085
39 63 63.197709 150 0.421318 215917124 83087638 132829485
40 63 80.418182 152 0.529067 277209316 107284244 169925071
41 63 64.781622 154 0.420660 220320734 85512855 134807878
42 63 65.624297 156 0.420669 225513874 87494294 138019579
43 63 81.737175 159 0.514070 283624140 109947352 173676787
44 63 73.334550 162 0.452682 254101313 98459764 155641548
45 63 72.810529 165 0.441276 252551956 97450357 155101598
46 63 74.292084 167 0.444863 258555703 99688557 158867145
47 63 74.266532 169 0.439447 256686811 98894048 157792762
48 63 73.999646 171 0.432746 257431608 98889390 158542217
49 63 76.919281 173 0.444620 267510999 103220830 164290168
50 63 75.539671 175 0.431655 263523269 101646201 161877067
51 63 95.635113 177 0.540311 335758096 129371880 206386215
52 63 82.130958 178 0.461410 289133738 111532864 177600873
53 63 81.422111 179 0.454872 287417767 111015577 176402189
54 63 77.913552 180 0.432853 274985189 106026376 168958812
55 63 88.024167 182 0.483649 312412047 120874893 191537153
56 63 94.110119 184 0.511468 333948650 128459863 205488786
57 63 78.080134 186 0.419786 274403907 104929921 169473985
58 63 83.085819 188 0.441946 295051771 112754982 182296788
59 63 82.474932 191 0.431806 295320597 112773230 182547366
60 63 85.136877 194 0.438850 306159846 113954162 192205683
61 63 84.211432 197 0.427469 303758888 111620785 192138102
62 63 83.334527 199 0.418766 301346622 109735311 191611310
63 63 85.317822 200 0.426589 309223426 112583961 196639464
3168.26
