run: 21 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 14:35:41 2021 | q: 0/63 | q_time: 0.382058s | E: 1 | q_time/E: 0.382058s | shuffle time: 0.000000s
Mon Jan 25 14:35:42 2021 | q: 1/63 | q_time: 0.380936s | E: 1 | q_time/E: 0.380936s | shuffle time: 0.000258s
Mon Jan 25 14:35:42 2021 | q: 2/63 | q_time: 0.781901s | E: 2 | q_time/E: 0.390950s | shuffle time: 0.000275s
Mon Jan 25 14:35:44 2021 | q: 3/63 | q_time: 1.579983s | E: 4 | q_time/E: 0.394996s | shuffle time: 0.000272s
Mon Jan 25 14:35:47 2021 | q: 4/63 | q_time: 2.863495s | E: 7 | q_time/E: 0.409071s | shuffle time: 0.000279s
Mon Jan 25 14:35:51 2021 | q: 5/63 | q_time: 4.211244s | E: 10 | q_time/E: 0.421124s | shuffle time: 0.000279s
Mon Jan 25 14:35:56 2021 | q: 6/63 | q_time: 5.439660s | E: 13 | q_time/E: 0.418435s | shuffle time: 0.000281s
Mon Jan 25 14:36:03 2021 | q: 7/63 | q_time: 6.897570s | E: 16 | q_time/E: 0.431098s | shuffle time: 0.000277s
Mon Jan 25 14:36:11 2021 | q: 8/63 | q_time: 7.835692s | E: 19 | q_time/E: 0.412405s | shuffle time: 0.000280s
Mon Jan 25 14:36:20 2021 | q: 9/63 | q_time: 9.153002s | E: 22 | q_time/E: 0.416046s | shuffle time: 0.000280s
Mon Jan 25 14:36:31 2021 | q: 10/63 | q_time: 11.049654s | E: 26 | q_time/E: 0.424987s | shuffle time: 0.000286s
Mon Jan 25 14:36:46 2021 | q: 11/63 | q_time: 14.437901s | E: 30 | q_time/E: 0.481263s | shuffle time: 0.000289s
Mon Jan 25 14:37:04 2021 | q: 12/63 | q_time: 18.393373s | E: 34 | q_time/E: 0.540982s | shuffle time: 0.000289s
Mon Jan 25 14:37:22 2021 | q: 13/63 | q_time: 17.525551s | E: 37 | q_time/E: 0.473664s | shuffle time: 0.000288s
Mon Jan 25 14:37:47 2021 | q: 14/63 | q_time: 25.282371s | E: 42 | q_time/E: 0.601961s | shuffle time: 0.000289s
Mon Jan 25 14:38:08 2021 | q: 15/63 | q_time: 21.331939s | E: 47 | q_time/E: 0.453871s | shuffle time: 0.000319s
Mon Jan 25 14:38:32 2021 | q: 16/63 | q_time: 23.993694s | E: 51 | q_time/E: 0.470465s | shuffle time: 0.000280s
Mon Jan 25 14:38:57 2021 | q: 17/63 | q_time: 24.715802s | E: 56 | q_time/E: 0.441354s | shuffle time: 0.000283s
Mon Jan 25 14:39:24 2021 | q: 18/63 | q_time: 27.238550s | E: 60 | q_time/E: 0.453976s | shuffle time: 0.000284s
Mon Jan 25 14:39:55 2021 | q: 19/63 | q_time: 30.570384s | E: 64 | q_time/E: 0.477662s | shuffle time: 0.000284s
Mon Jan 25 14:40:26 2021 | q: 20/63 | q_time: 31.156702s | E: 69 | q_time/E: 0.451546s | shuffle time: 0.000283s
Mon Jan 25 14:41:02 2021 | q: 21/63 | q_time: 35.713822s | E: 74 | q_time/E: 0.482619s | shuffle time: 0.000281s
Mon Jan 25 14:41:43 2021 | q: 22/63 | q_time: 41.679321s | E: 80 | q_time/E: 0.520992s | shuffle time: 0.000341s
Mon Jan 25 14:42:20 2021 | q: 23/63 | q_time: 36.393636s | E: 85 | q_time/E: 0.428160s | shuffle time: 0.000282s
Mon Jan 25 14:42:59 2021 | q: 24/63 | q_time: 38.943676s | E: 91 | q_time/E: 0.427952s | shuffle time: 0.000281s
Mon Jan 25 14:43:55 2021 | q: 25/63 | q_time: 56.716531s | E: 97 | q_time/E: 0.584707s | shuffle time: 0.000280s
Mon Jan 25 14:44:47 2021 | q: 26/63 | q_time: 51.009844s | E: 103 | q_time/E: 0.495241s | shuffle time: 0.000278s
Mon Jan 25 14:45:49 2021 | q: 27/63 | q_time: 62.365168s | E: 108 | q_time/E: 0.577455s | shuffle time: 0.000279s
Mon Jan 25 14:46:42 2021 | q: 28/63 | q_time: 53.449008s | E: 115 | q_time/E: 0.464774s | shuffle time: 0.000277s
Mon Jan 25 14:47:32 2021 | q: 29/63 | q_time: 49.763348s | E: 121 | q_time/E: 0.411267s | shuffle time: 0.000276s
