q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.382595 1 0.382595 1279874 1279873 0
1 63 0.380020 1 0.380020 1279874 1279873 0
2 63 0.780720 2 0.390360 2561171 1861483 699687
3 63 1.577101 4 0.394275 5124887 3036821 2088065
4 63 2.797132 7 0.399590 9003344 4665346 4337997
5 63 4.029607 10 0.402961 12883390 6354645 6528744
6 63 5.837461 13 0.449035 18672938 9010113 9662824
7 63 6.522227 16 0.407639 20741239 9822333 10918905
8 63 7.716381 19 0.406125 24434893 11449788 12985104
9 63 8.950728 22 0.406851 28257436 13309435 14948000
10 63 10.648246 26 0.409548 33520285 15280941 18239343
11 63 14.571407 30 0.485714 46053248 20763918 25289329
12 63 19.320279 34 0.568244 61490845 27530562 33960282
13 63 16.253689 37 0.439289 51264746 22973328 28291417
14 63 21.101865 42 0.502425 67413784 29536922 37876861
15 63 22.103403 47 0.470285 70765976 30317364 40448611
16 63 21.967569 51 0.430737 70307587 29888770 40418816
17 63 25.219469 56 0.450348 81262601 33972677 47289923
18 63 26.695090 60 0.444918 86185524 36061698 50123825
19 63 27.542737 64 0.430355 87873142 36686798 51186343
20 63 35.033089 69 0.507726 112748538 46324933 66423604
21 63 35.695527 74 0.482372 115297632 47240286 68057345
22 63 34.038258 80 0.425478 109347683 43549837 65797845
23 63 36.138254 85 0.425156 117058446 46345851 70712594
24 63 38.742792 91 0.425745 126193656 49166805 77026850
25 63 41.462977 97 0.427453 135526870 52005905 83520964
26 63 45.424309 103 0.441013 149755618 56374189 93381428
27 63 45.844087 108 0.424482 151329966 56900403 94429562
28 63 50.036261 115 0.435098 166567007 61758360 104808646
29 63 51.598307 121 0.426432 172439681 63407979 109031701
30 63 55.684661 126 0.441942 187410723 68600576 118810146
31 63 55.715424 131 0.425309 187505470 68125504 119379965
32 63 66.035547 137 0.482011 224022497 81029932 142992564
33 63 61.925169 140 0.442323 210179206 76501382 133677823
34 63 60.234323 143 0.421219 204491057 74345546 130145510
35 63 65.591573 145 0.452356 223501501 82810933 140690567
36 63 60.555654 146 0.414765 205617972 76708505 128909466
37 63 65.573959 147 0.446081 223032197 84186546 138845650
38 63 65.620353 148 0.443381 223113506 85113246 138000259
39 63 62.687452 150 0.417916 213106647 81577333 131529313
40 63 65.192113 152 0.428895 221464701 85329379 136135321
41 63 68.919315 154 0.447528 234585640 90684977 143900662
42 63 65.872568 156 0.422260 224384296 86962080 137422215
43 63 67.316321 159 0.423373 230163165 89698282 140464882
44 63 71.374843 162 0.440585 244228085 94655558 149572526
45 63 80.318369 165 0.486778 276693268 106633705 170059562
46 63 86.426875 167 0.517526 300373635 115625902 184747732
47 63 74.238751 169 0.439283 256420819 99254315 157166503
48 63 74.013863 171 0.432830 255859430 98291379 157568050
49 63 81.595004 173 0.471647 283443840 109558177 173885662
50 63 78.116535 175 0.446380 271264941 104328065 166936875
51 63 90.310217 177 0.510227 316350103 121541330 194808772
52 63 79.992108 178 0.449394 280236473 108039052 172197420
53 63 74.773690 179 0.417730 260599304 100505473 160093830
54 63 78.786443 180 0.437702 276085335 106964211 169121123
55 63 86.258861 182 0.473950 303812102 116985634 186826467
56 63 93.045062 184 0.505680 329063754 126672668 202391085
57 63 86.236309 186 0.463636 305327886 116990102 188337783
58 63 85.492352 188 0.454747 303128779 115817932 187310846
59 63 80.165317 191 0.419714 284478660 106651253 177827406
60 63 85.916189 194 0.442867 306341684 114660222 191681461
61 63 89.821031 197 0.455944 322586039 119893660 202692378
62 63 88.446182 199 0.444453 318553314 115843830 202709483
63 63 86.088293 200 0.430441 310385177 113388988 196996188
3196.75
