q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.381587 1 0.381587 1279874 1279873 0
1 63 0.380136 1 0.380136 1279874 1279873 0
2 63 0.780794 2 0.390397 2560333 1863634 696698
3 63 1.580342 4 0.395085 5135248 3053215 2082032
4 63 2.795381 7 0.399340 8998837 4681625 4317211
5 63 4.268537 10 0.426854 13669277 6789198 6880078
6 63 5.809798 13 0.446908 18576788 8912636 9664151
7 63 6.507115 16 0.406695 20680472 9802056 10878415
8 63 7.780790 19 0.409515 24637818 11612936 13024881
9 63 9.176310 22 0.417105 28957990 13700055 15257934
10 63 10.683843 26 0.410917 33589226 15311506 18277719
11 63 14.529567 30 0.484319 45942427 20793182 25149244
12 63 18.962200 34 0.557712 60400223 27034750 33365472
13 63 17.078764 37 0.461588 54024513 24366599 29657913
14 63 20.576557 42 0.489918 65323791 28565495 36758295
15 63 22.329054 47 0.475086 71494836 30579501 40915334
16 63 22.859702 51 0.448229 73332576 31136117 42196458
17 63 25.130701 56 0.448763 80975269 34081388 46893880
18 63 25.339968 60 0.422333 81527780 33901027 47626752
19 63 30.495343 64 0.476490 97604174 40826967 56777206
20 63 33.911557 69 0.491472 109175161 45086325 64088835
21 63 32.722332 74 0.442194 105179767 42908724 62271042
22 63 39.438850 80 0.492986 127967179 51081455 76885723
23 63 37.053509 85 0.435924 120200262 47764344 72435917
24 63 39.521057 91 0.434297 127654795 49611139 78043655
25 63 42.164746 97 0.434688 138194177 53132541 85061635
26 63 48.846026 103 0.474233 160199068 60803845 99395222
27 63 45.101530 108 0.417607 148970023 56206781 92763241
28 63 50.610225 115 0.440089 167975523 61750101 106225421
29 63 50.203875 121 0.414908 167779643 61363616 106416026
30 63 58.123546 126 0.461298 195494102 71441064 124053037
31 63 54.814134 131 0.418429 183312478 66404036 116908441
32 63 59.919482 137 0.437368 202423893 72661486 129762406
33 63 60.423648 140 0.431597 204124877 74156627 129968249
34 63 59.609231 143 0.416848 201848637 73694068 128154568
35 63 64.035687 145 0.441625 217882243 80647558 137234684
36 63 64.673926 146 0.442972 220036194 82166395 137869798
37 63 62.870755 147 0.427692 213843730 81126876 132716853
38 63 65.499980 148 0.442567 223102569 85362308 137740260
39 63 69.556712 150 0.463711 237398229 91385985 146012243
40 63 88.255267 152 0.580627 303798314 117505581 186292732
41 63 67.433485 154 0.437880 230447900 89224261 141223638
42 63 67.406154 156 0.432091 230418914 89774584 140644329
43 63 66.933318 159 0.420964 229307906 88801117 140506788
44 63 67.755385 162 0.418243 232856027 89993549 142862477
45 63 72.139483 165 0.437209 248987423 96404369 152583053
46 63 73.367377 167 0.439326 253785566 97667825 156117740
47 63 97.893468 169 0.579251 341930323 131512014 210418308
48 63 71.878227 171 0.420341 248358579 95990716 152367862
49 63 73.464486 173 0.424650 255068667 97906823 157161843
50 63 79.778629 175 0.455878 278358872 107617793 170741078
51 63 87.012171 177 0.491594 305083001 117190923 187892077
52 63 76.795098 178 0.431433 268719921 103390372 165329548
53 63 84.952622 179 0.474596 298679319 115650130 183029188
54 63 80.413072 180 0.446739 282455535 108824109 173631425
55 63 85.864535 182 0.471783 303305537 117400876 185904660
56 63 94.052964 184 0.511157 333875171 128054866 205820304
57 63 78.516601 186 0.422132 277707302 105683040 172024261
58 63 76.876228 188 0.408916 272119461 103487575 168631885
59 63 82.072197 191 0.429697 292183049 110250630 181932418
60 63 81.412474 194 0.419652 290606635 108663787 181942847
61 63 88.153179 197 0.447478 316387878 117364822 199023055
62 63 93.255895 199 0.468623 336122121 123726665 212395455
63 63 83.402990 200 0.417015 300180684 109416941 190763742
3205.63
