run: 91 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 05:33:39 2021 | q: 0/63 | q_time: 0.377267s | E: 1 | q_time/E: 0.377267s | shuffle time: 0.000000s
Thu Jan 28 05:33:39 2021 | q: 1/63 | q_time: 0.376679s | E: 1 | q_time/E: 0.376679s | shuffle time: 0.000255s
Thu Jan 28 05:33:40 2021 | q: 2/63 | q_time: 0.774037s | E: 2 | q_time/E: 0.387018s | shuffle time: 0.000269s
Thu Jan 28 05:33:41 2021 | q: 3/63 | q_time: 1.570611s | E: 4 | q_time/E: 0.392653s | shuffle time: 0.000268s
Thu Jan 28 05:33:44 2021 | q: 4/63 | q_time: 2.767919s | E: 7 | q_time/E: 0.395417s | shuffle time: 0.000275s
Thu Jan 28 05:33:48 2021 | q: 5/63 | q_time: 4.021072s | E: 10 | q_time/E: 0.402107s | shuffle time: 0.000279s
Thu Jan 28 05:33:54 2021 | q: 6/63 | q_time: 5.463357s | E: 13 | q_time/E: 0.420258s | shuffle time: 0.000281s
Thu Jan 28 05:34:00 2021 | q: 7/63 | q_time: 6.558699s | E: 16 | q_time/E: 0.409919s | shuffle time: 0.000276s
Thu Jan 28 05:34:08 2021 | q: 8/63 | q_time: 7.942330s | E: 19 | q_time/E: 0.418017s | shuffle time: 0.000276s
Thu Jan 28 05:34:17 2021 | q: 9/63 | q_time: 9.358809s | E: 22 | q_time/E: 0.425400s | shuffle time: 0.000279s
Thu Jan 28 05:34:28 2021 | q: 10/63 | q_time: 10.635705s | E: 26 | q_time/E: 0.409066s | shuffle time: 0.000278s
Thu Jan 28 05:34:42 2021 | q: 11/63 | q_time: 14.366174s | E: 30 | q_time/E: 0.478872s | shuffle time: 0.000283s
Thu Jan 28 05:35:03 2021 | q: 12/63 | q_time: 20.144736s | E: 34 | q_time/E: 0.592492s | shuffle time: 0.000283s
Thu Jan 28 05:35:18 2021 | q: 13/63 | q_time: 15.673202s | E: 37 | q_time/E: 0.423600s | shuffle time: 0.000280s
Thu Jan 28 05:35:37 2021 | q: 14/63 | q_time: 18.925948s | E: 42 | q_time/E: 0.450618s | shuffle time: 0.000286s
Thu Jan 28 05:36:00 2021 | q: 15/63 | q_time: 22.947541s | E: 47 | q_time/E: 0.488246s | shuffle time: 0.000279s
Thu Jan 28 05:36:23 2021 | q: 16/63 | q_time: 22.655140s | E: 51 | q_time/E: 0.444218s | shuffle time: 0.000297s
Thu Jan 28 05:36:48 2021 | q: 17/63 | q_time: 24.850666s | E: 56 | q_time/E: 0.443762s | shuffle time: 0.000282s
Thu Jan 28 05:37:14 2021 | q: 18/63 | q_time: 26.176388s | E: 60 | q_time/E: 0.436273s | shuffle time: 0.000285s
Thu Jan 28 05:37:42 2021 | q: 19/63 | q_time: 28.719375s | E: 64 | q_time/E: 0.448740s | shuffle time: 0.000283s
Thu Jan 28 05:38:13 2021 | q: 20/63 | q_time: 30.193443s | E: 69 | q_time/E: 0.437586s | shuffle time: 0.000282s
Thu Jan 28 05:38:45 2021 | q: 21/63 | q_time: 32.490687s | E: 74 | q_time/E: 0.439063s | shuffle time: 0.000284s
Thu Jan 28 05:39:23 2021 | q: 22/63 | q_time: 37.800556s | E: 80 | q_time/E: 0.472507s | shuffle time: 0.000286s
Thu Jan 28 05:39:59 2021 | q: 23/63 | q_time: 36.211118s | E: 85 | q_time/E: 0.426013s | shuffle time: 0.000285s
Thu Jan 28 05:40:37 2021 | q: 24/63 | q_time: 38.025844s | E: 91 | q_time/E: 0.417866s | shuffle time: 0.000281s
Thu Jan 28 05:41:18 2021 | q: 25/63 | q_time: 40.952160s | E: 97 | q_time/E: 0.422187s | shuffle time: 0.000281s
Thu Jan 28 05:42:09 2021 | q: 26/63 | q_time: 50.409228s | E: 103 | q_time/E: 0.489410s | shuffle time: 0.000279s
Thu Jan 28 05:42:55 2021 | q: 27/63 | q_time: 46.693188s | E: 108 | q_time/E: 0.432344s | shuffle time: 0.000280s
Thu Jan 28 05:43:47 2021 | q: 28/63 | q_time: 51.774673s | E: 115 | q_time/E: 0.450215s | shuffle time: 0.000278s
Thu Jan 28 05:44:37 2021 | q: 29/63 | q_time: 50.208084s | E: 121 | q_time/E: 0.414943s | shuffle time: 0.000273s
Thu Jan 28 05:45:29 2021 | q: 30/63 | q_time: 52.025088s | E: 126 | q_time/E: 0.412898s | shuffle time: 0.000278s
Thu Jan 28 05:46:23 2021 | q: 31/63 | q_time: 53.652388s | E: 131 | q_time/E: 0.409560s | shuffle time: 0.000274s
Thu Jan 28 05:47:30 2021 | q: 32/63 | q_time: 66.817861s | E: 137 | q_time/E: 0.487722s | shuffle time: 0.000277s
Thu Jan 28 05:48:32 2021 | q: 33/63 | q_time: 61.917331s | E: 140 | q_time/E: 0.442267s | shuffle time: 0.000278s
Thu Jan 28 05:49:34 2021 | q: 34/63 | q_time: 61.956529s | E: 143 | q_time/E: 0.433262s | shuffle time: 0.000277s
Thu Jan 28 05:50:36 2021 | q: 35/63 | q_time: 62.704707s | E: 145 | q_time/E: 0.432446s | shuffle time: 0.000277s
Thu Jan 28 05:51:38 2021 | q: 36/63 | q_time: 61.728283s | E: 146 | q_time/E: 0.422796s | shuffle time: 0.000278s
Thu Jan 28 05:52:43 2021 | q: 37/63 | q_time: 64.553059s | E: 147 | q_time/E: 0.439136s | shuffle time: 0.000276s
Thu Jan 28 05:53:50 2021 | q: 38/63 | q_time: 67.100457s | E: 148 | q_time/E: 0.453381s | shuffle time: 0.000282s
Thu Jan 28 05:54:55 2021 | q: 39/63 | q_time: 65.075834s | E: 150 | q_time/E: 0.433839s | shuffle time: 0.000276s
Thu Jan 28 05:56:14 2021 | q: 40/63 | q_time: 79.683299s | E: 152 | q_time/E: 0.524232s | shuffle time: 0.000277s
Thu Jan 28 05:57:20 2021 | q: 41/63 | q_time: 65.047535s | E: 154 | q_time/E: 0.422387s | shuffle time: 0.000280s
Thu Jan 28 05:58:24 2021 | q: 42/63 | q_time: 64.927345s | E: 156 | q_time/E: 0.416201s | shuffle time: 0.000280s
Thu Jan 28 05:59:40 2021 | q: 43/63 | q_time: 75.897047s | E: 159 | q_time/E: 0.477340s | shuffle time: 0.000279s
Thu Jan 28 06:00:55 2021 | q: 44/63 | q_time: 75.070052s | E: 162 | q_time/E: 0.463395s | shuffle time: 0.000280s
Thu Jan 28 06:02:16 2021 | q: 45/63 | q_time: 80.579549s | E: 165 | q_time/E: 0.488361s | shuffle time: 0.000280s
Thu Jan 28 06:03:39 2021 | q: 46/63 | q_time: 82.754146s | E: 167 | q_time/E: 0.495534s | shuffle time: 0.000278s
Thu Jan 28 06:05:01 2021 | q: 47/63 | q_time: 81.773494s | E: 169 | q_time/E: 0.483867s | shuffle time: 0.000278s
Thu Jan 28 06:06:19 2021 | q: 48/63 | q_time: 78.160354s | E: 171 | q_time/E: 0.457078s | shuffle time: 0.000276s
Thu Jan 28 06:07:35 2021 | q: 49/63 | q_time: 76.548578s | E: 173 | q_time/E: 0.442477s | shuffle time: 0.000276s
