q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.378892 1 0.378892 1279874 1279873 0
1 63 0.377714 1 0.377714 1279874 1279873 0
2 63 0.775898 2 0.387949 2560190 1864789 695400
3 63 1.567910 4 0.391977 5129886 3043994 2085891
4 63 2.802929 7 0.400418 9086375 4751721 4334653
5 63 4.136937 10 0.413694 13329176 6609178 6719997
6 63 5.570883 13 0.428529 17912757 8601702 9311054
7 63 6.461603 16 0.403850 20678442 9798395 10880046
8 63 7.767981 19 0.408841 24763118 11693136 13069981
9 63 9.272678 22 0.421485 29500783 13984807 15515975
10 63 10.869385 26 0.418053 34474877 15775030 18699846
11 63 14.184458 30 0.472815 45072685 20407087 24665597
12 63 15.572574 34 0.458017 48964573 21835655 27128917
13 63 16.868510 37 0.455906 52958525 23808174 29150350
14 63 19.632185 42 0.467433 62923314 27548647 35374666
15 63 22.868471 47 0.486563 73832150 31705631 42126518
16 63 22.023298 51 0.431829 70209852 29700373 40509478
17 63 26.250854 56 0.468765 85239601 35746449 49493151
18 63 25.377403 60 0.422957 82160296 34376527 47783768
19 63 28.733292 64 0.448958 92386208 38785702 53600505
20 63 31.060799 69 0.450157 100215120 41161427 59053692
21 63 30.811203 74 0.416368 99401792 40456460 58945331
22 63 40.430119 80 0.505376 132192227 52799898 79392328
23 63 35.680215 85 0.419767 116240199 45918967 70321231
24 63 38.192323 91 0.419696 125039232 48844580 76194651
25 63 40.249071 97 0.414939 132421740 50809364 81612375
26 63 52.379676 103 0.508541 174573897 66521573 108052323
27 63 46.008980 108 0.426009 153042873 57449951 95592921
28 63 50.669471 115 0.440604 169780023 62798926 106981096
29 63 50.381140 121 0.416373 169404021 62277295 107126725
30 63 52.865072 126 0.419564 178658289 64957161 113701127
31 63 55.640003 131 0.424733 188524184 68406057 120118126
32 63 59.939280 137 0.437513 203891662 73512688 130378973
33 63 62.015111 140 0.442965 211451947 76589680 134862266
34 63 63.028073 143 0.440756 215328050 78795738 136532311
35 63 61.217193 145 0.422188 209147900 76510607 132637292
36 63 61.673036 146 0.422418 210038896 78519877 131519018
37 63 63.984381 147 0.435268 217833447 82351023 135482423
38 63 65.390348 148 0.441827 223438971 85489334 137949636
39 63 65.339870 150 0.435599 221732299 85154217 136578081
40 63 77.522520 152 0.510017 265809420 103028765 162780654
41 63 65.705088 154 0.426656 225131488 87417728 137713759
42 63 65.418737 156 0.419351 223428824 87128499 136300324
43 63 66.712557 159 0.419576 229432614 88849112 140583501
44 63 69.682120 162 0.430137 240770497 93167823 147602673
45 63 76.819390 165 0.465572 267026249 103670510 163355738
46 63 75.971333 167 0.454918 264407427 101882364 162525062
47 63 73.261490 169 0.433500 254722174 98247302 156474871
48 63 72.492263 171 0.423931 251821116 96930182 154890933
49 63 82.117442 173 0.474667 287589311 110513745 177075565
50 63 91.813248 175 0.524647 323384300 124656769 198727530
51 63 83.731871 177 0.473061 294758678 112946584 181812093
52 63 79.514729 178 0.446712 279769136 107765944 172003191
53 63 87.588881 179 0.489323 309552599 120065994 189486604
54 63 82.120110 180 0.456223 289762099 113011184 176750914
55 63 84.654050 182 0.465132 300136091 116722387 183413703
56 63 98.347241 184 0.534496 350965977 135686994 215278982
57 63 87.398722 186 0.469886 311560282 119476124 192084157
58 63 84.396422 188 0.448917 301241313 114617367 186623945
59 63 87.052828 191 0.455774 311846897 118201277 193645619
60 63 80.855938 194 0.416783 289802055 107644030 182158024
61 63 88.489607 197 0.449186 319278859 117776950 201501908
62 63 98.049438 199 0.492711 355602278 131095260 224507017
63 63 94.754296 200 0.473771 343865330 126385890 217479439
3222.92
