run: 49 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 16:15:03 2021 | q: 0/63 | q_time: 0.424701s | E: 1 | q_time/E: 0.424701s | shuffle time: 0.000000s
Tue Jan 26 16:15:03 2021 | q: 1/63 | q_time: 0.397119s | E: 1 | q_time/E: 0.397119s | shuffle time: 0.000294s
Tue Jan 26 16:15:04 2021 | q: 2/63 | q_time: 0.779602s | E: 2 | q_time/E: 0.389801s | shuffle time: 0.000290s
Tue Jan 26 16:15:06 2021 | q: 3/63 | q_time: 1.563771s | E: 4 | q_time/E: 0.390943s | shuffle time: 0.000264s
Tue Jan 26 16:15:08 2021 | q: 4/63 | q_time: 2.764364s | E: 7 | q_time/E: 0.394909s | shuffle time: 0.000270s
Tue Jan 26 16:15:13 2021 | q: 5/63 | q_time: 4.126993s | E: 10 | q_time/E: 0.412699s | shuffle time: 0.000275s
Tue Jan 26 16:15:18 2021 | q: 6/63 | q_time: 5.569475s | E: 13 | q_time/E: 0.428421s | shuffle time: 0.000276s
Tue Jan 26 16:15:25 2021 | q: 7/63 | q_time: 6.504973s | E: 16 | q_time/E: 0.406561s | shuffle time: 0.000276s
Tue Jan 26 16:15:32 2021 | q: 8/63 | q_time: 7.741605s | E: 19 | q_time/E: 0.407453s | shuffle time: 0.000273s
Tue Jan 26 16:15:41 2021 | q: 9/63 | q_time: 9.036909s | E: 22 | q_time/E: 0.410769s | shuffle time: 0.000274s
Tue Jan 26 16:15:53 2021 | q: 10/63 | q_time: 11.678214s | E: 26 | q_time/E: 0.449162s | shuffle time: 0.000275s
Tue Jan 26 16:16:06 2021 | q: 11/63 | q_time: 13.104542s | E: 30 | q_time/E: 0.436818s | shuffle time: 0.000276s
Tue Jan 26 16:16:21 2021 | q: 12/63 | q_time: 14.848299s | E: 34 | q_time/E: 0.436715s | shuffle time: 0.000278s
Tue Jan 26 16:16:39 2021 | q: 13/63 | q_time: 18.117952s | E: 37 | q_time/E: 0.489674s | shuffle time: 0.000276s
