run: 30 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 23:03:27 2021 | q: 0/63 | q_time: 0.381377s | E: 1 | q_time/E: 0.381377s | shuffle time: 0.000000s
Mon Jan 25 23:03:27 2021 | q: 1/63 | q_time: 0.380705s | E: 1 | q_time/E: 0.380705s | shuffle time: 0.000254s
Mon Jan 25 23:03:28 2021 | q: 2/63 | q_time: 0.784653s | E: 2 | q_time/E: 0.392326s | shuffle time: 0.000274s
Mon Jan 25 23:03:30 2021 | q: 3/63 | q_time: 1.579879s | E: 4 | q_time/E: 0.394970s | shuffle time: 0.000271s
Mon Jan 25 23:03:32 2021 | q: 4/63 | q_time: 2.795607s | E: 7 | q_time/E: 0.399372s | shuffle time: 0.000276s
Mon Jan 25 23:03:37 2021 | q: 5/63 | q_time: 4.087974s | E: 10 | q_time/E: 0.408797s | shuffle time: 0.000280s
Mon Jan 25 23:03:42 2021 | q: 6/63 | q_time: 5.499601s | E: 13 | q_time/E: 0.423046s | shuffle time: 0.000283s
Mon Jan 25 23:03:49 2021 | q: 7/63 | q_time: 6.544912s | E: 16 | q_time/E: 0.409057s | shuffle time: 0.000276s
Mon Jan 25 23:03:58 2021 | q: 8/63 | q_time: 9.239661s | E: 19 | q_time/E: 0.486298s | shuffle time: 0.000279s
Mon Jan 25 23:04:07 2021 | q: 9/63 | q_time: 9.586779s | E: 22 | q_time/E: 0.435763s | shuffle time: 0.000422s
Mon Jan 25 23:04:19 2021 | q: 10/63 | q_time: 11.492218s | E: 26 | q_time/E: 0.442008s | shuffle time: 0.000277s
Mon Jan 25 23:04:33 2021 | q: 11/63 | q_time: 13.751609s | E: 30 | q_time/E: 0.458387s | shuffle time: 0.000281s
Mon Jan 25 23:04:52 2021 | q: 12/63 | q_time: 19.075654s | E: 34 | q_time/E: 0.561049s | shuffle time: 0.000282s
Mon Jan 25 23:05:09 2021 | q: 13/63 | q_time: 17.470309s | E: 37 | q_time/E: 0.472171s | shuffle time: 0.000279s
Mon Jan 25 23:05:27 2021 | q: 14/63 | q_time: 17.714494s | E: 42 | q_time/E: 0.421774s | shuffle time: 0.000280s
Mon Jan 25 23:05:48 2021 | q: 15/63 | q_time: 20.702680s | E: 47 | q_time/E: 0.440483s | shuffle time: 0.000277s
Mon Jan 25 23:06:14 2021 | q: 16/63 | q_time: 26.316480s | E: 51 | q_time/E: 0.516009s | shuffle time: 0.000277s
Mon Jan 25 23:06:43 2021 | q: 17/63 | q_time: 28.975658s | E: 56 | q_time/E: 0.517422s | shuffle time: 0.000280s
Mon Jan 25 23:07:11 2021 | q: 18/63 | q_time: 27.710426s | E: 60 | q_time/E: 0.461840s | shuffle time: 0.000280s
