q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.381042 1 0.381042 1279874 1279873 0
1 63 0.380437 1 0.380437 1279874 1279873 0
2 63 0.781430 2 0.390715 2560212 1865114 695097
3 63 1.581214 4 0.395303 5131065 3045702 2085362
4 63 2.796865 7 0.399552 8983026 4667815 4315210
5 63 4.023415 10 0.402342 12838077 6327708 6510368
6 63 5.627201 13 0.432862 17938325 8589046 9349278
7 63 6.680717 16 0.417545 21218894 10073304 11145589
8 63 7.971559 19 0.419556 25223322 11933802 13289519
9 63 9.029755 22 0.410443 28411493 13384519 15026973
10 63 11.321614 26 0.435447 35605839 16402659 19203179
11 63 13.815632 30 0.460521 43419138 19646417 23772720
12 63 15.879341 34 0.467039 50014867 22248067 27766799
13 63 30.999317 37 0.837819 50555770 22566041 27989728
14 63 20.890300 42 0.497388 62245158 27137947 35107210
15 63 20.453320 47 0.435177 64999116 27619083 37380032
16 63 26.625337 51 0.522065 85709181 36372460 49336720
17 63 29.732148 56 0.530931 96227786 40566862 55660923
18 63 28.682513 60 0.478042 92564247 38776786 53787460
19 63 36.563652 64 0.571307 92464612 38379206 54085405
20 63 30.278960 69 0.438826 97065108 40003490 57061617
21 63 33.498617 74 0.452684 107626822 44051433 63575388
22 63 47.766835 80 0.597085 148410800 59750492 88660307
23 63 40.920719 85 0.481420 128155031 51083484 77071546
24 63 43.246561 91 0.475237 133137565 51950366 81187198
25 63 45.366931 97 0.467700 137196606 52453834 84742771
26 63 49.623510 103 0.481782 151673950 57690961 93982988
27 63 46.355470 108 0.429217 152177283 57591343 94585939
28 63 49.479784 115 0.430259 163991782 60547506 103444275
29 63 61.039982 121 0.504463 179971702 66120114 113851587
30 63 62.615200 126 0.496946 185014082 67411111 117602970
31 63 70.500114 131 0.538169 198467089 72001705 126465383
32 63 62.193595 137 0.453968 210337425 75340307 134997117
33 63 74.852736 140 0.534662 210405721 76168848 134236872
34 63 63.401114 143 0.443364 200666613 72616372 128050240
35 63 66.868994 145 0.461165 208990977 76774484 132216492
36 63 63.006355 146 0.431550 213933029 79870681 134062347
37 63 68.347361 147 0.464948 227303416 86054988 141248427
38 63 64.869064 148 0.438304 220792055 84862315 135929739
39 63 61.998500 150 0.413323 210353109 80704209 129648899
40 63 79.399662 152 0.522366 272036041 105262579 166773461
41 63 65.029333 154 0.422268 221500418 85750912 135749505
42 63 66.418361 156 0.425759 226858841 88062463 138796377
43 63 70.530990 159 0.443591 241863431 93816578 148046852
44 63 76.971780 162 0.475134 265342250 102506796 162835453
45 63 73.219164 165 0.443753 252400411 96734618 155665792
46 63 76.087715 167 0.455615 263611957 102318059 161293897
47 63 74.428294 169 0.440404 257918382 98841764 159076617
48 63 79.246590 171 0.463430 274482001 105994378 168487622
49 63 78.870519 173 0.455899 274073998 105950204 168123793
50 63 93.596521 175 0.534837 305742112 117620689 188121422
51 63 104.368970 177 0.589655 328763148 127200704 201562443
52 63 91.746921 178 0.515432 306976595 118474504 188502090
53 63 86.914391 179 0.485555 287948722 110605801 177342920
54 63 78.505123 180 0.436140 263524462 101711876 161812585
55 63 86.908360 182 0.477518 286678674 110558119 176120554
56 63 112.188367 184 0.609719 377901479 145330581 232570897
57 63 90.042672 186 0.484100 297173923 113214547 183959375
58 63 84.057392 188 0.447114 274745661 104256242 170489418
59 63 88.883726 191 0.465360 295755148 111730856 184024291
60 63 77.464518 194 0.399302 275131956 102013847 173118108
61 63 82.733509 197 0.419967 295218317 109024119 186194197
62 63 90.684437 199 0.455701 295530820 108085064 187445755
63 63 96.195703 200 0.480979 296991007 107858457 189132549
3384.94
