q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.378827 1 0.378827 1279874 1279873 0
1 63 0.376978 1 0.376978 1279874 1279873 0
2 63 0.773374 2 0.386687 2560015 1862853 697161
3 63 1.563486 4 0.390871 5129507 3042769 2086737
4 63 2.763172 7 0.394739 8975570 4667557 4308012
5 63 4.003440 10 0.400344 12918355 6367459 6550895
6 63 5.290028 13 0.406925 17022348 8136875 8885472
7 63 6.410564 16 0.400660 20546205 9717724 10828480
8 63 7.679518 19 0.404185 24537096 11528564 13008531
9 63 8.939280 22 0.406331 28479945 13428198 15051746
10 63 10.940058 26 0.420771 34853384 15979772 18873611
11 63 13.328332 30 0.444278 42439471 19093090 23346380
12 63 16.785905 34 0.493703 53750356 23953208 29797147
13 63 18.940288 37 0.511900 59512815 26806022 32706792
14 63 20.010677 42 0.476445 64342931 28212484 36130446
15 63 22.138345 47 0.471029 71187968 30403233 40784734
16 63 23.692543 51 0.464560 76856917 32788037 44068879
17 63 25.146247 56 0.449040 80526442 33739894 46786547
18 63 27.268106 60 0.454468 88877089 37283657 51593431
19 63 28.513661 64 0.445526 90969895 38053540 52916354
20 63 32.764107 69 0.474842 106340282 44018977 62321304
21 63 35.006374 74 0.473059 110616835 45053999 65562835
22 63 44.827575 80 0.560345 147631566 59540164 88091401
23 63 37.788667 85 0.444573 122109833 48367035 73742797
24 63 38.931098 91 0.427814 127668725 49516539 78152185
25 63 42.862792 97 0.441884 141723150 54680150 87042999
26 63 45.130072 103 0.438156 150129682 56918770 93210911
27 63 43.030193 108 0.398428 143232452 53860508 89371943
28 63 50.362210 115 0.437932 169303941 62576486 106727454
29 63 49.835176 121 0.411861 168021382 61442502 106578879
30 63 53.420334 126 0.423971 180938157 66111496 114826660
31 63 55.657886 131 0.424869 189154105 68953118 120200986
32 63 60.398367 137 0.440864 205409725 74291506 131118218
33 63 61.038429 140 0.435989 208415749 75210720 133205028
34 63 62.741546 143 0.438752 215195053 78458635 136736417
35 63 61.494536 145 0.424100 210979813 78011609 132968203
36 63 65.797528 146 0.450668 224429246 84115187 140314058
37 63 62.447275 147 0.424811 212890790 80262321 132628468
38 63 61.288161 148 0.414109 209928162 80476922 129451239
39 63 66.143852 150 0.440959 225725985 86924194 138801790
40 63 73.525069 152 0.483718 252808387 98516292 154292094
41 63 63.043899 154 0.409376 216861630 83727652 133133977
42 63 63.538492 156 0.407298 217301348 83755866 133545481
43 63 74.743600 159 0.470086 259386597 99924481 159462115
44 63 70.128668 162 0.432893 243573228 94152532 149420695
45 63 74.948038 165 0.454231 261505205 100679997 160825207
46 63 70.660254 167 0.423115 246029666 94467985 151561680
47 63 73.019070 169 0.432066 251662349 97585422 154076926
48 63 73.737694 171 0.431215 255998205 98591374 157406830
49 63 80.467420 173 0.465130 281517730 108424525 173093204
50 63 77.751623 175 0.444295 273429178 105429383 167999794
51 63 79.770887 177 0.450683 281509224 108023038 173486185
52 63 75.095228 178 0.421883 264760711 102107727 162652983
53 63 80.541398 179 0.449952 284870708 110433720 174436987
54 63 77.993566 180 0.433298 275918089 106616889 169301199
55 63 81.184788 182 0.446070 288546505 111286013 177260491
56 63 108.282456 184 0.588492 389089080 149213073 239876006
57 63 72.994673 186 0.392444 259986922 98662467 161324454
58 63 81.459464 188 0.433295 291462687 111339335 180123351
59 63 83.441768 191 0.436868 299883303 113077966 186805336
60 63 84.982740 194 0.438055 306064174 114071162 191993011
61 63 87.216078 197 0.442721 315793123 116791516 199001606
62 63 95.095736 199 0.477868 346427902 127054561 219373340
63 63 84.984844 200 0.424924 309011685 113318747 195692937
3164.52
