run: 87 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 02:00:19 2021 | q: 0/63 | q_time: 0.375714s | E: 1 | q_time/E: 0.375714s | shuffle time: 0.000000s
Thu Jan 28 02:00:19 2021 | q: 1/63 | q_time: 0.373224s | E: 1 | q_time/E: 0.373224s | shuffle time: 0.000252s
Thu Jan 28 02:00:20 2021 | q: 2/63 | q_time: 0.766758s | E: 2 | q_time/E: 0.383379s | shuffle time: 0.000271s
Thu Jan 28 02:00:22 2021 | q: 3/63 | q_time: 1.549666s | E: 4 | q_time/E: 0.387416s | shuffle time: 0.000264s
Thu Jan 28 02:00:24 2021 | q: 4/63 | q_time: 2.738486s | E: 7 | q_time/E: 0.391212s | shuffle time: 0.000268s
Thu Jan 28 02:00:28 2021 | q: 5/63 | q_time: 3.997136s | E: 10 | q_time/E: 0.399714s | shuffle time: 0.000274s
Thu Jan 28 02:00:34 2021 | q: 6/63 | q_time: 5.505305s | E: 13 | q_time/E: 0.423485s | shuffle time: 0.000274s
Thu Jan 28 02:00:40 2021 | q: 7/63 | q_time: 6.487933s | E: 16 | q_time/E: 0.405496s | shuffle time: 0.000274s
Thu Jan 28 02:00:48 2021 | q: 8/63 | q_time: 7.674221s | E: 19 | q_time/E: 0.403906s | shuffle time: 0.000272s
Thu Jan 28 02:00:57 2021 | q: 9/63 | q_time: 8.924104s | E: 22 | q_time/E: 0.405641s | shuffle time: 0.000272s
Thu Jan 28 02:01:07 2021 | q: 10/63 | q_time: 10.598662s | E: 26 | q_time/E: 0.407641s | shuffle time: 0.000276s
Thu Jan 28 02:01:21 2021 | q: 11/63 | q_time: 13.820011s | E: 30 | q_time/E: 0.460667s | shuffle time: 0.000275s
Thu Jan 28 02:01:38 2021 | q: 12/63 | q_time: 16.364039s | E: 34 | q_time/E: 0.481295s | shuffle time: 0.000274s
Thu Jan 28 02:01:55 2021 | q: 13/63 | q_time: 17.190523s | E: 37 | q_time/E: 0.464609s | shuffle time: 0.000276s
Thu Jan 28 02:02:14 2021 | q: 14/63 | q_time: 18.757100s | E: 42 | q_time/E: 0.446598s | shuffle time: 0.000273s
Thu Jan 28 02:02:36 2021 | q: 15/63 | q_time: 21.989971s | E: 47 | q_time/E: 0.467872s | shuffle time: 0.000275s
Thu Jan 28 02:03:00 2021 | q: 16/63 | q_time: 24.416741s | E: 51 | q_time/E: 0.478760s | shuffle time: 0.000271s
Thu Jan 28 02:03:25 2021 | q: 17/63 | q_time: 25.319853s | E: 56 | q_time/E: 0.452140s | shuffle time: 0.000273s
Thu Jan 28 02:03:53 2021 | q: 18/63 | q_time: 27.340676s | E: 60 | q_time/E: 0.455678s | shuffle time: 0.000274s
Thu Jan 28 02:04:21 2021 | q: 19/63 | q_time: 28.287834s | E: 64 | q_time/E: 0.441997s | shuffle time: 0.000273s
Thu Jan 28 02:04:54 2021 | q: 20/63 | q_time: 32.841027s | E: 69 | q_time/E: 0.475957s | shuffle time: 0.000277s
Thu Jan 28 02:05:27 2021 | q: 21/63 | q_time: 33.320194s | E: 74 | q_time/E: 0.450273s | shuffle time: 0.000275s
Thu Jan 28 02:06:08 2021 | q: 22/63 | q_time: 40.459958s | E: 80 | q_time/E: 0.505749s | shuffle time: 0.000277s
Thu Jan 28 02:06:46 2021 | q: 23/63 | q_time: 38.763306s | E: 85 | q_time/E: 0.456039s | shuffle time: 0.000276s
