run: 32 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 00:53:01 2021 | q: 0/63 | q_time: 0.382069s | E: 1 | q_time/E: 0.382069s | shuffle time: 0.000000s
Tue Jan 26 00:53:01 2021 | q: 1/63 | q_time: 0.380930s | E: 1 | q_time/E: 0.380930s | shuffle time: 0.000260s
Tue Jan 26 00:53:02 2021 | q: 2/63 | q_time: 0.783700s | E: 2 | q_time/E: 0.391850s | shuffle time: 0.000276s
Tue Jan 26 00:53:04 2021 | q: 3/63 | q_time: 1.907952s | E: 4 | q_time/E: 0.476988s | shuffle time: 0.000270s
Tue Jan 26 00:53:07 2021 | q: 4/63 | q_time: 3.181935s | E: 7 | q_time/E: 0.454562s | shuffle time: 0.000386s
Tue Jan 26 00:53:11 2021 | q: 5/63 | q_time: 4.050722s | E: 10 | q_time/E: 0.405072s | shuffle time: 0.000283s
Tue Jan 26 00:53:17 2021 | q: 6/63 | q_time: 5.559157s | E: 13 | q_time/E: 0.427627s | shuffle time: 0.000278s
Tue Jan 26 00:53:23 2021 | q: 7/63 | q_time: 6.554867s | E: 16 | q_time/E: 0.409679s | shuffle time: 0.000275s
Tue Jan 26 00:53:31 2021 | q: 8/63 | q_time: 7.840915s | E: 19 | q_time/E: 0.412680s | shuffle time: 0.000277s
Tue Jan 26 00:53:40 2021 | q: 9/63 | q_time: 9.100384s | E: 22 | q_time/E: 0.413654s | shuffle time: 0.000279s
Tue Jan 26 00:53:51 2021 | q: 10/63 | q_time: 11.036922s | E: 26 | q_time/E: 0.424497s | shuffle time: 0.000279s
Tue Jan 26 00:54:04 2021 | q: 11/63 | q_time: 13.105381s | E: 30 | q_time/E: 0.436846s | shuffle time: 0.000279s
Tue Jan 26 00:54:22 2021 | q: 12/63 | q_time: 18.051983s | E: 34 | q_time/E: 0.530941s | shuffle time: 0.000281s
Tue Jan 26 00:54:38 2021 | q: 13/63 | q_time: 15.883683s | E: 37 | q_time/E: 0.429289s | shuffle time: 0.000279s
Tue Jan 26 00:54:58 2021 | q: 14/63 | q_time: 19.549871s | E: 42 | q_time/E: 0.465473s | shuffle time: 0.000279s
Tue Jan 26 00:55:20 2021 | q: 15/63 | q_time: 21.895243s | E: 47 | q_time/E: 0.465856s | shuffle time: 0.000276s
Tue Jan 26 00:55:43 2021 | q: 16/63 | q_time: 23.527093s | E: 51 | q_time/E: 0.461316s | shuffle time: 0.000277s
Tue Jan 26 00:56:10 2021 | q: 17/63 | q_time: 26.625987s | E: 56 | q_time/E: 0.475464s | shuffle time: 0.000278s
Tue Jan 26 00:56:36 2021 | q: 18/63 | q_time: 26.131373s | E: 60 | q_time/E: 0.435523s | shuffle time: 0.000285s
Tue Jan 26 00:57:05 2021 | q: 19/63 | q_time: 29.422775s | E: 64 | q_time/E: 0.459731s | shuffle time: 0.000281s
Tue Jan 26 00:57:37 2021 | q: 20/63 | q_time: 31.155630s | E: 69 | q_time/E: 0.451531s | shuffle time: 0.000280s
Tue Jan 26 00:58:12 2021 | q: 21/63 | q_time: 35.821621s | E: 74 | q_time/E: 0.484076s | shuffle time: 0.000280s
Tue Jan 26 00:58:59 2021 | q: 22/63 | q_time: 46.943787s | E: 80 | q_time/E: 0.586797s | shuffle time: 0.000281s
Tue Jan 26 00:59:35 2021 | q: 23/63 | q_time: 35.277532s | E: 85 | q_time/E: 0.415030s | shuffle time: 0.000278s
Tue Jan 26 01:00:14 2021 | q: 24/63 | q_time: 39.295758s | E: 91 | q_time/E: 0.431822s | shuffle time: 0.000278s
Tue Jan 26 01:00:58 2021 | q: 25/63 | q_time: 44.152903s | E: 97 | q_time/E: 0.455185s | shuffle time: 0.000280s
