run: 51 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 18:02:15 2021 | q: 0/63 | q_time: 0.378345s | E: 1 | q_time/E: 0.378345s | shuffle time: 0.000000s
Tue Jan 26 18:02:15 2021 | q: 1/63 | q_time: 0.376525s | E: 1 | q_time/E: 0.376525s | shuffle time: 0.000254s
Tue Jan 26 18:02:16 2021 | q: 2/63 | q_time: 0.773496s | E: 2 | q_time/E: 0.386748s | shuffle time: 0.000270s
Tue Jan 26 18:02:18 2021 | q: 3/63 | q_time: 1.561830s | E: 4 | q_time/E: 0.390457s | shuffle time: 0.000263s
Tue Jan 26 18:02:20 2021 | q: 4/63 | q_time: 2.763480s | E: 7 | q_time/E: 0.394783s | shuffle time: 0.000272s
Tue Jan 26 18:02:24 2021 | q: 5/63 | q_time: 3.979543s | E: 10 | q_time/E: 0.397954s | shuffle time: 0.000273s
Tue Jan 26 18:02:30 2021 | q: 6/63 | q_time: 5.852448s | E: 13 | q_time/E: 0.450188s | shuffle time: 0.000275s
Tue Jan 26 18:02:37 2021 | q: 7/63 | q_time: 6.483706s | E: 16 | q_time/E: 0.405232s | shuffle time: 0.000275s
Tue Jan 26 18:02:44 2021 | q: 8/63 | q_time: 7.805750s | E: 19 | q_time/E: 0.410829s | shuffle time: 0.000274s
Tue Jan 26 18:02:53 2021 | q: 9/63 | q_time: 9.040161s | E: 22 | q_time/E: 0.410916s | shuffle time: 0.000277s
Tue Jan 26 18:03:05 2021 | q: 10/63 | q_time: 11.670644s | E: 26 | q_time/E: 0.448871s | shuffle time: 0.000279s
Tue Jan 26 18:03:18 2021 | q: 11/63 | q_time: 13.012425s | E: 30 | q_time/E: 0.433747s | shuffle time: 0.000278s
Tue Jan 26 18:03:34 2021 | q: 12/63 | q_time: 15.976316s | E: 34 | q_time/E: 0.469892s | shuffle time: 0.000279s
Tue Jan 26 18:03:51 2021 | q: 13/63 | q_time: 17.111244s | E: 37 | q_time/E: 0.462466s | shuffle time: 0.000280s
Tue Jan 26 18:04:09 2021 | q: 14/63 | q_time: 17.753833s | E: 42 | q_time/E: 0.422710s | shuffle time: 0.000278s
Tue Jan 26 18:04:29 2021 | q: 15/63 | q_time: 20.315571s | E: 47 | q_time/E: 0.432246s | shuffle time: 0.000275s
Tue Jan 26 18:04:55 2021 | q: 16/63 | q_time: 25.422220s | E: 51 | q_time/E: 0.498475s | shuffle time: 0.000275s
Tue Jan 26 18:05:23 2021 | q: 17/63 | q_time: 28.674577s | E: 56 | q_time/E: 0.512046s | shuffle time: 0.000278s
Tue Jan 26 18:05:52 2021 | q: 18/63 | q_time: 28.853813s | E: 60 | q_time/E: 0.480897s | shuffle time: 0.000279s
Tue Jan 26 18:06:20 2021 | q: 19/63 | q_time: 27.585169s | E: 64 | q_time/E: 0.431018s | shuffle time: 0.000278s
Tue Jan 26 18:06:54 2021 | q: 20/63 | q_time: 33.803944s | E: 69 | q_time/E: 0.489912s | shuffle time: 0.000280s
Tue Jan 26 18:07:26 2021 | q: 21/63 | q_time: 32.171871s | E: 74 | q_time/E: 0.434755s | shuffle time: 0.000279s
Tue Jan 26 18:08:02 2021 | q: 22/63 | q_time: 35.781663s | E: 80 | q_time/E: 0.447271s | shuffle time: 0.000279s
Tue Jan 26 18:08:38 2021 | q: 23/63 | q_time: 36.329395s | E: 85 | q_time/E: 0.427405s | shuffle time: 0.000276s
Tue Jan 26 18:09:17 2021 | q: 24/63 | q_time: 38.621189s | E: 91 | q_time/E: 0.424409s | shuffle time: 0.000277s
Tue Jan 26 18:09:58 2021 | q: 25/63 | q_time: 41.863564s | E: 97 | q_time/E: 0.431583s | shuffle time: 0.000277s
Tue Jan 26 18:10:45 2021 | q: 26/63 | q_time: 47.056694s | E: 103 | q_time/E: 0.456861s | shuffle time: 0.000275s
Tue Jan 26 18:11:30 2021 | q: 27/63 | q_time: 44.667728s | E: 108 | q_time/E: 0.413590s | shuffle time: 0.000275s
Tue Jan 26 18:12:20 2021 | q: 28/63 | q_time: 50.095872s | E: 115 | q_time/E: 0.435616s | shuffle time: 0.000274s
Tue Jan 26 18:13:11 2021 | q: 29/63 | q_time: 50.511604s | E: 121 | q_time/E: 0.417451s | shuffle time: 0.000273s
Tue Jan 26 18:14:04 2021 | q: 30/63 | q_time: 53.378797s | E: 126 | q_time/E: 0.423641s | shuffle time: 0.000270s
Tue Jan 26 18:15:00 2021 | q: 31/63 | q_time: 55.406535s | E: 131 | q_time/E: 0.422951s | shuffle time: 0.000271s
Tue Jan 26 18:15:56 2021 | q: 32/63 | q_time: 56.927881s | E: 137 | q_time/E: 0.415532s | shuffle time: 0.000271s
Tue Jan 26 18:16:57 2021 | q: 33/63 | q_time: 60.445213s | E: 140 | q_time/E: 0.431752s | shuffle time: 0.000273s
Tue Jan 26 18:17:58 2021 | q: 34/63 | q_time: 61.589119s | E: 143 | q_time/E: 0.430693s | shuffle time: 0.000274s
Tue Jan 26 18:19:03 2021 | q: 35/63 | q_time: 64.967193s | E: 145 | q_time/E: 0.448050s | shuffle time: 0.000277s
Tue Jan 26 18:20:04 2021 | q: 36/63 | q_time: 60.954088s | E: 146 | q_time/E: 0.417494s | shuffle time: 0.000270s
Tue Jan 26 18:21:07 2021 | q: 37/63 | q_time: 63.027059s | E: 147 | q_time/E: 0.428756s | shuffle time: 0.000273s
Tue Jan 26 18:22:11 2021 | q: 38/63 | q_time: 63.451855s | E: 148 | q_time/E: 0.428729s | shuffle time: 0.000272s
Tue Jan 26 18:23:19 2021 | q: 39/63 | q_time: 68.470549s | E: 150 | q_time/E: 0.456470s | shuffle time: 0.000277s
