q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.375180 1 0.375180 1279874 1279873 0
1 63 0.373148 1 0.373148 1279874 1279873 0
2 63 0.766250 2 0.383125 2560397 1861184 699212
3 63 1.555463 4 0.388866 5150402 3062545 2087856
4 63 2.781097 7 0.397300 9122090 4769978 4352111
5 63 3.943960 10 0.394396 12840181 6324298 6515882
6 63 5.698802 13 0.438369 18537800 8923507 9614292
7 63 6.611845 16 0.413240 21427828 10157441 11270386
8 63 7.590984 19 0.399525 24461703 11498810 12962892
9 63 8.815266 22 0.400694 28317182 13338196 14978985
10 63 10.436400 26 0.401400 33426256 15251558 18174697
11 63 12.534749 30 0.417825 39960824 17927750 22033073
12 63 20.582590 34 0.605370 66836635 29893071 36943563
13 63 15.958908 37 0.431322 51233956 22938757 28295198
14 63 19.742178 42 0.470052 64020083 28048998 35971084
15 63 20.206723 47 0.429930 65654700 27913256 37741443
16 63 21.250089 51 0.416668 68980317 29193077 39787239
17 63 24.780252 56 0.442504 81087084 33879435 47207648
18 63 28.234181 60 0.470570 92968997 38923628 54045368
19 63 29.142581 64 0.455353 94890967 39503576 55387390
20 63 31.259696 69 0.453039 101865041 41762706 60102334
21 63 30.374321 74 0.410464 99156742 40254092 58902649
22 63 39.861127 80 0.498264 131668398 52673848 78994549
23 63 34.693170 85 0.408155 114078531 44976237 69102293
24 63 38.968327 91 0.428223 129277368 50590049 78687318
25 63 41.929683 97 0.432265 139695305 53450984 86244320
26 63 44.214763 103 0.429270 148145310 56085110 92060199
27 63 47.237501 108 0.437384 158965730 60251243 98714486
28 63 50.349464 115 0.437821 170681880 63256550 107425329
29 63 50.205649 121 0.414923 170474401 62681857 107792543
30 63 50.282135 126 0.399065 171619085 62219578 109399506
31 63 55.196744 131 0.421349 188850968 68911911 119939056
32 63 63.328805 137 0.462254 218352162 78975068 139377093
33 63 58.212240 140 0.415802 200371970 72910632 127461337
34 63 63.843893 143 0.446461 220699315 80462728 140236586
35 63 63.570281 145 0.438416 220135336 81577539 138557796
36 63 60.890282 146 0.417057 210342997 78431053 131911943
37 63 62.440162 147 0.424763 215776254 81825612 133950641
38 63 61.246578 148 0.413828 211707669 81034244 130673424
39 63 67.287742 150 0.448585 233280094 89563477 143716616
40 63 81.601739 152 0.536854 284862872 109829195 175033676
41 63 66.250772 154 0.430200 230047488 88874106 141173381
42 63 65.715830 156 0.421255 228074770 88665774 139408995
43 63 68.548268 159 0.431121 239211118 91990994 147220123
44 63 68.483270 162 0.422736 239056985 92248013 146808971
45 63 72.493483 165 0.439354 254468969 97650671 156818297
46 63 72.265980 167 0.432730 254104967 97899992 156204974
47 63 74.307899 169 0.439692 261374531 101129804 160244726
48 63 73.513529 171 0.429904 258259246 100251593 158007652
49 63 78.962779 173 0.456432 279393762 108214389 171179372
50 63 80.610697 175 0.460633 286195113 109899147 176295965
51 63 76.102318 177 0.429957 270122279 103969011 166153267
52 63 81.439422 178 0.457525 289983495 111880939 178102555
53 63 86.093299 179 0.480968 307609513 119462363 188147149
54 63 74.997933 180 0.416655 267274520 103142772 164131747
55 63 84.318704 182 0.463290 302504005 117033438 185470566
56 63 99.949636 184 0.543205 361007503 139587386 221420116
57 63 83.318058 186 0.447947 299922669 114942296 184980372
58 63 79.344299 188 0.422044 285993935 109070494 176923440
59 63 86.574616 191 0.453270 313865115 118947591 194917523
60 63 85.975268 194 0.443171 312586905 116988675 195598229
61 63 94.789213 197 0.481164 346897740 128594777 218302962
62 63 92.601903 199 0.465336 339489408 124446911 215042496
63 63 96.181978 200 0.480910 353502305 129204058 224298246
3181.21
