q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.380806 1 0.380806 1279874 1279873 0
1 63 0.379967 1 0.379967 1279874 1279873 0
2 63 0.779351 2 0.389676 2560547 1861008 699538
3 63 1.570217 4 0.392554 5132994 3046099 2086894
4 63 12.074174 7 1.724882 9036626 4704332 4332293
5 63 5.584855 10 0.558485 13033072 6435328 6597743
6 63 5.463155 13 0.420243 17556565 8420686 9135878
7 63 6.577447 16 0.411090 21060786 9980383 11080402
8 63 7.745483 19 0.407657 24687371 11639600 13047770
9 63 9.145585 22 0.415708 28811207 13653488 15157718
10 63 11.117739 26 0.427605 34932173 16025425 18906747
11 63 13.775976 30 0.459199 43286880 19566576 23720303
12 63 14.436472 34 0.424602 45309784 20039970 25269813
13 63 22.683289 37 0.613062 48106206 21470346 26635859
14 63 18.285317 42 0.435365 57879268 25288505 32590762
15 63 21.166345 47 0.450348 67499190 28858501 38640688
16 63 28.312068 51 0.555139 68987773 29197534 39790238
17 63 23.563785 56 0.420782 73179002 30460008 42718993
18 63 25.518003 60 0.425300 81491561 33950131 47541429
19 63 27.657344 64 0.432146 88397568 36693303 51704264
20 63 41.634031 69 0.603392 104429449 43050119 61379329
21 63 33.279542 74 0.449724 106314370 43381965 62932404
22 63 37.439833 80 0.467998 115391151 46024654 69366496
23 63 36.200982 85 0.425894 117370044 46284567 71085476
24 63 40.648111 91 0.446683 132843026 51609908 81233117
25 63 47.401958 97 0.488680 138669156 53531615 85137540
26 63 50.375159 103 0.489079 166813331 63300996 103512334
27 63 61.609642 108 0.570460 151916676 56541310 95375365
28 63 54.711648 115 0.475753 164310897 60690775 103620121
29 63 57.121289 121 0.472077 176904343 64408627 112495715
30 63 64.843384 126 0.514630 191575423 69919368 121656054
31 63 64.905642 131 0.495463 188721227 68416926 120304300
32 63 63.570574 137 0.464019 207509269 74373241 133136027
33 63 62.820125 140 0.448715 192897478 69568058 123329419
34 63 66.637072 143 0.465994 227530411 83256334 144274076
35 63 82.241544 145 0.567183 218712645 80662886 138049758
36 63 65.238836 146 0.446841 210074079 78222375 131851703
37 63 78.200880 147 0.531979 212243309 80264812 131978496
38 63 63.989231 148 0.432360 215771330 82987003 132784326
39 63 68.581485 150 0.457210 222631555 85594891 137036663
40 63 77.329927 152 0.508750 245545574 94603868 150941705
41 63 78.017779 154 0.506609 236965358 92211769 144753588
42 63 76.370951 156 0.489557 240053682 93565513 146488168
43 63 70.490957 159 0.443339 238445967 92427579 146018387
44 63 80.366348 162 0.496089 244808946 94622280 150186665
45 63 92.788743 165 0.562356 269993878 103723915 166269962
46 63 84.254505 167 0.504518 293769484 113306070 180463413
47 63 74.935042 169 0.443403 260754606 100228021 160526584
48 63 81.768771 171 0.478180 283240387 109311331 173929055
49 63 77.276316 173 0.446684 268297849 102762019 165535829
50 63 76.162940 175 0.435217 265597693 101987611 163610081
51 63 84.788002 177 0.479028 297606666 114622890 182983775
52 63 95.963759 178 0.539122 277293237 106495128 170798108
53 63 81.621880 179 0.455988 287153195 110789239 176363955
54 63 78.913749 180 0.438410 275683659 106503779 169179879
55 63 93.906701 182 0.515971 281707598 108822850 172884747
56 63 86.668226 184 0.471023 291612958 112455807 179157150
57 63 95.984612 186 0.516046 318084176 122135554 195948621
58 63 91.567374 188 0.487061 292749059 111957381 180791677
59 63 86.778189 191 0.454336 310174215 117587007 192587207
60 63 105.232736 194 0.542437 326874817 121977496 204897320
61 63 86.252719 197 0.437831 310006485 114255170 195751314
62 63 91.307059 199 0.458829 329727993 120350717 209377275
63 63 85.921841 200 0.429609 309727269 112038532 197688736
3432.34
