run: 90 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 04:40:01 2021 | q: 0/63 | q_time: 0.378364s | E: 1 | q_time/E: 0.378364s | shuffle time: 0.000000s
Thu Jan 28 04:40:02 2021 | q: 1/63 | q_time: 0.376229s | E: 1 | q_time/E: 0.376229s | shuffle time: 0.000253s
Thu Jan 28 04:40:02 2021 | q: 2/63 | q_time: 0.772962s | E: 2 | q_time/E: 0.386481s | shuffle time: 0.000272s
Thu Jan 28 04:40:04 2021 | q: 3/63 | q_time: 1.563846s | E: 4 | q_time/E: 0.390961s | shuffle time: 0.000265s
Thu Jan 28 04:40:07 2021 | q: 4/63 | q_time: 2.766376s | E: 7 | q_time/E: 0.395197s | shuffle time: 0.000271s
Thu Jan 28 04:40:11 2021 | q: 5/63 | q_time: 4.120627s | E: 10 | q_time/E: 0.412063s | shuffle time: 0.000275s
Thu Jan 28 04:40:16 2021 | q: 6/63 | q_time: 5.217634s | E: 13 | q_time/E: 0.401356s | shuffle time: 0.000275s
Thu Jan 28 04:40:23 2021 | q: 7/63 | q_time: 6.464994s | E: 16 | q_time/E: 0.404062s | shuffle time: 0.000277s
Thu Jan 28 04:40:31 2021 | q: 8/63 | q_time: 8.459489s | E: 19 | q_time/E: 0.445236s | shuffle time: 0.000273s
Thu Jan 28 04:40:40 2021 | q: 9/63 | q_time: 9.178906s | E: 22 | q_time/E: 0.417223s | shuffle time: 0.000277s
Thu Jan 28 04:40:52 2021 | q: 10/63 | q_time: 12.127356s | E: 26 | q_time/E: 0.466437s | shuffle time: 0.000277s
Thu Jan 28 04:41:10 2021 | q: 11/63 | q_time: 18.102497s | E: 30 | q_time/E: 0.603417s | shuffle time: 0.000276s
Thu Jan 28 04:41:35 2021 | q: 12/63 | q_time: 24.156979s | E: 34 | q_time/E: 0.710499s | shuffle time: 0.000279s
Thu Jan 28 04:41:50 2021 | q: 13/63 | q_time: 15.946205s | E: 37 | q_time/E: 0.430979s | shuffle time: 0.000277s
Thu Jan 28 04:42:09 2021 | q: 14/63 | q_time: 18.661484s | E: 42 | q_time/E: 0.444321s | shuffle time: 0.000278s
Thu Jan 28 04:42:30 2021 | q: 15/63 | q_time: 21.195186s | E: 47 | q_time/E: 0.450961s | shuffle time: 0.000278s
Thu Jan 28 04:42:52 2021 | q: 16/63 | q_time: 21.696893s | E: 51 | q_time/E: 0.425429s | shuffle time: 0.000273s
Thu Jan 28 04:43:16 2021 | q: 17/63 | q_time: 23.660145s | E: 56 | q_time/E: 0.422503s | shuffle time: 0.000276s
Thu Jan 28 04:43:41 2021 | q: 18/63 | q_time: 25.703455s | E: 60 | q_time/E: 0.428391s | shuffle time: 0.000277s
Thu Jan 28 04:44:10 2021 | q: 19/63 | q_time: 28.372913s | E: 64 | q_time/E: 0.443327s | shuffle time: 0.000347s
Thu Jan 28 04:44:44 2021 | q: 20/63 | q_time: 33.811437s | E: 69 | q_time/E: 0.490021s | shuffle time: 0.000280s
Thu Jan 28 04:45:16 2021 | q: 21/63 | q_time: 32.035955s | E: 74 | q_time/E: 0.432918s | shuffle time: 0.000280s
Thu Jan 28 04:45:51 2021 | q: 22/63 | q_time: 35.178542s | E: 80 | q_time/E: 0.439732s | shuffle time: 0.000281s
Thu Jan 28 04:46:26 2021 | q: 23/63 | q_time: 35.588314s | E: 85 | q_time/E: 0.418686s | shuffle time: 0.000275s
Thu Jan 28 04:47:05 2021 | q: 24/63 | q_time: 38.335472s | E: 91 | q_time/E: 0.421269s | shuffle time: 0.000275s
Thu Jan 28 04:47:47 2021 | q: 25/63 | q_time: 42.771149s | E: 97 | q_time/E: 0.440940s | shuffle time: 0.000275s
Thu Jan 28 04:48:32 2021 | q: 26/63 | q_time: 44.238761s | E: 103 | q_time/E: 0.429503s | shuffle time: 0.000273s
Thu Jan 28 04:49:17 2021 | q: 27/63 | q_time: 45.650869s | E: 108 | q_time/E: 0.422693s | shuffle time: 0.000275s
Thu Jan 28 04:50:07 2021 | q: 28/63 | q_time: 49.871221s | E: 115 | q_time/E: 0.433663s | shuffle time: 0.000272s
Thu Jan 28 04:50:58 2021 | q: 29/63 | q_time: 50.352683s | E: 121 | q_time/E: 0.416138s | shuffle time: 0.000271s
Thu Jan 28 04:51:54 2021 | q: 30/63 | q_time: 56.363440s | E: 126 | q_time/E: 0.447329s | shuffle time: 0.000272s
Thu Jan 28 04:52:49 2021 | q: 31/63 | q_time: 55.093455s | E: 131 | q_time/E: 0.420561s | shuffle time: 0.000271s
Thu Jan 28 04:53:51 2021 | q: 32/63 | q_time: 62.007048s | E: 137 | q_time/E: 0.452606s | shuffle time: 0.000269s
Thu Jan 28 04:54:52 2021 | q: 33/63 | q_time: 60.874523s | E: 140 | q_time/E: 0.434818s | shuffle time: 0.000274s
Thu Jan 28 04:55:55 2021 | q: 34/63 | q_time: 62.577110s | E: 143 | q_time/E: 0.437602s | shuffle time: 0.000270s
Thu Jan 28 04:56:57 2021 | q: 35/63 | q_time: 62.255005s | E: 145 | q_time/E: 0.429345s | shuffle time: 0.000272s
Thu Jan 28 04:57:58 2021 | q: 36/63 | q_time: 61.535412s | E: 146 | q_time/E: 0.421475s | shuffle time: 0.000272s
Thu Jan 28 04:58:59 2021 | q: 37/63 | q_time: 60.662034s | E: 147 | q_time/E: 0.412667s | shuffle time: 0.000270s
Thu Jan 28 05:00:03 2021 | q: 38/63 | q_time: 64.005031s | E: 148 | q_time/E: 0.432466s | shuffle time: 0.000274s
Thu Jan 28 05:01:05 2021 | q: 39/63 | q_time: 61.905492s | E: 150 | q_time/E: 0.412703s | shuffle time: 0.000272s
Thu Jan 28 05:02:18 2021 | q: 40/63 | q_time: 73.261414s | E: 152 | q_time/E: 0.481983s | shuffle time: 0.000273s
Thu Jan 28 05:03:26 2021 | q: 41/63 | q_time: 67.493634s | E: 154 | q_time/E: 0.438270s | shuffle time: 0.000273s
Thu Jan 28 05:04:36 2021 | q: 42/63 | q_time: 70.367656s | E: 156 | q_time/E: 0.451075s | shuffle time: 0.000272s
Thu Jan 28 05:05:42 2021 | q: 43/63 | q_time: 66.129810s | E: 159 | q_time/E: 0.415911s | shuffle time: 0.000275s
Thu Jan 28 05:06:50 2021 | q: 44/63 | q_time: 67.450849s | E: 162 | q_time/E: 0.416363s | shuffle time: 0.000276s
Thu Jan 28 05:08:05 2021 | q: 45/63 | q_time: 75.301406s | E: 165 | q_time/E: 0.456372s | shuffle time: 0.000271s
Thu Jan 28 05:09:16 2021 | q: 46/63 | q_time: 71.384525s | E: 167 | q_time/E: 0.427452s | shuffle time: 0.000272s
Thu Jan 28 05:10:32 2021 | q: 47/63 | q_time: 76.100485s | E: 169 | q_time/E: 0.450299s | shuffle time: 0.000274s
Thu Jan 28 05:11:52 2021 | q: 48/63 | q_time: 79.970205s | E: 171 | q_time/E: 0.467662s | shuffle time: 0.000272s
Thu Jan 28 05:14:01 2021 | q: 49/63 | q_time: 128.386467s | E: 173 | q_time/E: 0.742118s | shuffle time: 0.000269s
Thu Jan 28 05:15:37 2021 | q: 50/63 | q_time: 96.001600s | E: 175 | q_time/E: 0.548581s | shuffle time: 0.000271s
Thu Jan 28 05:17:04 2021 | q: 51/63 | q_time: 87.489493s | E: 177 | q_time/E: 0.494291s | shuffle time: 0.000269s
Thu Jan 28 05:18:27 2021 | q: 52/63 | q_time: 82.668108s | E: 178 | q_time/E: 0.464428s | shuffle time: 0.000269s
Thu Jan 28 05:19:44 2021 | q: 53/63 | q_time: 76.869279s | E: 179 | q_time/E: 0.429437s | shuffle time: 0.000269s
Thu Jan 28 05:21:02 2021 | q: 54/63 | q_time: 78.683774s | E: 180 | q_time/E: 0.437132s | shuffle time: 0.000267s
Thu Jan 28 05:22:22 2021 | q: 55/63 | q_time: 79.482190s | E: 182 | q_time/E: 0.436715s | shuffle time: 0.000262s
Thu Jan 28 05:23:47 2021 | q: 56/63 | q_time: 85.014183s | E: 184 | q_time/E: 0.462034s | shuffle time: 0.000263s
Thu Jan 28 05:25:13 2021 | q: 57/63 | q_time: 85.761223s | E: 186 | q_time/E: 0.461082s | shuffle time: 0.000264s
Thu Jan 28 05:26:28 2021 | q: 58/63 | q_time: 75.284381s | E: 188 | q_time/E: 0.400449s | shuffle time: 0.000261s
Thu Jan 28 05:27:43 2021 | q: 59/63 | q_time: 75.374465s | E: 191 | q_time/E: 0.394631s | shuffle time: 0.000263s
Thu Jan 28 05:29:10 2021 | q: 60/63 | q_time: 86.441289s | E: 194 | q_time/E: 0.445574s | shuffle time: 0.000261s
