run: 96 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 09:59:09 2021 | q: 0/63 | q_time: 0.376295s | E: 1 | q_time/E: 0.376295s | shuffle time: 0.000000s
Thu Jan 28 09:59:09 2021 | q: 1/63 | q_time: 0.372716s | E: 1 | q_time/E: 0.372716s | shuffle time: 0.000253s
Thu Jan 28 09:59:10 2021 | q: 2/63 | q_time: 0.765770s | E: 2 | q_time/E: 0.382885s | shuffle time: 0.000268s
Thu Jan 28 09:59:11 2021 | q: 3/63 | q_time: 1.546981s | E: 4 | q_time/E: 0.386745s | shuffle time: 0.000266s
Thu Jan 28 09:59:14 2021 | q: 4/63 | q_time: 2.770426s | E: 7 | q_time/E: 0.395775s | shuffle time: 0.000272s
Thu Jan 28 09:59:18 2021 | q: 5/63 | q_time: 4.111507s | E: 10 | q_time/E: 0.411151s | shuffle time: 0.000273s
Thu Jan 28 09:59:24 2021 | q: 6/63 | q_time: 5.496935s | E: 13 | q_time/E: 0.422841s | shuffle time: 0.000277s
Thu Jan 28 09:59:30 2021 | q: 7/63 | q_time: 6.408730s | E: 16 | q_time/E: 0.400546s | shuffle time: 0.000272s
Thu Jan 28 09:59:38 2021 | q: 8/63 | q_time: 7.563278s | E: 19 | q_time/E: 0.398067s | shuffle time: 0.000271s
Thu Jan 28 09:59:47 2021 | q: 9/63 | q_time: 9.008220s | E: 22 | q_time/E: 0.409465s | shuffle time: 0.000274s
Thu Jan 28 09:59:58 2021 | q: 10/63 | q_time: 11.514109s | E: 26 | q_time/E: 0.442850s | shuffle time: 0.000275s
Thu Jan 28 10:00:12 2021 | q: 11/63 | q_time: 13.300423s | E: 30 | q_time/E: 0.443347s | shuffle time: 0.000277s
Thu Jan 28 10:00:26 2021 | q: 12/63 | q_time: 14.545472s | E: 34 | q_time/E: 0.427808s | shuffle time: 0.000276s
Thu Jan 28 10:00:41 2021 | q: 13/63 | q_time: 14.894835s | E: 37 | q_time/E: 0.402563s | shuffle time: 0.000277s
Thu Jan 28 10:00:59 2021 | q: 14/63 | q_time: 18.128196s | E: 42 | q_time/E: 0.431624s | shuffle time: 0.000279s
Thu Jan 28 10:01:21 2021 | q: 15/63 | q_time: 21.840860s | E: 47 | q_time/E: 0.464699s | shuffle time: 0.000274s
Thu Jan 28 10:01:43 2021 | q: 16/63 | q_time: 22.453298s | E: 51 | q_time/E: 0.440261s | shuffle time: 0.000274s
Thu Jan 28 10:02:09 2021 | q: 17/63 | q_time: 25.296553s | E: 56 | q_time/E: 0.451724s | shuffle time: 0.000279s
Thu Jan 28 10:02:36 2021 | q: 18/63 | q_time: 27.450374s | E: 60 | q_time/E: 0.457506s | shuffle time: 0.000277s
Thu Jan 28 10:03:03 2021 | q: 19/63 | q_time: 27.018721s | E: 64 | q_time/E: 0.422168s | shuffle time: 0.000279s
Thu Jan 28 10:03:32 2021 | q: 20/63 | q_time: 28.583981s | E: 69 | q_time/E: 0.414261s | shuffle time: 0.000275s
Thu Jan 28 10:04:03 2021 | q: 21/63 | q_time: 30.922656s | E: 74 | q_time/E: 0.417874s | shuffle time: 0.000275s
Thu Jan 28 10:04:42 2021 | q: 22/63 | q_time: 38.898169s | E: 80 | q_time/E: 0.486227s | shuffle time: 0.000276s
