run: 94 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 08:11:37 2021 | q: 0/63 | q_time: 0.377705s | E: 1 | q_time/E: 0.377705s | shuffle time: 0.000000s
Thu Jan 28 08:11:37 2021 | q: 1/63 | q_time: 0.376443s | E: 1 | q_time/E: 0.376443s | shuffle time: 0.000254s
Thu Jan 28 08:11:38 2021 | q: 2/63 | q_time: 0.773249s | E: 2 | q_time/E: 0.386624s | shuffle time: 0.000270s
Thu Jan 28 08:11:40 2021 | q: 3/63 | q_time: 1.565227s | E: 4 | q_time/E: 0.391307s | shuffle time: 0.000266s
Thu Jan 28 08:11:43 2021 | q: 4/63 | q_time: 2.769368s | E: 7 | q_time/E: 0.395624s | shuffle time: 0.000272s
Thu Jan 28 08:11:47 2021 | q: 5/63 | q_time: 4.194368s | E: 10 | q_time/E: 0.419437s | shuffle time: 0.000274s
Thu Jan 28 08:11:52 2021 | q: 6/63 | q_time: 5.461192s | E: 13 | q_time/E: 0.420092s | shuffle time: 0.000276s
Thu Jan 28 08:11:59 2021 | q: 7/63 | q_time: 6.407158s | E: 16 | q_time/E: 0.400447s | shuffle time: 0.000271s
Thu Jan 28 08:12:07 2021 | q: 8/63 | q_time: 8.122642s | E: 19 | q_time/E: 0.427507s | shuffle time: 0.000274s
Thu Jan 28 08:12:16 2021 | q: 9/63 | q_time: 9.210232s | E: 22 | q_time/E: 0.418647s | shuffle time: 0.000275s
Thu Jan 28 08:12:27 2021 | q: 10/63 | q_time: 10.769920s | E: 26 | q_time/E: 0.414228s | shuffle time: 0.000275s
Thu Jan 28 08:12:40 2021 | q: 11/63 | q_time: 13.075271s | E: 30 | q_time/E: 0.435842s | shuffle time: 0.000278s
Thu Jan 28 08:12:54 2021 | q: 12/63 | q_time: 14.171816s | E: 34 | q_time/E: 0.416818s | shuffle time: 0.000278s
Thu Jan 28 08:13:12 2021 | q: 13/63 | q_time: 18.140748s | E: 37 | q_time/E: 0.490290s | shuffle time: 0.000277s
Thu Jan 28 08:13:33 2021 | q: 14/63 | q_time: 20.913089s | E: 42 | q_time/E: 0.497931s | shuffle time: 0.000278s
Thu Jan 28 08:13:58 2021 | q: 15/63 | q_time: 24.973488s | E: 47 | q_time/E: 0.531351s | shuffle time: 0.000275s
Thu Jan 28 08:14:23 2021 | q: 16/63 | q_time: 24.899419s | E: 51 | q_time/E: 0.488224s | shuffle time: 0.000272s
Thu Jan 28 08:14:48 2021 | q: 17/63 | q_time: 25.263753s | E: 56 | q_time/E: 0.451138s | shuffle time: 0.000274s
Thu Jan 28 08:15:15 2021 | q: 18/63 | q_time: 26.953343s | E: 60 | q_time/E: 0.449222s | shuffle time: 0.000276s
Thu Jan 28 08:15:42 2021 | q: 19/63 | q_time: 26.946427s | E: 64 | q_time/E: 0.421038s | shuffle time: 0.000288s
Thu Jan 28 08:16:13 2021 | q: 20/63 | q_time: 30.897736s | E: 69 | q_time/E: 0.447793s | shuffle time: 0.000356s
Thu Jan 28 08:16:46 2021 | q: 21/63 | q_time: 33.205641s | E: 74 | q_time/E: 0.448725s | shuffle time: 0.000277s
Thu Jan 28 08:17:22 2021 | q: 22/63 | q_time: 35.867221s | E: 80 | q_time/E: 0.448340s | shuffle time: 0.000277s
Thu Jan 28 08:18:00 2021 | q: 23/63 | q_time: 37.555612s | E: 85 | q_time/E: 0.441831s | shuffle time: 0.000275s
Thu Jan 28 08:18:38 2021 | q: 24/63 | q_time: 38.768824s | E: 91 | q_time/E: 0.426031s | shuffle time: 0.000274s
Thu Jan 28 08:19:22 2021 | q: 25/63 | q_time: 43.264534s | E: 97 | q_time/E: 0.446026s | shuffle time: 0.000274s
Thu Jan 28 08:20:06 2021 | q: 26/63 | q_time: 44.581307s | E: 103 | q_time/E: 0.432828s | shuffle time: 0.000272s
Thu Jan 28 08:20:50 2021 | q: 27/63 | q_time: 43.670037s | E: 108 | q_time/E: 0.404352s | shuffle time: 0.000271s
Thu Jan 28 08:21:42 2021 | q: 28/63 | q_time: 51.693853s | E: 115 | q_time/E: 0.449512s | shuffle time: 0.000270s
Thu Jan 28 08:22:33 2021 | q: 29/63 | q_time: 51.232162s | E: 121 | q_time/E: 0.423406s | shuffle time: 0.000269s
Thu Jan 28 08:23:30 2021 | q: 30/63 | q_time: 56.926263s | E: 126 | q_time/E: 0.451796s | shuffle time: 0.000267s
Thu Jan 28 08:24:25 2021 | q: 31/63 | q_time: 55.638822s | E: 131 | q_time/E: 0.424724s | shuffle time: 0.000270s
Thu Jan 28 08:25:30 2021 | q: 32/63 | q_time: 64.470780s | E: 137 | q_time/E: 0.470590s | shuffle time: 0.000275s
Thu Jan 28 08:26:30 2021 | q: 33/63 | q_time: 60.244283s | E: 140 | q_time/E: 0.430316s | shuffle time: 0.000274s
Thu Jan 28 08:27:31 2021 | q: 34/63 | q_time: 61.365406s | E: 143 | q_time/E: 0.429129s | shuffle time: 0.000273s
Thu Jan 28 08:28:36 2021 | q: 35/63 | q_time: 64.392122s | E: 145 | q_time/E: 0.444084s | shuffle time: 0.000274s
Thu Jan 28 08:29:36 2021 | q: 36/63 | q_time: 60.076283s | E: 146 | q_time/E: 0.411481s | shuffle time: 0.000274s
Thu Jan 28 08:30:37 2021 | q: 37/63 | q_time: 61.623579s | E: 147 | q_time/E: 0.419208s | shuffle time: 0.000272s
Thu Jan 28 08:31:42 2021 | q: 38/63 | q_time: 64.549972s | E: 148 | q_time/E: 0.436148s | shuffle time: 0.000273s
Thu Jan 28 08:32:49 2021 | q: 39/63 | q_time: 66.832887s | E: 150 | q_time/E: 0.445553s | shuffle time: 0.000274s
Thu Jan 28 08:34:07 2021 | q: 40/63 | q_time: 77.991323s | E: 152 | q_time/E: 0.513101s | shuffle time: 0.000273s
Thu Jan 28 08:35:14 2021 | q: 41/63 | q_time: 67.193554s | E: 154 | q_time/E: 0.436322s | shuffle time: 0.000273s
Thu Jan 28 08:36:19 2021 | q: 42/63 | q_time: 64.981194s | E: 156 | q_time/E: 0.416546s | shuffle time: 0.000275s
Thu Jan 28 08:37:37 2021 | q: 43/63 | q_time: 77.609838s | E: 159 | q_time/E: 0.488112s | shuffle time: 0.000274s
Thu Jan 28 08:38:45 2021 | q: 44/63 | q_time: 68.418050s | E: 162 | q_time/E: 0.422334s | shuffle time: 0.000272s
Thu Jan 28 08:39:57 2021 | q: 45/63 | q_time: 72.176161s | E: 165 | q_time/E: 0.437431s | shuffle time: 0.000274s
Thu Jan 28 08:41:13 2021 | q: 46/63 | q_time: 75.571919s | E: 167 | q_time/E: 0.452526s | shuffle time: 0.000272s
Thu Jan 28 08:43:17 2021 | q: 47/63 | q_time: 124.643490s | E: 169 | q_time/E: 0.737535s | shuffle time: 0.000273s
Thu Jan 28 08:44:51 2021 | q: 48/63 | q_time: 93.596221s | E: 171 | q_time/E: 0.547346s | shuffle time: 0.000272s
Thu Jan 28 08:46:09 2021 | q: 49/63 | q_time: 78.127465s | E: 173 | q_time/E: 0.451604s | shuffle time: 0.000271s
Thu Jan 28 08:47:33 2021 | q: 50/63 | q_time: 84.321281s | E: 175 | q_time/E: 0.481836s | shuffle time: 0.000272s
Thu Jan 28 08:49:03 2021 | q: 51/63 | q_time: 89.064655s | E: 177 | q_time/E: 0.503190s | shuffle time: 0.000270s
Thu Jan 28 08:50:21 2021 | q: 52/63 | q_time: 78.442439s | E: 178 | q_time/E: 0.440688s | shuffle time: 0.000269s
Thu Jan 28 08:51:39 2021 | q: 53/63 | q_time: 77.973377s | E: 179 | q_time/E: 0.435605s | shuffle time: 0.000268s
Thu Jan 28 08:53:07 2021 | q: 54/63 | q_time: 88.052432s | E: 180 | q_time/E: 0.489180s | shuffle time: 0.000268s
Thu Jan 28 08:54:30 2021 | q: 55/63 | q_time: 82.623511s | E: 182 | q_time/E: 0.453975s | shuffle time: 0.000263s
Thu Jan 28 08:56:13 2021 | q: 56/63 | q_time: 103.827215s | E: 184 | q_time/E: 0.564278s | shuffle time: 0.000262s
Thu Jan 28 08:57:40 2021 | q: 57/63 | q_time: 86.608459s | E: 186 | q_time/E: 0.465637s | shuffle time: 0.000265s
Thu Jan 28 08:59:02 2021 | q: 58/63 | q_time: 81.522894s | E: 188 | q_time/E: 0.433632s | shuffle time: 0.000261s
Thu Jan 28 09:00:25 2021 | q: 59/63 | q_time: 83.522883s | E: 191 | q_time/E: 0.437293s | shuffle time: 0.000263s
Thu Jan 28 09:01:55 2021 | q: 60/63 | q_time: 89.701553s | E: 194 | q_time/E: 0.462379s | shuffle time: 0.000266s
Thu Jan 28 09:03:21 2021 | q: 61/63 | q_time: 86.439226s | E: 197 | q_time/E: 0.438778s | shuffle time: 0.000260s
Thu Jan 28 09:04:53 2021 | q: 62/63 | q_time: 91.311473s | E: 199 | q_time/E: 0.458852s | shuffle time: 0.000263s
Thu Jan 28 09:06:16 2021 | q: 63/63 | q_time: 83.585878s | E: 200 | q_time/E: 0.417929s | shuffle time: 0.000259s
