run: 60 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 02:06:25 2021 | q: 0/63 | q_time: 0.382243s | E: 1 | q_time/E: 0.382243s | shuffle time: 0.000000s
Wed Jan 27 02:06:26 2021 | q: 1/63 | q_time: 0.380605s | E: 1 | q_time/E: 0.380605s | shuffle time: 0.000256s
Wed Jan 27 02:06:26 2021 | q: 2/63 | q_time: 0.781776s | E: 2 | q_time/E: 0.390888s | shuffle time: 0.000273s
Wed Jan 27 02:06:28 2021 | q: 3/63 | q_time: 1.579171s | E: 4 | q_time/E: 0.394793s | shuffle time: 0.000269s
Wed Jan 27 02:06:31 2021 | q: 4/63 | q_time: 2.791084s | E: 7 | q_time/E: 0.398726s | shuffle time: 0.000276s
Wed Jan 27 02:06:35 2021 | q: 5/63 | q_time: 4.089543s | E: 10 | q_time/E: 0.408954s | shuffle time: 0.000277s
Wed Jan 27 02:06:40 2021 | q: 6/63 | q_time: 5.245956s | E: 13 | q_time/E: 0.403535s | shuffle time: 0.000277s
Wed Jan 27 02:06:47 2021 | q: 7/63 | q_time: 6.598995s | E: 16 | q_time/E: 0.412437s | shuffle time: 0.000274s
Wed Jan 27 02:06:54 2021 | q: 8/63 | q_time: 7.711897s | E: 19 | q_time/E: 0.405889s | shuffle time: 0.000275s
Wed Jan 27 02:07:04 2021 | q: 9/63 | q_time: 9.089390s | E: 22 | q_time/E: 0.413154s | shuffle time: 0.000276s
Wed Jan 27 02:07:14 2021 | q: 10/63 | q_time: 10.655677s | E: 26 | q_time/E: 0.409834s | shuffle time: 0.000277s
Wed Jan 27 02:07:28 2021 | q: 11/63 | q_time: 13.878103s | E: 30 | q_time/E: 0.462603s | shuffle time: 0.000280s
Wed Jan 27 02:07:45 2021 | q: 12/63 | q_time: 17.086763s | E: 34 | q_time/E: 0.502552s | shuffle time: 0.000281s
Wed Jan 27 02:08:01 2021 | q: 13/63 | q_time: 15.962325s | E: 37 | q_time/E: 0.431414s | shuffle time: 0.000280s
Wed Jan 27 02:08:20 2021 | q: 14/63 | q_time: 19.119645s | E: 42 | q_time/E: 0.455230s | shuffle time: 0.000280s
Wed Jan 27 02:08:41 2021 | q: 15/63 | q_time: 20.738507s | E: 47 | q_time/E: 0.441245s | shuffle time: 0.000277s
Wed Jan 27 02:09:03 2021 | q: 16/63 | q_time: 22.348040s | E: 51 | q_time/E: 0.438197s | shuffle time: 0.000278s
Wed Jan 27 02:09:29 2021 | q: 17/63 | q_time: 25.938724s | E: 56 | q_time/E: 0.463192s | shuffle time: 0.000279s
Wed Jan 27 02:09:58 2021 | q: 18/63 | q_time: 28.638814s | E: 60 | q_time/E: 0.477314s | shuffle time: 0.000283s
Wed Jan 27 02:10:28 2021 | q: 19/63 | q_time: 30.420829s | E: 64 | q_time/E: 0.475325s | shuffle time: 0.000280s
Wed Jan 27 02:11:01 2021 | q: 20/63 | q_time: 32.679193s | E: 69 | q_time/E: 0.473611s | shuffle time: 0.000280s
Wed Jan 27 02:11:34 2021 | q: 21/63 | q_time: 32.571258s | E: 74 | q_time/E: 0.440152s | shuffle time: 0.000280s
Wed Jan 27 02:12:13 2021 | q: 22/63 | q_time: 39.000996s | E: 80 | q_time/E: 0.487512s | shuffle time: 0.000280s
Wed Jan 27 02:12:49 2021 | q: 23/63 | q_time: 36.723129s | E: 85 | q_time/E: 0.432037s | shuffle time: 0.000279s
Wed Jan 27 02:13:30 2021 | q: 24/63 | q_time: 40.912825s | E: 91 | q_time/E: 0.449591s | shuffle time: 0.000279s
Wed Jan 27 02:14:11 2021 | q: 25/63 | q_time: 41.263179s | E: 97 | q_time/E: 0.425394s | shuffle time: 0.000278s
Wed Jan 27 02:15:06 2021 | q: 26/63 | q_time: 54.891380s | E: 103 | q_time/E: 0.532926s | shuffle time: 0.000277s
Wed Jan 27 02:15:53 2021 | q: 27/63 | q_time: 47.113720s | E: 108 | q_time/E: 0.436238s | shuffle time: 0.000276s
Wed Jan 27 02:16:45 2021 | q: 28/63 | q_time: 51.237737s | E: 115 | q_time/E: 0.445546s | shuffle time: 0.000275s
Wed Jan 27 02:17:35 2021 | q: 29/63 | q_time: 50.648283s | E: 121 | q_time/E: 0.418581s | shuffle time: 0.000274s
Wed Jan 27 02:18:28 2021 | q: 30/63 | q_time: 53.102097s | E: 126 | q_time/E: 0.421445s | shuffle time: 0.000274s
Wed Jan 27 02:19:25 2021 | q: 31/63 | q_time: 57.052524s | E: 131 | q_time/E: 0.435515s | shuffle time: 0.000272s
Wed Jan 27 02:20:27 2021 | q: 32/63 | q_time: 61.626539s | E: 137 | q_time/E: 0.449829s | shuffle time: 0.000277s
Wed Jan 27 02:21:26 2021 | q: 33/63 | q_time: 58.849780s | E: 140 | q_time/E: 0.420356s | shuffle time: 0.000273s
Wed Jan 27 02:22:27 2021 | q: 34/63 | q_time: 61.042043s | E: 143 | q_time/E: 0.426867s | shuffle time: 0.000275s
Wed Jan 27 02:23:29 2021 | q: 35/63 | q_time: 62.425116s | E: 145 | q_time/E: 0.430518s | shuffle time: 0.000273s
Wed Jan 27 02:24:35 2021 | q: 36/63 | q_time: 65.820231s | E: 146 | q_time/E: 0.450823s | shuffle time: 0.000273s
Wed Jan 27 02:25:39 2021 | q: 37/63 | q_time: 63.792911s | E: 147 | q_time/E: 0.433965s | shuffle time: 0.000274s
Wed Jan 27 02:26:40 2021 | q: 38/63 | q_time: 60.888204s | E: 148 | q_time/E: 0.411407s | shuffle time: 0.000275s
Wed Jan 27 02:27:46 2021 | q: 39/63 | q_time: 65.666330s | E: 150 | q_time/E: 0.437776s | shuffle time: 0.000275s
Wed Jan 27 02:29:00 2021 | q: 40/63 | q_time: 74.430384s | E: 152 | q_time/E: 0.489674s | shuffle time: 0.000275s
Wed Jan 27 02:30:06 2021 | q: 41/63 | q_time: 65.938682s | E: 154 | q_time/E: 0.428173s | shuffle time: 0.000277s
Wed Jan 27 02:31:15 2021 | q: 42/63 | q_time: 68.557121s | E: 156 | q_time/E: 0.439469s | shuffle time: 0.000276s
Wed Jan 27 02:32:22 2021 | q: 43/63 | q_time: 67.144622s | E: 159 | q_time/E: 0.422293s | shuffle time: 0.000275s
Wed Jan 27 02:33:32 2021 | q: 44/63 | q_time: 70.666916s | E: 162 | q_time/E: 0.436216s | shuffle time: 0.000274s
Wed Jan 27 02:34:46 2021 | q: 45/63 | q_time: 73.992196s | E: 165 | q_time/E: 0.448438s | shuffle time: 0.000274s
Wed Jan 27 02:36:08 2021 | q: 46/63 | q_time: 81.555861s | E: 167 | q_time/E: 0.488358s | shuffle time: 0.000273s
Wed Jan 27 02:37:25 2021 | q: 47/63 | q_time: 77.179246s | E: 169 | q_time/E: 0.456682s | shuffle time: 0.000274s
Wed Jan 27 02:38:44 2021 | q: 48/63 | q_time: 78.820815s | E: 171 | q_time/E: 0.460940s | shuffle time: 0.000271s
Wed Jan 27 02:40:02 2021 | q: 49/63 | q_time: 78.490557s | E: 173 | q_time/E: 0.453703s | shuffle time: 0.000272s
Wed Jan 27 02:41:26 2021 | q: 50/63 | q_time: 83.523380s | E: 175 | q_time/E: 0.477276s | shuffle time: 0.000269s
Wed Jan 27 02:42:42 2021 | q: 51/63 | q_time: 75.742565s | E: 177 | q_time/E: 0.427924s | shuffle time: 0.000270s
Wed Jan 27 02:43:59 2021 | q: 52/63 | q_time: 77.161215s | E: 178 | q_time/E: 0.433490s | shuffle time: 0.000270s
Wed Jan 27 02:45:20 2021 | q: 53/63 | q_time: 81.324419s | E: 179 | q_time/E: 0.454326s | shuffle time: 0.000267s
Wed Jan 27 02:46:37 2021 | q: 54/63 | q_time: 77.043182s | E: 180 | q_time/E: 0.428018s | shuffle time: 0.000267s
Wed Jan 27 02:48:00 2021 | q: 55/63 | q_time: 82.946849s | E: 182 | q_time/E: 0.455752s | shuffle time: 0.000262s
Wed Jan 27 02:49:30 2021 | q: 56/63 | q_time: 90.038250s | E: 184 | q_time/E: 0.489338s | shuffle time: 0.000263s
Wed Jan 27 02:50:54 2021 | q: 57/63 | q_time: 83.807972s | E: 186 | q_time/E: 0.450580s | shuffle time: 0.000264s
Wed Jan 27 02:52:15 2021 | q: 58/63 | q_time: 81.089776s | E: 188 | q_time/E: 0.431329s | shuffle time: 0.000263s
Wed Jan 27 02:53:36 2021 | q: 59/63 | q_time: 81.241222s | E: 191 | q_time/E: 0.425347s | shuffle time: 0.000263s
Wed Jan 27 02:54:55 2021 | q: 60/63 | q_time: 78.807803s | E: 194 | q_time/E: 0.406226s | shuffle time: 0.000262s
Wed Jan 27 02:56:23 2021 | q: 61/63 | q_time: 87.906332s | E: 197 | q_time/E: 0.446225s | shuffle time: 0.000262s
Wed Jan 27 02:57:55 2021 | q: 62/63 | q_time: 92.450665s | E: 199 | q_time/E: 0.464576s | shuffle time: 0.000261s
Wed Jan 27 02:59:20 2021 | q: 63/63 | q_time: 84.059043s | E: 200 | q_time/E: 0.420295s | shuffle time: 0.000258s
