q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.384672 1 0.384672 1279874 1279873 0
1 63 0.382022 1 0.382022 1279874 1279873 0
2 63 0.784621 2 0.392311 2561190 1862968 698221
3 63 1.585526 4 0.396381 5126962 3040238 2086723
4 63 2.843290 7 0.406184 9138556 4770746 4367809
5 63 4.019588 10 0.401959 12837161 6322225 6514935
6 63 5.522630 13 0.424818 17612089 8423579 9188509
7 63 6.637543 16 0.414846 21100651 9970866 11129784
8 63 7.749082 19 0.407846 24513302 11545678 12967623
9 63 9.006201 22 0.409373 28394127 13371313 15022813
10 63 11.075952 26 0.425998 34868253 16001653 18866599
11 63 12.559350 30 0.418645 39377238 17674363 21702874
12 63 22.837431 34 0.671689 72972287 32594731 40377555
13 63 15.477313 37 0.418306 48611024 21783082 26827941
14 63 18.217171 42 0.433742 57620001 25090358 32529642
15 63 19.571671 47 0.416419 62172077 26343315 35828761
16 63 21.457669 51 0.420739 68414596 28887019 39527576
17 63 23.745052 56 0.424019 76113819 31727667 44386151
18 63 26.034515 60 0.433909 83601126 34940222 48660903
19 63 26.601139 64 0.415643 84521373 35064612 49456760
20 63 32.068288 69 0.464758 102712025 42469810 60242214
21 63 34.057445 74 0.460236 109371169 44654618 64716550
22 63 36.455971 80 0.455700 117596610 46859696 70736913
23 63 36.860236 85 0.433650 118720493 47186787 71533705
24 63 41.469356 91 0.455707 134120542 52580403 81540138
25 63 45.050871 97 0.464442 147558240 56746440 90811799
26 63 48.320294 103 0.469129 158793408 60227536 98565871
27 63 46.696669 108 0.432377 152889040 57669319 95219720
28 63 48.638528 115 0.422944 161109796 59619775 101490020
29 63 51.172107 121 0.422910 170507844 62495608 108012235
30 63 55.163328 126 0.437804 184968094 67256752 117711341
31 63 57.137086 131 0.436161 191982643 70272579 121710063
32 63 64.874701 137 0.473538 219511472 78984923 140526548
33 63 60.981699 140 0.435584 205605809 74797384 130808424
34 63 60.996184 143 0.426547 206991951 74696784 132295166
35 63 61.241394 145 0.422354 207892270 76225602 131666667
36 63 59.822541 146 0.409743 201826927 74651229 127175697
37 63 75.819592 147 0.515780 212704261 80083357 132620903
38 63 74.011530 148 0.500078 213186557 81462059 131724497
39 63 68.561008 150 0.457073 221005740 84872778 136132961
40 63 80.759267 152 0.531311 247886626 95468862 152417763
41 63 64.938367 154 0.421678 217447230 84029504 133417725
42 63 70.676963 156 0.453057 227289173 87945328 139343844
43 63 69.225989 159 0.435384 236601090 91156565 145444524
44 63 77.363247 162 0.477551 262877486 101322611 161554874
45 63 81.652859 165 0.494866 242944001 93647098 149296902
46 63 80.710208 167 0.483295 271564253 104726475 166837777
47 63 86.759318 169 0.513369 275958712 106517571 169441140
48 63 89.459684 171 0.523156 289800482 111843435 177957046
49 63 79.217260 173 0.457903 256237957 98767423 157470533
50 63 85.029783 175 0.485884 282526602 108805546 173721055
51 63 94.004904 177 0.531101 306522500 118222422 188300077
52 63 80.109614 178 0.450054 259393118 99959564 159433553
53 63 81.893797 179 0.457507 270609736 104958917 165650818
54 63 85.740985 180 0.476339 274369331 106707317 167662013
55 63 83.697123 182 0.459874 271052381 104365128 166687252
56 63 91.231170 184 0.495822 308508531 118682071 189826459
57 63 84.606830 186 0.454875 275992174 105519541 170472632
58 63 89.517875 188 0.476159 299740649 114853443 184887205
59 63 87.348171 191 0.457320 278174497 104285392 173889104
60 63 93.021864 194 0.479494 310668985 116538599 194130385
61 63 93.046067 197 0.472315 302204801 111944165 190260635
62 63 101.493326 199 0.510017 327566335 120066557 207499777
63 63 92.886400 200 0.464432 299649930 109362569 190287360
3320.28
