q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.381683 1 0.381683 1279874 1279873 0
1 63 0.378753 1 0.378753 1279874 1279873 0
2 63 0.778400 2 0.389200 2561526 1863775 697750
3 63 1.569929 4 0.392482 5121579 3036507 2085071
4 63 2.838577 7 0.405511 9169083 4783399 4385683
5 63 4.002610 10 0.400261 12835514 6316470 6519043
6 63 5.502518 13 0.423271 17628241 8439000 9189240
7 63 6.579237 16 0.411202 21000016 9980653 11019362
8 63 7.894618 19 0.415506 25120411 11867552 13252858
9 63 8.985018 22 0.408410 28476553 13423651 15052901
10 63 11.802254 26 0.453933 37481857 17288570 20193286
11 63 14.637420 30 0.487914 46039952 20966165 25073786
12 63 20.207131 34 0.594327 57852536 25833967 32018568
13 63 16.926837 37 0.457482 53558481 24041216 29517264
14 63 19.295169 42 0.459409 61407407 26781534 34625872
15 63 21.284099 47 0.452853 68068916 28955121 39113794
16 63 23.466971 51 0.460137 75324531 31916318 43408212
17 63 23.959707 56 0.427852 77039637 32224673 44814963
18 63 26.245790 60 0.437430 84494141 35392309 49101831
19 63 28.201759 64 0.440652 89360653 37064396 52296256
20 63 31.182975 69 0.451927 99232917 40724718 58508198
21 63 32.634995 74 0.441013 104049158 42495376 61553781
22 63 38.747988 80 0.484350 124994597 50139734 74854862
23 63 38.760580 85 0.456007 126311588 50271527 76040060
24 63 40.275452 91 0.442587 131682001 51278322 80403678
25 63 42.601939 97 0.439195 139775140 53983064 85792075
26 63 49.328861 103 0.478921 163569741 61988336 101581404
27 63 44.734268 108 0.414206 148028438 55524428 92504009
28 63 50.629897 115 0.440260 168860889 62582923 106277965
29 63 56.836992 121 0.469727 190986768 70294636 120692131
30 63 58.919956 126 0.467619 177057857 64193594 112864262
31 63 63.104891 131 0.481717 204039772 74001395 130038376
32 63 75.871606 137 0.553807 209411629 75100152 134311476
33 63 66.205007 140 0.472893 212067999 77178437 134889561
34 63 61.457022 143 0.429769 208655825 75849430 132806394
35 63 76.676055 145 0.528800 213588624 78239955 135348668
36 63 60.031584 146 0.411175 203362646 75606923 127755722
37 63 65.840344 147 0.447893 223914540 85133215 138781324
38 63 66.621548 148 0.450146 214994778 82186883 132807894
39 63 70.090571 150 0.467270 208617744 80291148 128326595
40 63 79.978058 152 0.526171 262409388 101177481 161231906
41 63 71.311598 154 0.463062 224990134 87001300 137988833
42 63 71.680451 156 0.459490 244084555 94739705 149344849
43 63 76.087240 159 0.478536 261500852 101802289 159698562
44 63 75.427153 162 0.465600 250507910 96909808 153598101
45 63 75.717426 165 0.458893 252933432 97178853 155754578
46 63 67.814113 167 0.406073 233706113 89259526 144446586
47 63 116.671147 169 0.690362 406966024 157269317 249696706
48 63 80.921144 171 0.473223 279037107 107475782 171561324
49 63 85.954527 173 0.496847 286643696 110492415 176151280
50 63 79.723484 175 0.455563 278424252 106896066 171528185
51 63 81.676353 177 0.461448 286134651 110069102 176065548
52 63 85.761892 178 0.481808 268700512 103444154 165256357
53 63 77.061533 179 0.430511 268704783 103765325 164939457
54 63 80.962283 180 0.449790 268538144 103707987 164830156
55 63 82.270170 182 0.452034 289726900 111431550 178295349
56 63 111.753792 184 0.607358 377032939 144755147 232277791
57 63 80.699695 186 0.433869 285059397 108823991 176235405
58 63 93.504335 188 0.497363 274182238 103424329 170757908
59 63 86.900993 191 0.454979 309041912 116606480 192435431
60 63 84.711525 194 0.436657 302597472 113196786 189400685
61 63 109.126878 197 0.553944 329596936 122005129 207591806
62 63 100.169236 199 0.503363 305482231 111627447 193854783
63 63 91.777498 200 0.458887 327151106 119758308 207392797
3383.15
