run: 41 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 09:10:37 2021 | q: 0/63 | q_time: 0.381232s | E: 1 | q_time/E: 0.381232s | shuffle time: 0.000000s
Tue Jan 26 09:10:37 2021 | q: 1/63 | q_time: 0.377830s | E: 1 | q_time/E: 0.377830s | shuffle time: 0.000257s
Tue Jan 26 09:10:38 2021 | q: 2/63 | q_time: 0.775649s | E: 2 | q_time/E: 0.387824s | shuffle time: 0.000271s
Tue Jan 26 09:10:40 2021 | q: 3/63 | q_time: 1.566128s | E: 4 | q_time/E: 0.391532s | shuffle time: 0.000268s
Tue Jan 26 09:10:42 2021 | q: 4/63 | q_time: 2.781593s | E: 7 | q_time/E: 0.397370s | shuffle time: 0.000273s
Tue Jan 26 09:10:46 2021 | q: 5/63 | q_time: 4.034279s | E: 10 | q_time/E: 0.403428s | shuffle time: 0.000277s
Tue Jan 26 09:10:52 2021 | q: 6/63 | q_time: 5.361017s | E: 13 | q_time/E: 0.412386s | shuffle time: 0.000278s
Tue Jan 26 09:10:58 2021 | q: 7/63 | q_time: 6.464903s | E: 16 | q_time/E: 0.404056s | shuffle time: 0.000275s
Tue Jan 26 09:11:06 2021 | q: 8/63 | q_time: 7.736806s | E: 19 | q_time/E: 0.407200s | shuffle time: 0.000276s
Tue Jan 26 09:11:15 2021 | q: 9/63 | q_time: 9.012684s | E: 22 | q_time/E: 0.409667s | shuffle time: 0.000277s
Tue Jan 26 09:11:27 2021 | q: 10/63 | q_time: 11.474876s | E: 26 | q_time/E: 0.441341s | shuffle time: 0.000279s
Tue Jan 26 09:11:41 2021 | q: 11/63 | q_time: 14.414774s | E: 30 | q_time/E: 0.480492s | shuffle time: 0.000281s
Tue Jan 26 09:11:58 2021 | q: 12/63 | q_time: 16.593709s | E: 34 | q_time/E: 0.488050s | shuffle time: 0.000277s
Tue Jan 26 09:12:13 2021 | q: 13/63 | q_time: 15.512972s | E: 37 | q_time/E: 0.419270s | shuffle time: 0.000280s
Tue Jan 26 09:12:30 2021 | q: 14/63 | q_time: 17.403683s | E: 42 | q_time/E: 0.414373s | shuffle time: 0.000281s
Tue Jan 26 09:12:51 2021 | q: 15/63 | q_time: 20.936012s | E: 47 | q_time/E: 0.445447s | shuffle time: 0.000276s
Tue Jan 26 09:13:13 2021 | q: 16/63 | q_time: 22.069704s | E: 51 | q_time/E: 0.432739s | shuffle time: 0.000275s
Tue Jan 26 09:13:38 2021 | q: 17/63 | q_time: 24.547641s | E: 56 | q_time/E: 0.438351s | shuffle time: 0.000279s
Tue Jan 26 09:14:04 2021 | q: 18/63 | q_time: 26.161854s | E: 60 | q_time/E: 0.436031s | shuffle time: 0.000280s
Tue Jan 26 09:14:31 2021 | q: 19/63 | q_time: 26.564346s | E: 64 | q_time/E: 0.415068s | shuffle time: 0.000279s
Tue Jan 26 09:15:03 2021 | q: 20/63 | q_time: 32.058112s | E: 69 | q_time/E: 0.464610s | shuffle time: 0.000277s
Tue Jan 26 09:15:35 2021 | q: 21/63 | q_time: 32.709071s | E: 74 | q_time/E: 0.442014s | shuffle time: 0.000279s
Tue Jan 26 09:16:17 2021 | q: 22/63 | q_time: 41.322577s | E: 80 | q_time/E: 0.516532s | shuffle time: 0.000278s
Tue Jan 26 09:16:54 2021 | q: 23/63 | q_time: 37.223375s | E: 85 | q_time/E: 0.437922s | shuffle time: 0.000280s
Tue Jan 26 09:17:34 2021 | q: 24/63 | q_time: 39.965712s | E: 91 | q_time/E: 0.439184s | shuffle time: 0.000274s
Tue Jan 26 09:18:18 2021 | q: 25/63 | q_time: 43.807379s | E: 97 | q_time/E: 0.451622s | shuffle time: 0.000275s
Tue Jan 26 09:19:06 2021 | q: 26/63 | q_time: 48.097973s | E: 103 | q_time/E: 0.466971s | shuffle time: 0.000276s
