run: 56 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 22:31:03 2021 | q: 0/63 | q_time: 0.383003s | E: 1 | q_time/E: 0.383003s | shuffle time: 0.000000s
Tue Jan 26 22:31:03 2021 | q: 1/63 | q_time: 0.381259s | E: 1 | q_time/E: 0.381259s | shuffle time: 0.000267s
Tue Jan 26 22:31:04 2021 | q: 2/63 | q_time: 0.783623s | E: 2 | q_time/E: 0.391811s | shuffle time: 0.000278s
Tue Jan 26 22:31:05 2021 | q: 3/63 | q_time: 1.582683s | E: 4 | q_time/E: 0.395671s | shuffle time: 0.000274s
Tue Jan 26 22:31:08 2021 | q: 4/63 | q_time: 2.837289s | E: 7 | q_time/E: 0.405327s | shuffle time: 0.000280s
Tue Jan 26 22:31:12 2021 | q: 5/63 | q_time: 4.025621s | E: 10 | q_time/E: 0.402562s | shuffle time: 0.000282s
Tue Jan 26 22:31:18 2021 | q: 6/63 | q_time: 5.515033s | E: 13 | q_time/E: 0.424233s | shuffle time: 0.000283s
Tue Jan 26 22:31:24 2021 | q: 7/63 | q_time: 6.519507s | E: 16 | q_time/E: 0.407469s | shuffle time: 0.000281s
Tue Jan 26 22:31:32 2021 | q: 8/63 | q_time: 7.749150s | E: 19 | q_time/E: 0.407850s | shuffle time: 0.000284s
Tue Jan 26 22:31:41 2021 | q: 9/63 | q_time: 9.203122s | E: 22 | q_time/E: 0.418324s | shuffle time: 0.000282s
Tue Jan 26 22:31:52 2021 | q: 10/63 | q_time: 10.985051s | E: 26 | q_time/E: 0.422502s | shuffle time: 0.000322s
Tue Jan 26 22:32:09 2021 | q: 11/63 | q_time: 16.724520s | E: 30 | q_time/E: 0.557484s | shuffle time: 0.000285s
Tue Jan 26 22:32:31 2021 | q: 12/63 | q_time: 21.923942s | E: 34 | q_time/E: 0.644822s | shuffle time: 0.000286s
Tue Jan 26 22:32:50 2021 | q: 13/63 | q_time: 19.060045s | E: 37 | q_time/E: 0.515136s | shuffle time: 0.000287s
Tue Jan 26 22:33:09 2021 | q: 14/63 | q_time: 19.345172s | E: 42 | q_time/E: 0.460599s | shuffle time: 0.000285s
Tue Jan 26 22:33:31 2021 | q: 15/63 | q_time: 21.779918s | E: 47 | q_time/E: 0.463403s | shuffle time: 0.000283s
Tue Jan 26 22:33:53 2021 | q: 16/63 | q_time: 21.897211s | E: 51 | q_time/E: 0.429357s | shuffle time: 0.000281s
Tue Jan 26 22:34:18 2021 | q: 17/63 | q_time: 24.615669s | E: 56 | q_time/E: 0.439566s | shuffle time: 0.000285s
Tue Jan 26 22:34:43 2021 | q: 18/63 | q_time: 25.238693s | E: 60 | q_time/E: 0.420645s | shuffle time: 0.000285s
Tue Jan 26 22:35:12 2021 | q: 19/63 | q_time: 29.156771s | E: 64 | q_time/E: 0.455575s | shuffle time: 0.000285s
Tue Jan 26 22:35:46 2021 | q: 20/63 | q_time: 33.677469s | E: 69 | q_time/E: 0.488079s | shuffle time: 0.000285s
Tue Jan 26 22:36:16 2021 | q: 21/63 | q_time: 30.672307s | E: 74 | q_time/E: 0.414491s | shuffle time: 0.000285s
Tue Jan 26 22:36:53 2021 | q: 22/63 | q_time: 36.640713s | E: 80 | q_time/E: 0.458009s | shuffle time: 0.000286s
Tue Jan 26 22:37:30 2021 | q: 23/63 | q_time: 37.012927s | E: 85 | q_time/E: 0.435446s | shuffle time: 0.000284s
Tue Jan 26 22:38:10 2021 | q: 24/63 | q_time: 40.510280s | E: 91 | q_time/E: 0.445168s | shuffle time: 0.000284s
Tue Jan 26 22:38:56 2021 | q: 25/63 | q_time: 45.165199s | E: 97 | q_time/E: 0.465621s | shuffle time: 0.000280s
Tue Jan 26 22:39:42 2021 | q: 26/63 | q_time: 46.088767s | E: 103 | q_time/E: 0.447464s | shuffle time: 0.000281s
Tue Jan 26 22:40:28 2021 | q: 27/63 | q_time: 46.037736s | E: 108 | q_time/E: 0.426275s | shuffle time: 0.000281s
Tue Jan 26 22:41:19 2021 | q: 28/63 | q_time: 51.099452s | E: 115 | q_time/E: 0.444343s | shuffle time: 0.000281s
Tue Jan 26 22:42:12 2021 | q: 29/63 | q_time: 53.581353s | E: 121 | q_time/E: 0.442821s | shuffle time: 0.000281s
Tue Jan 26 22:43:09 2021 | q: 30/63 | q_time: 56.651152s | E: 126 | q_time/E: 0.449612s | shuffle time: 0.000277s
Tue Jan 26 22:44:04 2021 | q: 31/63 | q_time: 54.876453s | E: 131 | q_time/E: 0.418904s | shuffle time: 0.000278s
Tue Jan 26 22:45:03 2021 | q: 32/63 | q_time: 58.850024s | E: 137 | q_time/E: 0.429562s | shuffle time: 0.000278s
Tue Jan 26 22:46:02 2021 | q: 33/63 | q_time: 59.586576s | E: 140 | q_time/E: 0.425618s | shuffle time: 0.000281s
Tue Jan 26 22:47:12 2021 | q: 34/63 | q_time: 69.161928s | E: 143 | q_time/E: 0.483650s | shuffle time: 0.000279s
Tue Jan 26 22:48:16 2021 | q: 35/63 | q_time: 64.823424s | E: 145 | q_time/E: 0.447058s | shuffle time: 0.000281s
Tue Jan 26 22:49:18 2021 | q: 36/63 | q_time: 61.664097s | E: 146 | q_time/E: 0.422357s | shuffle time: 0.000279s
Tue Jan 26 22:50:16 2021 | q: 37/63 | q_time: 58.350070s | E: 147 | q_time/E: 0.396939s | shuffle time: 0.000280s
Tue Jan 26 22:51:20 2021 | q: 38/63 | q_time: 63.221497s | E: 148 | q_time/E: 0.427172s | shuffle time: 0.000279s
Tue Jan 26 22:52:27 2021 | q: 39/63 | q_time: 67.126042s | E: 150 | q_time/E: 0.447507s | shuffle time: 0.000284s
Tue Jan 26 22:53:56 2021 | q: 40/63 | q_time: 88.798611s | E: 152 | q_time/E: 0.584201s | shuffle time: 0.000281s
Tue Jan 26 22:55:05 2021 | q: 41/63 | q_time: 69.596705s | E: 154 | q_time/E: 0.451927s | shuffle time: 0.000281s
Tue Jan 26 22:56:12 2021 | q: 42/63 | q_time: 66.483812s | E: 156 | q_time/E: 0.426178s | shuffle time: 0.000282s
