q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.380674 1 0.380674 1279874 1279873 0
1 63 0.379996 1 0.379996 1279874 1279873 0
2 63 0.780407 2 0.390203 2561040 1859101 701938
3 63 1.576938 4 0.394234 5125723 3041325 2084397
4 63 2.820199 7 0.402886 9079100 4745685 4333414
5 63 4.118808 10 0.411881 13173241 6530424 6642816
6 63 5.385211 13 0.414247 17169789 8219313 8950475
7 63 6.513863 16 0.407116 20696013 9797115 10898897
8 63 7.909015 19 0.416264 25054853 11848648 13206204
9 63 9.124816 22 0.414764 28795226 13657572 15137653
10 63 10.872657 26 0.418179 34236933 15688640 18548292
11 63 15.282134 30 0.509404 48381036 21927429 26453606
12 63 16.574948 34 0.487498 52465645 23454180 29011464
13 63 15.407102 37 0.416408 48470088 21566723 26903364
14 63 21.044805 42 0.501067 67067848 29397831 37670016
15 63 23.244051 47 0.494554 74501523 31808233 42693289
16 63 25.920130 51 0.508238 83223242 35438720 47784521
17 63 24.385008 56 0.435447 78204331 32515843 45688487
18 63 26.836501 60 0.447275 86194716 35967218 50227497
19 63 27.516138 64 0.429940 87317032 36387703 50929328
20 63 30.787894 69 0.446201 98174712 40299385 57875326
21 63 33.677579 74 0.455102 107886142 43936801 63949340
22 63 41.573651 80 0.519671 134659143 53863713 80795429
23 63 35.854684 85 0.421820 115779990 45654510 70125479
24 63 41.739452 91 0.458675 135914206 52897601 83016604
25 63 45.548011 97 0.469567 149310261 57666076 91644184
26 63 48.806680 103 0.473851 160988007 61031975 99956031
27 63 45.861583 108 0.424644 151242703 56655444 94587258
28 63 52.184677 115 0.453780 173073165 64034082 109039082
29 63 49.676572 121 0.410550 164962356 60250505 104711850
30 63 54.544877 126 0.432896 181456955 66160843 115296111
31 63 53.769895 131 0.410457 178500327 64753726 113746600
32 63 58.579214 137 0.427586 195902611 70329279 125573331
33 63 60.913332 140 0.435095 205575088 74259049 131316038
34 63 64.071315 143 0.448051 217335325 79082458 138252866
35 63 61.471597 145 0.423942 208506613 76799396 131707216
36 63 64.593697 146 0.442423 216999785 81009101 135990683
37 63 67.123684 147 0.456624 210633670 79830174 130803495
38 63 67.217514 148 0.454172 228538680 87373163 141165516
39 63 67.454805 150 0.449699 211977120 81406084 130571035
40 63 76.637711 152 0.504195 248108690 96006305 152102384
41 63 69.009431 154 0.448113 232076080 89812625 142263454
42 63 76.172118 156 0.488283 235750604 91506034 144244569
43 63 83.903536 159 0.527695 225952705 87690279 138262425
44 63 73.025976 162 0.450778 232485521 90165535 142319985
45 63 77.864539 165 0.471906 234172936 89892136 144280799
46 63 96.568351 167 0.578254 298590487 115699939 182890547
47 63 90.151391 169 0.533440 287826327 111016666 176809660
48 63 105.191619 171 0.615156 336519323 130218396 206300926
49 63 91.709765 173 0.530114 305552353 118435601 187116751
50 63 102.436766 175 0.585353 325116248 125523727 199592520
51 63 101.810643 177 0.575201 329893496 127651497 202241998
52 63 101.558533 178 0.570554 316777108 122352590 194424517
53 63 86.074002 179 0.480860 291556330 113185446 178370883
54 63 92.161730 180 0.512010 293561108 113543988 180017119
55 63 92.096264 182 0.506023 310283001 119655857 190627143
56 63 100.531273 184 0.546366 323442240 124791468 198650771
57 63 91.726161 186 0.493151 311621815 118560830 193060984
58 63 93.927743 188 0.499616 326458141 123856031 202602109
59 63 88.107483 191 0.461296 309952746 116711333 193241412
60 63 105.395524 194 0.543276 345548871 129025200 216523670
61 63 97.973535 197 0.497328 313471474 115704614 197766859
62 63 106.563864 199 0.535497 356457981 130380204 226077776
63 63 106.079496 200 0.530397 339965139 123309561 216655577
3498.2
