run: 11 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Mon Jan 25 05:07:31 2021 | q: 0/63 | q_time: 0.380674s | E: 1 | q_time/E: 0.380674s | shuffle time: 0.000000s
Mon Jan 25 05:07:31 2021 | q: 1/63 | q_time: 0.379996s | E: 1 | q_time/E: 0.379996s | shuffle time: 0.000259s
Mon Jan 25 05:07:32 2021 | q: 2/63 | q_time: 0.780407s | E: 2 | q_time/E: 0.390203s | shuffle time: 0.000273s
Mon Jan 25 05:07:33 2021 | q: 3/63 | q_time: 1.576938s | E: 4 | q_time/E: 0.394234s | shuffle time: 0.000267s
Mon Jan 25 05:07:36 2021 | q: 4/63 | q_time: 2.820199s | E: 7 | q_time/E: 0.402886s | shuffle time: 0.000276s
Mon Jan 25 05:07:40 2021 | q: 5/63 | q_time: 4.118808s | E: 10 | q_time/E: 0.411881s | shuffle time: 0.000278s
Mon Jan 25 05:07:46 2021 | q: 6/63 | q_time: 5.385211s | E: 13 | q_time/E: 0.414247s | shuffle time: 0.000281s
Mon Jan 25 05:07:52 2021 | q: 7/63 | q_time: 6.513863s | E: 16 | q_time/E: 0.407116s | shuffle time: 0.000280s
Mon Jan 25 05:08:00 2021 | q: 8/63 | q_time: 7.909015s | E: 19 | q_time/E: 0.416264s | shuffle time: 0.000279s
Mon Jan 25 05:08:09 2021 | q: 9/63 | q_time: 9.124816s | E: 22 | q_time/E: 0.414764s | shuffle time: 0.000277s
Mon Jan 25 05:08:20 2021 | q: 10/63 | q_time: 10.872657s | E: 26 | q_time/E: 0.418179s | shuffle time: 0.000280s
Mon Jan 25 05:08:35 2021 | q: 11/63 | q_time: 15.282134s | E: 30 | q_time/E: 0.509404s | shuffle time: 0.000282s
Mon Jan 25 05:08:52 2021 | q: 12/63 | q_time: 16.574948s | E: 34 | q_time/E: 0.487498s | shuffle time: 0.000282s
Mon Jan 25 05:09:07 2021 | q: 13/63 | q_time: 15.407102s | E: 37 | q_time/E: 0.416408s | shuffle time: 0.000284s
Mon Jan 25 05:09:28 2021 | q: 14/63 | q_time: 21.044805s | E: 42 | q_time/E: 0.501067s | shuffle time: 0.000282s
Mon Jan 25 05:09:52 2021 | q: 15/63 | q_time: 23.244051s | E: 47 | q_time/E: 0.494554s | shuffle time: 0.000279s
Mon Jan 25 05:10:18 2021 | q: 16/63 | q_time: 25.920130s | E: 51 | q_time/E: 0.508238s | shuffle time: 0.000283s
Mon Jan 25 05:10:42 2021 | q: 17/63 | q_time: 24.385008s | E: 56 | q_time/E: 0.435447s | shuffle time: 0.000287s
Mon Jan 25 05:11:09 2021 | q: 18/63 | q_time: 26.836501s | E: 60 | q_time/E: 0.447275s | shuffle time: 0.000285s
Mon Jan 25 05:11:36 2021 | q: 19/63 | q_time: 27.516138s | E: 64 | q_time/E: 0.429940s | shuffle time: 0.000285s
Mon Jan 25 05:12:07 2021 | q: 20/63 | q_time: 30.787894s | E: 69 | q_time/E: 0.446201s | shuffle time: 0.000289s
Mon Jan 25 05:12:41 2021 | q: 21/63 | q_time: 33.677579s | E: 74 | q_time/E: 0.455102s | shuffle time: 0.000288s
Mon Jan 25 05:13:22 2021 | q: 22/63 | q_time: 41.573651s | E: 80 | q_time/E: 0.519671s | shuffle time: 0.000288s
