q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.377742 1 0.377742 1279874 1279873 0
1 63 0.374366 1 0.374366 1279874 1279873 0
2 63 0.768896 2 0.384448 2560554 1861643 698910
3 63 1.553060 4 0.388265 5121176 3040648 2080527
4 63 2.747498 7 0.392500 8986792 4683196 4303595
5 63 4.185249 10 0.418525 13624972 6755648 6869323
6 63 5.593176 13 0.430244 18157249 8714873 9442375
7 63 6.454614 16 0.403413 20838493 9868077 10970415
8 63 7.666491 19 0.403500 24645100 11593459 13051640
9 63 8.889523 22 0.404069 28495138 13422604 15072533
10 63 10.824019 26 0.416308 34634869 15903996 18730872
11 63 14.340494 30 0.478016 45796841 20640648 25156192
12 63 20.568090 34 0.604944 66623570 29791772 36831797
13 63 16.576360 37 0.448010 52990230 23717244 29272985
14 63 17.306352 42 0.412056 55615843 24148864 31466978
15 63 19.404504 47 0.412862 62761122 26618468 36142653
16 63 23.682607 51 0.464365 76377357 32725860 43651496
17 63 25.186542 56 0.449760 81989473 34506394 47483078
18 63 27.877580 60 0.464626 91453772 38312343 53141428
19 63 28.104403 64 0.439131 90942313 37982598 52959714
20 63 32.880556 69 0.476530 107133960 44036795 63097164
21 63 32.676249 74 0.441571 106713180 43245589 63467590
22 63 37.513208 80 0.468915 123320408 49409340 73911067
23 63 35.826395 85 0.421487 117584464 46613905 70970558
24 63 37.761588 91 0.414963 124721293 48526751 76194541
25 63 40.313439 97 0.415602 133562188 51094112 82468075
26 63 45.973479 103 0.446344 153840225 58226527 95613697
27 63 45.140045 108 0.417963 151152564 56959859 94192704
28 63 46.990573 115 0.408614 158304038 58277950 100026087
29 63 49.667968 121 0.410479 167398928 60893721 106505206
30 63 58.389140 126 0.463406 199730672 72670287 127060384
31 63 55.667012 131 0.424939 189589166 68614264 120974901
32 63 65.020100 137 0.474599 223584905 79891978 143692926
33 63 60.651273 140 0.433223 208320119 75253919 133066199
34 63 63.597108 143 0.444735 219172114 79830854 139341259
35 63 62.779920 145 0.432965 216524187 79908114 136616072
36 63 62.110671 146 0.425416 213562346 79486255 134076090
37 63 62.360665 147 0.424222 214755643 80789239 133966403
38 63 61.968543 148 0.418706 213187465 81604891 131582573
39 63 60.161752 150 0.401078 206684730 78960462 127724267
40 63 65.724552 152 0.432398 227032814 87445539 139587274
41 63 67.005145 154 0.435098 231686691 89437232 142249458
42 63 67.856689 156 0.434979 234810105 90903250 143906854
43 63 69.795579 159 0.438966 242661902 93672253 148989648
44 63 73.725021 162 0.455093 257068110 98949506 158118603
45 63 85.681450 165 0.519282 300915831 115564420 185351410
46 63 75.425477 167 0.451650 264529542 101748150 162781391
47 63 70.015662 169 0.414294 244955662 94599238 150356423
48 63 82.463154 171 0.482241 289942934 111938165 178004768
49 63 80.652507 173 0.466199 284412087 110234831 174177255
50 63 87.071426 175 0.497551 308592150 119358007 189234142
51 63 84.171951 177 0.475548 298648964 115013963 183635000
52 63 80.135744 178 0.450201 284259230 109660792 174598437
53 63 74.976000 179 0.418860 265821288 102412063 163409224
54 63 76.767008 180 0.426483 271865214 105372465 166492748
55 63 79.123435 182 0.434744 281208301 108123650 173084650
56 63 89.010042 184 0.483750 319294568 122597131 196697436
57 63 78.162908 186 0.420231 279072684 107162539 171910144
58 63 75.877143 188 0.403602 271792330 103739918 168052411
59 63 76.029910 191 0.398062 273409795 103025513 170384281
60 63 82.223169 194 0.423831 296929167 109916154 187013012
61 63 85.073254 197 0.431844 308801228 114557409 194243818
62 63 89.681637 199 0.450661 325862687 119782570 206080116
63 63 82.457645 200 0.412288 300246698 109511231 190735466
3139.04
