run: 95 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Thu Jan 28 09:06:17 2021 | q: 0/63 | q_time: 0.377212s | E: 1 | q_time/E: 0.377212s | shuffle time: 0.000000s
Thu Jan 28 09:06:18 2021 | q: 1/63 | q_time: 0.374200s | E: 1 | q_time/E: 0.374200s | shuffle time: 0.000260s
Thu Jan 28 09:06:19 2021 | q: 2/63 | q_time: 0.767833s | E: 2 | q_time/E: 0.383916s | shuffle time: 0.000271s
Thu Jan 28 09:06:20 2021 | q: 3/63 | q_time: 1.551107s | E: 4 | q_time/E: 0.387777s | shuffle time: 0.000271s
Thu Jan 28 09:06:23 2021 | q: 4/63 | q_time: 2.745926s | E: 7 | q_time/E: 0.392275s | shuffle time: 0.000276s
Thu Jan 28 09:06:27 2021 | q: 5/63 | q_time: 4.076767s | E: 10 | q_time/E: 0.407677s | shuffle time: 0.000280s
Thu Jan 28 09:06:32 2021 | q: 6/63 | q_time: 5.571484s | E: 13 | q_time/E: 0.428576s | shuffle time: 0.000281s
Thu Jan 28 09:06:39 2021 | q: 7/63 | q_time: 6.476375s | E: 16 | q_time/E: 0.404773s | shuffle time: 0.000274s
Thu Jan 28 09:06:47 2021 | q: 8/63 | q_time: 7.635649s | E: 19 | q_time/E: 0.401876s | shuffle time: 0.000280s
Thu Jan 28 09:06:56 2021 | q: 9/63 | q_time: 9.099288s | E: 22 | q_time/E: 0.413604s | shuffle time: 0.000280s
Thu Jan 28 09:07:06 2021 | q: 10/63 | q_time: 10.699811s | E: 26 | q_time/E: 0.411531s | shuffle time: 0.000281s
Thu Jan 28 09:07:21 2021 | q: 11/63 | q_time: 15.056951s | E: 30 | q_time/E: 0.501898s | shuffle time: 0.000280s
Thu Jan 28 09:07:37 2021 | q: 12/63 | q_time: 15.671658s | E: 34 | q_time/E: 0.460931s | shuffle time: 0.000281s
Thu Jan 28 09:07:55 2021 | q: 13/63 | q_time: 18.007524s | E: 37 | q_time/E: 0.486690s | shuffle time: 0.000282s
Thu Jan 28 09:08:14 2021 | q: 14/63 | q_time: 18.406682s | E: 42 | q_time/E: 0.438254s | shuffle time: 0.000282s
Thu Jan 28 09:08:36 2021 | q: 15/63 | q_time: 22.600139s | E: 47 | q_time/E: 0.480854s | shuffle time: 0.000281s
Thu Jan 28 09:08:59 2021 | q: 16/63 | q_time: 23.285726s | E: 51 | q_time/E: 0.456583s | shuffle time: 0.000282s
Thu Jan 28 09:09:26 2021 | q: 17/63 | q_time: 26.628402s | E: 56 | q_time/E: 0.475507s | shuffle time: 0.000283s
Thu Jan 28 09:09:55 2021 | q: 18/63 | q_time: 28.543449s | E: 60 | q_time/E: 0.475724s | shuffle time: 0.000283s
Thu Jan 28 09:10:23 2021 | q: 19/63 | q_time: 28.575787s | E: 64 | q_time/E: 0.446497s | shuffle time: 0.000283s
Thu Jan 28 09:10:57 2021 | q: 20/63 | q_time: 33.469112s | E: 69 | q_time/E: 0.485060s | shuffle time: 0.000286s
Thu Jan 28 09:11:31 2021 | q: 21/63 | q_time: 34.496649s | E: 74 | q_time/E: 0.466171s | shuffle time: 0.000284s
Thu Jan 28 09:12:06 2021 | q: 22/63 | q_time: 35.268604s | E: 80 | q_time/E: 0.440858s | shuffle time: 0.000290s
Thu Jan 28 09:12:43 2021 | q: 23/63 | q_time: 36.993000s | E: 85 | q_time/E: 0.435212s | shuffle time: 0.000281s
Thu Jan 28 09:13:22 2021 | q: 24/63 | q_time: 39.091385s | E: 91 | q_time/E: 0.429576s | shuffle time: 0.000282s
Thu Jan 28 09:14:05 2021 | q: 25/63 | q_time: 42.151788s | E: 97 | q_time/E: 0.434555s | shuffle time: 0.000280s
Thu Jan 28 09:14:57 2021 | q: 26/63 | q_time: 52.469592s | E: 103 | q_time/E: 0.509414s | shuffle time: 0.000279s
Thu Jan 28 09:15:42 2021 | q: 27/63 | q_time: 45.056172s | E: 108 | q_time/E: 0.417187s | shuffle time: 0.000283s
Thu Jan 28 09:16:32 2021 | q: 28/63 | q_time: 49.920111s | E: 115 | q_time/E: 0.434088s | shuffle time: 0.000278s
Thu Jan 28 09:17:25 2021 | q: 29/63 | q_time: 52.582351s | E: 121 | q_time/E: 0.434565s | shuffle time: 0.000278s
Thu Jan 28 09:18:16 2021 | q: 30/63 | q_time: 51.062397s | E: 126 | q_time/E: 0.405257s | shuffle time: 0.000277s
Thu Jan 28 09:19:10 2021 | q: 31/63 | q_time: 54.536816s | E: 131 | q_time/E: 0.416312s | shuffle time: 0.000277s
Thu Jan 28 09:20:14 2021 | q: 32/63 | q_time: 63.888226s | E: 137 | q_time/E: 0.466337s | shuffle time: 0.000274s
Thu Jan 28 09:21:15 2021 | q: 33/63 | q_time: 61.056336s | E: 140 | q_time/E: 0.436117s | shuffle time: 0.000277s
Thu Jan 28 09:22:17 2021 | q: 34/63 | q_time: 61.957278s | E: 143 | q_time/E: 0.433268s | shuffle time: 0.000277s
Thu Jan 28 09:23:17 2021 | q: 35/63 | q_time: 59.575821s | E: 145 | q_time/E: 0.410868s | shuffle time: 0.000277s
Thu Jan 28 09:24:14 2021 | q: 36/63 | q_time: 57.704750s | E: 146 | q_time/E: 0.395238s | shuffle time: 0.000277s
Thu Jan 28 09:25:18 2021 | q: 37/63 | q_time: 63.152456s | E: 147 | q_time/E: 0.429609s | shuffle time: 0.000276s
Thu Jan 28 09:26:20 2021 | q: 38/63 | q_time: 62.297698s | E: 148 | q_time/E: 0.420930s | shuffle time: 0.000275s
Thu Jan 28 09:27:27 2021 | q: 39/63 | q_time: 66.839664s | E: 150 | q_time/E: 0.445598s | shuffle time: 0.000278s
Thu Jan 28 09:28:33 2021 | q: 40/63 | q_time: 66.259228s | E: 152 | q_time/E: 0.435916s | shuffle time: 0.000276s
Thu Jan 28 09:29:40 2021 | q: 41/63 | q_time: 66.717587s | E: 154 | q_time/E: 0.433231s | shuffle time: 0.000284s
Thu Jan 28 09:30:48 2021 | q: 42/63 | q_time: 68.621632s | E: 156 | q_time/E: 0.439882s | shuffle time: 0.000278s
Thu Jan 28 09:31:55 2021 | q: 43/63 | q_time: 66.365933s | E: 159 | q_time/E: 0.417396s | shuffle time: 0.000277s
Thu Jan 28 09:33:08 2021 | q: 44/63 | q_time: 73.042941s | E: 162 | q_time/E: 0.450882s | shuffle time: 0.000277s
Thu Jan 28 09:34:14 2021 | q: 45/63 | q_time: 66.618253s | E: 165 | q_time/E: 0.403747s | shuffle time: 0.000275s
Thu Jan 28 09:35:28 2021 | q: 46/63 | q_time: 73.489045s | E: 167 | q_time/E: 0.440054s | shuffle time: 0.000273s
Thu Jan 28 09:36:51 2021 | q: 47/63 | q_time: 83.023367s | E: 169 | q_time/E: 0.491263s | shuffle time: 0.000278s
Thu Jan 28 09:38:05 2021 | q: 48/63 | q_time: 74.438432s | E: 171 | q_time/E: 0.435312s | shuffle time: 0.000276s
Thu Jan 28 09:39:36 2021 | q: 49/63 | q_time: 90.327888s | E: 173 | q_time/E: 0.522127s | shuffle time: 0.000273s
Thu Jan 28 09:40:55 2021 | q: 50/63 | q_time: 79.374559s | E: 175 | q_time/E: 0.453569s | shuffle time: 0.000272s
Thu Jan 28 09:42:14 2021 | q: 51/63 | q_time: 78.846109s | E: 177 | q_time/E: 0.445458s | shuffle time: 0.000272s
Thu Jan 28 09:43:26 2021 | q: 52/63 | q_time: 72.080698s | E: 178 | q_time/E: 0.404948s | shuffle time: 0.000273s
Thu Jan 28 09:44:41 2021 | q: 53/63 | q_time: 74.855775s | E: 179 | q_time/E: 0.418189s | shuffle time: 0.000271s
Thu Jan 28 09:46:00 2021 | q: 54/63 | q_time: 79.373723s | E: 180 | q_time/E: 0.440965s | shuffle time: 0.000269s
Thu Jan 28 09:47:36 2021 | q: 55/63 | q_time: 95.909220s | E: 182 | q_time/E: 0.526974s | shuffle time: 0.000274s
Thu Jan 28 09:48:59 2021 | q: 56/63 | q_time: 82.907598s | E: 184 | q_time/E: 0.450585s | shuffle time: 0.000265s
Thu Jan 28 09:50:30 2021 | q: 57/63 | q_time: 90.923929s | E: 186 | q_time/E: 0.488838s | shuffle time: 0.000268s
Thu Jan 28 09:51:53 2021 | q: 58/63 | q_time: 82.863135s | E: 188 | q_time/E: 0.440761s | shuffle time: 0.000266s
Thu Jan 28 09:53:20 2021 | q: 59/63 | q_time: 86.745110s | E: 191 | q_time/E: 0.454163s | shuffle time: 0.000272s
Thu Jan 28 09:54:42 2021 | q: 60/63 | q_time: 82.782300s | E: 194 | q_time/E: 0.426713s | shuffle time: 0.000264s
Thu Jan 28 09:56:07 2021 | q: 61/63 | q_time: 84.935245s | E: 197 | q_time/E: 0.431143s | shuffle time: 0.000264s
Thu Jan 28 09:57:33 2021 | q: 62/63 | q_time: 85.350214s | E: 199 | q_time/E: 0.428896s | shuffle time: 0.000266s
Thu Jan 28 09:59:08 2021 | q: 63/63 | q_time: 94.956035s | E: 200 | q_time/E: 0.474780s | shuffle time: 0.000262s
