run: 74 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Wed Jan 27 14:29:30 2021 | q: 0/63 | q_time: 0.374913s | E: 1 | q_time/E: 0.374913s | shuffle time: 0.000000s
Wed Jan 27 14:29:30 2021 | q: 1/63 | q_time: 0.373009s | E: 1 | q_time/E: 0.373009s | shuffle time: 0.000262s
Wed Jan 27 14:29:31 2021 | q: 2/63 | q_time: 0.766011s | E: 2 | q_time/E: 0.383005s | shuffle time: 0.000267s
Wed Jan 27 14:29:32 2021 | q: 3/63 | q_time: 1.549398s | E: 4 | q_time/E: 0.387349s | shuffle time: 0.000266s
Wed Jan 27 14:29:35 2021 | q: 4/63 | q_time: 2.769051s | E: 7 | q_time/E: 0.395579s | shuffle time: 0.000270s
Wed Jan 27 14:29:39 2021 | q: 5/63 | q_time: 4.032414s | E: 10 | q_time/E: 0.403241s | shuffle time: 0.000271s
Wed Jan 27 14:29:45 2021 | q: 6/63 | q_time: 5.525194s | E: 13 | q_time/E: 0.425015s | shuffle time: 0.000271s
Wed Jan 27 14:29:51 2021 | q: 7/63 | q_time: 6.459842s | E: 16 | q_time/E: 0.403740s | shuffle time: 0.000271s
Wed Jan 27 14:29:59 2021 | q: 8/63 | q_time: 7.574444s | E: 19 | q_time/E: 0.398655s | shuffle time: 0.000274s
Wed Jan 27 14:30:07 2021 | q: 9/63 | q_time: 8.869164s | E: 22 | q_time/E: 0.403144s | shuffle time: 0.000272s
Wed Jan 27 14:30:18 2021 | q: 10/63 | q_time: 10.431810s | E: 26 | q_time/E: 0.401223s | shuffle time: 0.000273s
Wed Jan 27 14:30:30 2021 | q: 11/63 | q_time: 12.066535s | E: 30 | q_time/E: 0.402218s | shuffle time: 0.000278s
Wed Jan 27 14:30:45 2021 | q: 12/63 | q_time: 14.975566s | E: 34 | q_time/E: 0.440458s | shuffle time: 0.000277s
Wed Jan 27 14:31:00 2021 | q: 13/63 | q_time: 15.121195s | E: 37 | q_time/E: 0.408681s | shuffle time: 0.000276s
Wed Jan 27 14:31:18 2021 | q: 14/63 | q_time: 18.002747s | E: 42 | q_time/E: 0.428637s | shuffle time: 0.000276s
Wed Jan 27 14:31:39 2021 | q: 15/63 | q_time: 20.461022s | E: 47 | q_time/E: 0.435341s | shuffle time: 0.000276s
Wed Jan 27 14:32:01 2021 | q: 16/63 | q_time: 22.288334s | E: 51 | q_time/E: 0.437026s | shuffle time: 0.000274s
Wed Jan 27 14:32:25 2021 | q: 17/63 | q_time: 24.138959s | E: 56 | q_time/E: 0.431053s | shuffle time: 0.000273s
Wed Jan 27 14:32:51 2021 | q: 18/63 | q_time: 26.167317s | E: 60 | q_time/E: 0.436122s | shuffle time: 0.000277s
Wed Jan 27 14:33:19 2021 | q: 19/63 | q_time: 27.760033s | E: 64 | q_time/E: 0.433751s | shuffle time: 0.000276s
Wed Jan 27 14:33:51 2021 | q: 20/63 | q_time: 31.667481s | E: 69 | q_time/E: 0.458949s | shuffle time: 0.000274s
Wed Jan 27 14:34:22 2021 | q: 21/63 | q_time: 31.942043s | E: 74 | q_time/E: 0.431649s | shuffle time: 0.000275s
Wed Jan 27 14:35:01 2021 | q: 22/63 | q_time: 38.084781s | E: 80 | q_time/E: 0.476060s | shuffle time: 0.000273s
Wed Jan 27 14:35:37 2021 | q: 23/63 | q_time: 36.164695s | E: 85 | q_time/E: 0.425467s | shuffle time: 0.000275s
Wed Jan 27 14:36:14 2021 | q: 24/63 | q_time: 37.760231s | E: 91 | q_time/E: 0.414948s | shuffle time: 0.000272s
Wed Jan 27 14:36:55 2021 | q: 25/63 | q_time: 40.662608s | E: 97 | q_time/E: 0.419202s | shuffle time: 0.000272s
Wed Jan 27 14:37:43 2021 | q: 26/63 | q_time: 48.061254s | E: 103 | q_time/E: 0.466614s | shuffle time: 0.000271s
Wed Jan 27 14:38:27 2021 | q: 27/63 | q_time: 44.204564s | E: 108 | q_time/E: 0.409302s | shuffle time: 0.000272s
Wed Jan 27 14:39:20 2021 | q: 28/63 | q_time: 52.869092s | E: 115 | q_time/E: 0.459731s | shuffle time: 0.000272s
Wed Jan 27 14:40:09 2021 | q: 29/63 | q_time: 48.372788s | E: 121 | q_time/E: 0.399775s | shuffle time: 0.000271s
Wed Jan 27 14:41:03 2021 | q: 30/63 | q_time: 54.114095s | E: 126 | q_time/E: 0.429477s | shuffle time: 0.000268s
Wed Jan 27 14:41:59 2021 | q: 31/63 | q_time: 56.243211s | E: 131 | q_time/E: 0.429337s | shuffle time: 0.000271s
Wed Jan 27 14:43:04 2021 | q: 32/63 | q_time: 65.227165s | E: 137 | q_time/E: 0.476111s | shuffle time: 0.000269s
Wed Jan 27 14:44:03 2021 | q: 33/63 | q_time: 59.239590s | E: 140 | q_time/E: 0.423140s | shuffle time: 0.000269s
Wed Jan 27 14:45:04 2021 | q: 34/63 | q_time: 60.154656s | E: 143 | q_time/E: 0.420662s | shuffle time: 0.000267s
Wed Jan 27 14:46:07 2021 | q: 35/63 | q_time: 63.822225s | E: 145 | q_time/E: 0.440153s | shuffle time: 0.000271s
Wed Jan 27 14:47:10 2021 | q: 36/63 | q_time: 62.685692s | E: 146 | q_time/E: 0.429354s | shuffle time: 0.000269s
