run: 34 | L: 4 | REP: 10000 | skip: 128 | Dim: 3 | LATTICE: HCP
Tue Jan 26 02:47:53 2021 | q: 0/63 | q_time: 0.385095s | E: 1 | q_time/E: 0.385095s | shuffle time: 0.000000s
Tue Jan 26 02:47:54 2021 | q: 1/63 | q_time: 0.383404s | E: 1 | q_time/E: 0.383404s | shuffle time: 0.000259s
Tue Jan 26 02:47:54 2021 | q: 2/63 | q_time: 0.788004s | E: 2 | q_time/E: 0.394002s | shuffle time: 0.000278s
Tue Jan 26 02:47:56 2021 | q: 3/63 | q_time: 1.591531s | E: 4 | q_time/E: 0.397883s | shuffle time: 0.000272s
Tue Jan 26 02:47:59 2021 | q: 4/63 | q_time: 2.820765s | E: 7 | q_time/E: 0.402966s | shuffle time: 0.000280s
Tue Jan 26 02:48:03 2021 | q: 5/63 | q_time: 4.055034s | E: 10 | q_time/E: 0.405503s | shuffle time: 0.000282s
Tue Jan 26 02:48:08 2021 | q: 6/63 | q_time: 5.475004s | E: 13 | q_time/E: 0.421154s | shuffle time: 0.000284s
Tue Jan 26 02:48:15 2021 | q: 7/63 | q_time: 6.913952s | E: 16 | q_time/E: 0.432122s | shuffle time: 0.000281s
Tue Jan 26 02:48:23 2021 | q: 8/63 | q_time: 7.977689s | E: 19 | q_time/E: 0.419878s | shuffle time: 0.000284s
Tue Jan 26 02:48:35 2021 | q: 9/63 | q_time: 12.159352s | E: 22 | q_time/E: 0.552698s | shuffle time: 0.000284s
Tue Jan 26 02:48:48 2021 | q: 10/63 | q_time: 12.184298s | E: 26 | q_time/E: 0.468627s | shuffle time: 0.000397s
Tue Jan 26 02:49:01 2021 | q: 11/63 | q_time: 13.235765s | E: 30 | q_time/E: 0.441192s | shuffle time: 0.000285s
Tue Jan 26 02:49:21 2021 | q: 12/63 | q_time: 19.995707s | E: 34 | q_time/E: 0.588109s | shuffle time: 0.000284s
Tue Jan 26 02:49:37 2021 | q: 13/63 | q_time: 16.534857s | E: 37 | q_time/E: 0.446888s | shuffle time: 0.000282s
Tue Jan 26 02:49:58 2021 | q: 14/63 | q_time: 20.715290s | E: 42 | q_time/E: 0.493221s | shuffle time: 0.000284s
Tue Jan 26 02:50:36 2021 | q: 15/63 | q_time: 38.252707s | E: 47 | q_time/E: 0.813887s | shuffle time: 0.000281s
Tue Jan 26 02:50:59 2021 | q: 16/63 | q_time: 22.707574s | E: 51 | q_time/E: 0.445247s | shuffle time: 0.000279s
Tue Jan 26 02:51:26 2021 | q: 17/63 | q_time: 26.611707s | E: 56 | q_time/E: 0.475209s | shuffle time: 0.000281s
Tue Jan 26 02:52:07 2021 | q: 18/63 | q_time: 41.557625s | E: 60 | q_time/E: 0.692627s | shuffle time: 0.000281s
Tue Jan 26 02:52:37 2021 | q: 19/63 | q_time: 30.192928s | E: 64 | q_time/E: 0.471764s | shuffle time: 0.000282s
Tue Jan 26 02:53:10 2021 | q: 20/63 | q_time: 32.398162s | E: 69 | q_time/E: 0.469539s | shuffle time: 0.000280s
Tue Jan 26 02:53:49 2021 | q: 21/63 | q_time: 39.000829s | E: 74 | q_time/E: 0.527038s | shuffle time: 0.000282s
Tue Jan 26 02:54:34 2021 | q: 22/63 | q_time: 45.180792s | E: 80 | q_time/E: 0.564760s | shuffle time: 0.000283s
Tue Jan 26 02:55:14 2021 | q: 23/63 | q_time: 39.876235s | E: 85 | q_time/E: 0.469132s | shuffle time: 0.000607s
Tue Jan 26 02:55:53 2021 | q: 24/63 | q_time: 39.333184s | E: 91 | q_time/E: 0.432233s | shuffle time: 0.000280s
Tue Jan 26 02:56:45 2021 | q: 25/63 | q_time: 52.206076s | E: 97 | q_time/E: 0.538207s | shuffle time: 0.000278s
Tue Jan 26 02:57:41 2021 | q: 26/63 | q_time: 55.810466s | E: 103 | q_time/E: 0.541849s | shuffle time: 0.000280s
Tue Jan 26 02:58:28 2021 | q: 27/63 | q_time: 47.258038s | E: 108 | q_time/E: 0.437574s | shuffle time: 0.000276s
Tue Jan 26 02:59:25 2021 | q: 28/63 | q_time: 56.318453s | E: 115 | q_time/E: 0.489726s | shuffle time: 0.000276s
Tue Jan 26 03:00:29 2021 | q: 29/63 | q_time: 64.725133s | E: 121 | q_time/E: 0.534918s | shuffle time: 0.000275s
Tue Jan 26 03:01:23 2021 | q: 30/63 | q_time: 53.111888s | E: 126 | q_time/E: 0.421523s | shuffle time: 0.000274s
Tue Jan 26 03:02:17 2021 | q: 31/63 | q_time: 54.489681s | E: 131 | q_time/E: 0.415952s | shuffle time: 0.000276s
Tue Jan 26 03:03:20 2021 | q: 32/63 | q_time: 63.013644s | E: 137 | q_time/E: 0.459954s | shuffle time: 0.000275s
Tue Jan 26 03:04:22 2021 | q: 33/63 | q_time: 62.323677s | E: 140 | q_time/E: 0.445169s | shuffle time: 0.000277s
Tue Jan 26 03:05:24 2021 | q: 34/63 | q_time: 61.733920s | E: 143 | q_time/E: 0.431706s | shuffle time: 0.000276s
Tue Jan 26 03:06:26 2021 | q: 35/63 | q_time: 61.963525s | E: 145 | q_time/E: 0.427335s | shuffle time: 0.000276s
Tue Jan 26 03:07:27 2021 | q: 36/63 | q_time: 61.060563s | E: 146 | q_time/E: 0.418223s | shuffle time: 0.000274s
Tue Jan 26 03:08:32 2021 | q: 37/63 | q_time: 65.075995s | E: 147 | q_time/E: 0.442694s | shuffle time: 0.000274s
Tue Jan 26 03:09:36 2021 | q: 38/63 | q_time: 63.873072s | E: 148 | q_time/E: 0.431575s | shuffle time: 0.000274s
Tue Jan 26 03:10:43 2021 | q: 39/63 | q_time: 67.028020s | E: 150 | q_time/E: 0.446853s | shuffle time: 0.000279s
Tue Jan 26 03:12:00 2021 | q: 40/63 | q_time: 77.250086s | E: 152 | q_time/E: 0.508224s | shuffle time: 0.000274s
Tue Jan 26 03:13:09 2021 | q: 41/63 | q_time: 68.376665s | E: 154 | q_time/E: 0.444004s | shuffle time: 0.000276s
Tue Jan 26 03:14:23 2021 | q: 42/63 | q_time: 73.971973s | E: 156 | q_time/E: 0.474179s | shuffle time: 0.000276s
Tue Jan 26 03:15:29 2021 | q: 43/63 | q_time: 66.289298s | E: 159 | q_time/E: 0.416914s | shuffle time: 0.000275s
Tue Jan 26 03:16:50 2021 | q: 44/63 | q_time: 80.571746s | E: 162 | q_time/E: 0.497356s | shuffle time: 0.000275s
Tue Jan 26 03:18:01 2021 | q: 45/63 | q_time: 71.324785s | E: 165 | q_time/E: 0.432271s | shuffle time: 0.000274s
Tue Jan 26 03:19:08 2021 | q: 46/63 | q_time: 67.515240s | E: 167 | q_time/E: 0.404283s | shuffle time: 0.000272s
Tue Jan 26 03:20:22 2021 | q: 47/63 | q_time: 73.860890s | E: 169 | q_time/E: 0.437047s | shuffle time: 0.000275s
Tue Jan 26 03:21:35 2021 | q: 48/63 | q_time: 72.564939s | E: 171 | q_time/E: 0.424356s | shuffle time: 0.000273s
Tue Jan 26 03:22:56 2021 | q: 49/63 | q_time: 80.836170s | E: 173 | q_time/E: 0.467261s | shuffle time: 0.000272s
Tue Jan 26 03:24:14 2021 | q: 50/63 | q_time: 78.330942s | E: 175 | q_time/E: 0.447605s | shuffle time: 0.000270s
Tue Jan 26 03:25:48 2021 | q: 51/63 | q_time: 94.093178s | E: 177 | q_time/E: 0.531600s | shuffle time: 0.000272s
Tue Jan 26 03:27:05 2021 | q: 52/63 | q_time: 76.723582s | E: 178 | q_time/E: 0.431031s | shuffle time: 0.000271s
Tue Jan 26 03:28:24 2021 | q: 53/63 | q_time: 78.764057s | E: 179 | q_time/E: 0.440023s | shuffle time: 0.000269s
Tue Jan 26 03:29:51 2021 | q: 54/63 | q_time: 87.425886s | E: 180 | q_time/E: 0.485699s | shuffle time: 0.000268s
Tue Jan 26 03:31:09 2021 | q: 55/63 | q_time: 78.173171s | E: 182 | q_time/E: 0.429523s | shuffle time: 0.000280s
Tue Jan 26 03:32:43 2021 | q: 56/63 | q_time: 93.547445s | E: 184 | q_time/E: 0.508410s | shuffle time: 0.000264s
Tue Jan 26 03:34:10 2021 | q: 57/63 | q_time: 86.843257s | E: 186 | q_time/E: 0.466899s | shuffle time: 0.000696s
Tue Jan 26 03:35:29 2021 | q: 58/63 | q_time: 79.254248s | E: 188 | q_time/E: 0.421565s | shuffle time: 0.000265s
Tue Jan 26 03:36:53 2021 | q: 59/63 | q_time: 83.780778s | E: 191 | q_time/E: 0.438643s | shuffle time: 0.000263s
