q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.382409 1 0.382409 1279874 1279873 0
1 63 0.381474 1 0.381474 1279874 1279873 0
2 63 0.783607 2 0.391803 2560711 1862672 698038
3 63 1.583916 4 0.395979 5131147 3055961 2075185
4 63 2.820010 7 0.402859 9043395 4728970 4314424
5 63 4.048368 10 0.404837 12897191 6364221 6532969
6 63 5.629793 13 0.433061 17906732 8590839 9315892
7 63 6.647227 16 0.415452 21063033 9972362 11090670
8 63 7.744978 19 0.407630 24430807 11446595 12984211
9 63 9.022775 22 0.410126 28374644 13383029 14991614
10 63 12.628777 26 0.485722 35146173 16211464 18934708
11 63 16.056954 30 0.535232 50537642 22926737 27610904
12 63 15.868702 34 0.466727 49823693 22115562 27708130
13 63 17.877855 37 0.483185 56309275 25353378 30955896
14 63 19.407758 42 0.462089 61475574 27001135 34474438
15 63 24.439187 47 0.519983 72285476 30864769 41420706
16 63 22.330351 51 0.437850 71407368 30346343 41061024
17 63 25.107551 56 0.448349 80975013 34094246 46880766
18 63 27.270562 60 0.454509 88161910 37115533 51046376
19 63 28.611417 64 0.447053 91526631 38438443 53088187
20 63 32.799523 69 0.475355 105559713 43846141 61713571
21 63 34.261013 74 0.462987 110531940 45289962 65241977
22 63 39.177677 80 0.489721 127220625 51276156 75944468
23 63 37.772140 85 0.444378 122755843 48824754 73931088
24 63 40.169219 91 0.441420 130713955 51190634 79523320
25 63 43.424574 97 0.447676 141857277 54690387 87166889
26 63 47.737259 103 0.463469 156872049 59563591 97308457
27 63 53.107360 108 0.491735 153268718 57789678 95479039
28 63 54.049620 115 0.469997 180304987 66603323 113701663
29 63 52.702431 121 0.435557 176089748 64562108 111527639
30 63 52.911053 126 0.419929 177001230 64242905 112758324
31 63 56.001102 131 0.427489 187929038 68483236 119445801
32 63 63.706015 137 0.465007 192444557 68590483 123854073
33 63 60.346362 140 0.431045 198741321 71996383 126744937
34 63 65.496101 143 0.458015 206538223 75013006 131525216
35 63 60.857481 145 0.419707 205812776 75388654 130424121
36 63 60.061402 146 0.411379 204484002 76272203 128211798
37 63 63.987180 147 0.435287 218501141 82213628 136287512
38 63 63.190136 148 0.426960 211130910 80272291 130858618
39 63 74.555071 150 0.497034 229510889 88602380 140908508
40 63 74.127222 152 0.487679 252148354 97581096 154567257
41 63 64.222406 154 0.417029 218201397 84033410 134167986
42 63 63.812434 156 0.409054 217643292 84068897 133574394
43 63 66.995628 159 0.421356 228857613 88441479 140416133
44 63 70.201822 162 0.433345 240125700 92847896 147277803
45 63 75.097828 165 0.455138 258164418 99086503 159077914
46 63 76.457047 167 0.457827 263504783 100916113 162588669
47 63 87.911130 169 0.520184 271932195 105073217 166858977
48 63 72.878500 171 0.426190 252020032 97548568 154471463
49 63 87.054011 173 0.503202 255859611 98413250 157446360
50 63 90.563202 175 0.517504 266479062 102996706 163482355
51 63 81.110863 177 0.458253 283815882 109226281 174589600
52 63 80.627660 178 0.452964 272792941 105299741 167493199
53 63 89.153490 179 0.498064 271746654 105473776 166272877
54 63 78.615394 180 0.436752 272506160 105426393 167079766
55 63 76.504893 182 0.420357 268875304 103906102 164969201
56 63 94.334352 184 0.512687 330375846 126989323 203386522
57 63 99.283288 186 0.533781 281994111 107554384 174439726
58 63 74.217539 188 0.394774 260313904 98724543 161589360
59 63 85.514143 191 0.447718 307394043 116049786 191344256
60 63 83.278278 194 0.429269 302323040 113364904 188958135
61 63 83.278367 197 0.422733 303521890 112459094 191062795
62 63 86.756186 199 0.435961 317383428 116239776 201143651
63 63 83.050056 200 0.415250 303998832 111085669 192913162
3230
