q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.383337 1 0.383337 1279874 1279873 0
1 63 0.380113 1 0.380113 1279874 1279873 0
2 63 0.780844 2 0.390422 2560512 1865838 694673
3 63 1.577915 4 0.394479 5130728 3045094 2085633
4 63 2.838559 7 0.405508 9122141 4752231 4369909
5 63 4.119308 10 0.411931 13186437 6514533 6671903
6 63 5.375355 13 0.413489 17145771 8168864 8976906
7 63 6.464890 16 0.404056 20523416 9685744 10837671
8 63 7.761006 19 0.408474 24554137 11544438 13009698
9 63 9.344159 22 0.424734 28662550 13534257 15128292
10 63 10.906495 26 0.419481 34341520 15719256 18622263
11 63 12.662045 30 0.422068 39765302 17833876 21931425
12 63 17.109321 34 0.503215 54255727 24150109 30105617
13 63 17.711462 37 0.478688 56099106 25245524 30853581
14 63 20.888880 42 0.497354 66611800 29220741 37391058
15 63 20.532552 47 0.436863 65088900 27583134 37505765
16 63 22.369749 51 0.438623 71145026 30180186 40964839
17 63 27.646226 56 0.493683 89333203 37677562 51655640
18 63 27.868911 60 0.464482 89965174 37676162 52289011
19 63 29.788041 64 0.465438 94679817 39661783 55018033
20 63 29.422934 69 0.426419 94076374 38534014 55542359
21 63 31.874655 74 0.430739 102329998 41560782 60769215
22 63 36.194289 80 0.452429 116227396 46378285 69849110
23 63 36.406408 85 0.428311 117911855 46391658 71520196
24 63 38.241836 91 0.420240 124346698 48374027 75972670
25 63 42.124931 97 0.434278 137935254 52990773 84944480
26 63 47.902886 103 0.465077 158198409 59893335 98305073
27 63 46.040744 108 0.426303 152068227 57277740 94790486
28 63 50.532191 115 0.439410 167779675 61714165 106065509
29 63 49.188916 121 0.406520 164100626 59942401 104158224
30 63 51.324461 126 0.407337 171906247 62287427 109618819
31 63 54.397631 131 0.415249 182832098 66363048 116469049
32 63 57.705316 137 0.421207 193830597 69258168 124572428
33 63 62.739240 140 0.448137 212697587 77436239 135261347
34 63 59.510093 143 0.416154 201577965 73591530 127986434
35 63 61.746635 145 0.425839 209306279 76863447 132442831
36 63 63.378992 146 0.434103 215365069 80663969 134701099
37 63 64.115859 147 0.436162 218120055 82441246 135678808
38 63 63.575947 148 0.429567 215822224 82750632 133071591
39 63 69.774314 150 0.465162 237958291 91688196 146270094
40 63 83.499361 152 0.549338 285517454 110077823 175439630
41 63 73.002735 154 0.474044 247960787 96328825 151631961
42 63 64.705551 156 0.414779 219469757 85010103 134459653
43 63 69.632148 159 0.437938 238340221 92069457 146270763
44 63 66.056131 162 0.407754 226143864 87174220 138969643
45 63 71.002573 165 0.430319 244689535 93935542 150753992
46 63 80.635027 167 0.482844 278967364 107231666 171735697
47 63 72.389153 169 0.428338 250301438 96199634 154101803
48 63 75.867928 171 0.443672 262621373 101584448 161036924
49 63 74.435954 173 0.430266 257340208 98640013 158700194
50 63 82.451192 175 0.471150 286727851 110537355 176190495
51 63 87.205079 177 0.492684 303953349 117092827 186860521
52 63 85.472964 178 0.480185 299585436 115819898 183765537
53 63 79.879075 179 0.446252 279724848 108496578 171228269
54 63 78.825026 180 0.437917 276463361 106809651 169653709
55 63 85.718718 182 0.470982 302605779 116942336 185663442
56 63 79.527046 184 0.432212 280463625 108338900 172124724
57 63 85.434585 186 0.459326 302832139 116648495 186183643
58 63 90.473832 188 0.481244 321881525 123041474 198840050
59 63 82.984578 191 0.434474 295496643 111635681 183860961
60 63 89.999924 194 0.463917 321318770 119865125 201453644
61 63 91.092102 197 0.462396 326201209 120134356 206066852
62 63 89.949536 199 0.452008 323858180 118277200 205580979
63 63 94.423448 200 0.472117 340354103 124389875 215964227
3197.37
