q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.616427 1 0.616427 12796830 12796815 0 1
1 63 0.623960 1 0.623960 12796830 12796815 0 1
2 63 1.251568 2 0.625784 25607144 18624946 6982183 0
3 63 2.494413 4 0.623603 51350800 30488068 20862717 0
4 63 4.424189 7 0.632027 90087045 46899178 43187852 0
5 63 6.430248 10 0.643025 130548698 64582211 65966472 0
6 63 8.745800 13 0.672754 175024572 83892645 91131912 0
7 63 10.152566 16 0.634535 209687356 99333269 110354072 0
8 63 12.008785 19 0.632041 247534361 116693621 130840725 0
9 63 13.954120 22 0.634278 285405232 134574893 150830324 0
10 63 17.484885 26 0.672496 342474232 156974379 185499838 0
11 63 20.354191 30 0.678473 408929757 184131923 224797819 0
12 63 29.332887 34 0.862732 566867519 253391503 313476001 0
13 63 25.638362 37 0.692929 526256102 236121443 290134644 0
14 63 30.108657 42 0.716873 605479391 264508927 340970449 0
15 63 34.717908 47 0.738679 694924049 297130407 397793627 0
16 63 37.312831 51 0.731624 731299091 311223609 420075467 0
17 63 40.556033 56 0.724215 824594264 345884553 478709696 0
18 63 44.462817 60 0.741047 865610932 361805714 503805203 0
19 63 46.921519 64 0.733149 919003405 382834299 536169091 0
20 63 51.835504 69 0.751239 1047435211 431428368 616006828 0
21 63 51.894718 74 0.701280 1062347326 432597629 629749682 0
22 63 62.609611 80 0.782620 1211872922 483874693 727998214 0
23 63 56.693867 85 0.666987 1178637636 466301828 712335793 0
24 63 63.806172 91 0.701167 1311408797 511867323 799541459 0
25 63 69.681402 97 0.718365 1425881669 547841820 878039834 0
26 63 79.467890 103 0.771533 1614746200 612209085 1002537100 0
27 63 70.964771 108 0.657081 1501581957 565441630 936140312 0
28 63 82.967179 115 0.721454 1694705961 627580089 1067125857 0
29 63 79.825750 121 0.659717 1739854681 636797007 1103057659 0
30 63 93.690485 126 0.743575 1866468827 679972561 1186496251 0
31 63 92.924884 131 0.709350 1908552398 692024371 1216528012 0
32 63 106.415535 137 0.776756 2147952534 773802346 1374150173 0
33 63 97.242932 140 0.694592 2067975483 748434270 1319541198 0
34 63 101.252528 143 0.708060 2124428158 773862466 1350565677 0
35 63 95.578507 145 0.659162 2083186338 765734428 1317451895 0
36 63 97.473579 146 0.667627 2096470261 782032585 1314437661 0
37 63 99.760248 147 0.678641 2155112577 814744380 1340368182 0
38 63 102.444044 148 0.692189 2149402592 822524416 1326878161 0
39 63 99.679248 150 0.664528 2169220030 832761034 1336458981 0
40 63 136.371743 152 0.897183 2646252856 1023312871 1622939970 0
41 63 108.808015 154 0.706546 2283712216 883493990 1400218211 0
42 63 105.479726 156 0.676152 2261231644 878905175 1382326454 0
43 63 113.509075 159 0.713894 2385677665 922675573 1463002077 0
44 63 115.878625 162 0.715300 2420157989 933671865 1486486109 0
45 63 113.110262 165 0.685517 2382921726 916157740 1466763971 0
46 63 117.286180 167 0.702312 2535112867 978301263 1556811589 0
47 63 123.179235 169 0.728871 2517990268 969854413 1548135840 0
48 63 131.961707 171 0.771706 2759572210 1064569844 1695002351 0
49 63 128.607396 173 0.743395 2819742833 1087736725 1732006093 0
50 63 129.478918 175 0.739880 2740632329 1057208891 1683423423 0
51 63 135.232259 177 0.764024 2843079086 1094144018 1748935053 0
52 63 131.723559 178 0.740020 2813591797 1084396705 1729195077 0
53 63 131.390827 179 0.734027 2775333151 1071714928 1703618208 0
54 63 121.897590 180 0.677209 2756575653 1066134800 1690440838 0
55 63 125.255782 182 0.688219 2830854723 1090718204 1740136504 0
56 63 146.175988 184 0.794435 3209907938 1234122904 1975785019 0
57 63 123.487234 186 0.663910 2841093530 1086928682 1754164833 0
58 63 128.029757 188 0.681009 2840485218 1081720938 1758764265 0
59 63 126.919673 191 0.664501 2919613551 1099662936 1819950600 0
60 63 147.570642 194 0.760673 3112745682 1163211751 1949533916 0
61 63 139.371158 197 0.707468 3125461193 1154288807 1971172371 0
62 63 143.514660 199 0.721179 3198839601 1173171055 2025668531 0
63 63 138.732300 200 0.693661 3170363968 1155421322 2014942631 0
5106.84
