q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.631107 1 0.631107 12796830 12796815 0 1
1 63 0.639626 1 0.639626 12796830 12796815 0 1
2 63 1.282148 2 0.641074 25603866 18634717 6969134 0
3 63 2.560204 4 0.640051 51313689 30479037 20834637 0
4 63 4.497988 7 0.642570 90626629 47253166 43373448 0
5 63 6.392472 10 0.639247 130618366 64544524 66073827 0
6 63 9.662022 13 0.743232 177559981 85028310 92531656 0
7 63 10.605662 16 0.662854 210314873 99612928 110701930 0
8 63 12.353256 19 0.650171 246679683 116127349 130552319 0
9 63 14.277518 22 0.648978 287495108 135760793 151734300 0
10 63 17.648603 26 0.678792 346952542 159481020 187471507 0
11 63 22.434218 30 0.747807 424035985 191567651 232468319 0
12 63 29.324366 34 0.862481 523911541 233499315 290412211 0
13 63 26.393560 37 0.713339 524933502 235859933 289073554 0
14 63 31.506438 42 0.750153 622395668 272242099 350153554 0
15 63 35.159062 47 0.748065 706943658 303317592 403626051 0
16 63 39.547969 51 0.775450 751297129 320179742 431117372 0
17 63 42.645254 56 0.761522 863884435 363278997 500605423 0
18 63 42.995363 60 0.716589 894832154 374992284 519839855 0
19 63 47.867950 64 0.747937 939132370 391767625 547364730 0
20 63 50.761816 69 0.735678 1030954472 425459010 605495447 0
21 63 52.908143 74 0.714975 1065866838 434693718 631173105 0
22 63 63.065600 80 0.788320 1244816712 498329691 746487006 0
23 63 59.632101 85 0.701554 1203124474 477014403 726110056 0
24 63 64.793047 91 0.712012 1297548550 505765520 791783015 0
25 63 69.630043 97 0.717835 1414905883 545318656 869587212 0
26 63 87.878785 103 0.853192 1607855686 609492066 998363605 0
27 63 75.571710 108 0.699738 1529974204 577328872 952645317 0
28 63 83.188225 115 0.723376 1699111058 628394433 1070716610 0
29 63 78.843544 121 0.651600 1719277036 629609576 1089667445 0
30 63 87.586379 126 0.695130 1817131146 661804359 1155326772 0
31 63 86.560613 131 0.660768 1866874547 676024118 1190850414 0
32 63 100.856046 137 0.736176 2093882380 753775377 1340106988 0
33 63 95.719747 140 0.683712 2045463069 740283272 1305179782 0
34 63 100.647165 143 0.703826 2134775644 777282806 1357492823 0
35 63 97.143985 145 0.669959 2149521338 791798458 1357722865 0
36 63 97.710160 146 0.669248 2139707975 798497172 1341210788 0
37 63 101.716848 147 0.691951 2154346971 814378228 1339968728 0
38 63 101.762007 148 0.687581 2151051786 822867585 1328184186 0
39 63 104.635682 150 0.697571 2233330728 858521610 1374809103 0
40 63 131.894037 152 0.867724 2678682629 1034214538 1644468076 0
41 63 113.836749 154 0.739200 2335248498 905299923 1429948560 0
42 63 109.160093 156 0.699744 2274654094 883018090 1391635989 0
43 63 111.135644 159 0.698966 2381253243 923360829 1457892399 0
44 63 115.237468 162 0.711342 2478013666 957269820 1520743831 0
45 63 124.263435 165 0.753112 2532106592 974925541 1557181036 0
46 63 117.559923 167 0.703952 2543579468 982464252 1561115201 0
47 63 122.931846 169 0.727407 2602425217 1003550090 1598875112 0
48 63 130.566486 171 0.763547 2741580694 1059120219 1682460460 0
49 63 124.095722 173 0.717316 2694895777 1038444990 1656450772 0
50 63 125.339695 175 0.716227 2745248196 1058335830 1686912351 0
51 63 141.622011 177 0.800124 3053390084 1174882411 1878507658 0
52 63 139.747254 178 0.785097 2922965804 1128128724 1794837065 0
53 63 130.913239 179 0.731359 2841070137 1100095089 1740975033 0
54 63 132.552408 180 0.736402 2827435961 1095703941 1731732005 0
55 63 127.490265 182 0.700496 2824743331 1090536238 1734207078 0
56 63 149.525656 184 0.812639 3174387134 1219931590 1954455529 0
57 63 134.640885 186 0.723876 2934677190 1123038598 1811638577 0
58 63 130.103106 188 0.692038 2832076033 1076611236 1755464782 0
59 63 133.077638 191 0.696742 2899581103 1091166217 1808414871 0
60 63 131.276333 194 0.676682 2960943693 1103563269 1857380409 0
61 63 136.198622 197 0.691364 3050590192 1124952295 1925637882 0
62 63 156.515051 199 0.786508 3314812886 1213694630 2101118241 0
63 63 141.239970 200 0.706200 3149649944 1149223368 2000426561 0
5170
