q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.360959 1 0.360959 12796830 12796815 0 1
1 63 0.284213 1 0.284213 12796830 12796815 0 1
2 63 0.571640 2 0.285820 25608164 18634014 6974135 0
3 63 1.140860 4 0.285215 51292738 30446533 20846190 0
4 63 2.102070 7 0.300296 90465676 47150434 43315227 0
5 63 3.021261 10 0.302126 131004079 64736198 66267866 0
6 63 4.501300 13 0.346254 176566688 84607167 91959506 0
7 63 4.915535 16 0.307221 209584014 99412948 110171051 0
8 63 5.806104 19 0.305584 247889113 116831266 131057832 0
9 63 6.709148 22 0.304961 286494360 135346256 151148089 0
10 63 8.179524 26 0.314597 342464862 157321044 185143803 0
11 63 10.708097 30 0.356937 419825230 189330684 230494531 0
12 63 14.890124 34 0.437945 618787283 277173263 341614005 0
13 63 13.146249 37 0.355304 530961486 238930463 292031008 0
14 63 14.482847 42 0.344830 598821342 261721595 337099732 0
15 63 16.401927 47 0.348977 675729639 289066539 386663085 0
16 63 17.765728 51 0.348348 751524102 320733251 430790836 0
17 63 20.397020 56 0.364232 836835705 351551621 485284069 0
18 63 21.308693 60 0.355145 886170704 370541606 515629083 0
19 63 22.015912 64 0.343999 924741656 385944548 538797093 0
20 63 26.064760 69 0.377750 1057041531 436240869 620800647 0
21 63 39.961756 74 0.540024 1077425527 439200039 638225473 0
22 63 65.284534 80 0.816057 1305134216 522540716 782593485 0
23 63 59.473127 85 0.699684 1211483523 480552608 730930900 0
24 63 62.733423 91 0.689378 1291970506 503602989 788367502 0
25 63 68.005509 97 0.701088 1402552674 539407344 863145315 0
26 63 75.686686 103 0.734822 1550734061 588590984 962143062 0
27 63 73.612392 108 0.681596 1525100430 575965458 949134957 0
28 63 78.992666 115 0.686893 1681776979 623636635 1058140329 0
29 63 87.192353 121 0.720598 1766534138 646689678 1119844445 0
30 63 86.721393 126 0.688265 1807417280 658278688 1149138577 0
31 63 90.520634 131 0.690997 1889701851 685625335 1204076501 0
32 63 103.928821 137 0.758605 2152706883 775022532 1377684336 0
33 63 101.135384 140 0.722396 2109975901 764119052 1345856834 0
34 63 99.394686 143 0.695068 2131689575 777527799 1354161761 0
35 63 100.715269 145 0.694588 2167893764 798772011 1369121738 0
36 63 100.858955 146 0.690815 2128573520 796383211 1332190294 0
37 63 98.597009 147 0.670728 2155206200 814829401 1340376784 0
38 63 97.813013 148 0.660899 2154977438 825653768 1329323655 0
39 63 102.663518 150 0.684423 2207344269 848047987 1359296267 0
40 63 120.488923 152 0.792690 2480855603 957353593 1523501995 0
41 63 106.840857 154 0.693772 2305297536 893240737 1412056784 0
42 63 101.825811 156 0.652730 2250098917 872967123 1377131779 0
43 63 114.846013 159 0.722302 2421182460 937658625 1483523820 0
44 63 116.668154 162 0.720174 2457247489 949591786 1507655688 0
45 63 113.186917 165 0.685981 2480924613 953992461 1526932137 0
46 63 110.658036 167 0.662623 2470317570 953039693 1517277862 0
47 63 117.888190 169 0.697563 2581848558 996086386 1585762157 0
48 63 125.911896 171 0.736327 2685190092 1035509195 1649680882 0
49 63 124.065064 173 0.717139 2720094097 1048072406 1672021676 0
50 63 124.360848 175 0.710633 2750516918 1060819080 1689697823 0
51 63 121.645162 177 0.687261 2765904188 1064936889 1700967284 0
52 63 137.076606 178 0.770093 2949453114 1138527873 1810925226 0
53 63 135.528538 179 0.757143 2863312658 1106753548 1756559095 0
54 63 137.438522 180 0.763547 2897432702 1120377978 1777054709 0
55 63 140.017105 182 0.769325 2912619348 1123414481 1789204852 0
56 63 177.347820 184 0.963847 3525761546 1358009905 2167751626 0
57 63 132.617699 186 0.712998 2999385550 1149677036 1849708499 0
58 63 128.419614 188 0.683083 2861001596 1090597245 1770404336 0
59 63 141.641866 191 0.741580 2971822930 1120615600 1851207315 0
60 63 151.685968 194 0.781886 3163354693 1182568596 1980786082 0
61 63 147.409524 197 0.748272 3158008067 1167661317 1990346735 0
62 63 157.131068 199 0.789603 3344280545 1222651098 2121629432 0
63 63 141.496548 200 0.707483 3142147805 1147772048 1994375742 0
4934.29
