q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.602009 1 0.602009 12796830 12796815 0 1
1 63 0.610775 1 0.610775 12796830 12796815 0 1
2 63 1.223596 2 0.611798 25605953 18630527 6975411 0
3 63 2.440756 4 0.610189 51312465 30444313 20868137 0
4 63 4.351399 7 0.621628 90969104 47474447 43494642 0
5 63 6.359413 10 0.635941 131179501 64839782 66339704 0
6 63 8.577929 13 0.659841 175231787 83789483 91442289 0
7 63 10.139535 16 0.633721 208671323 98900588 109770720 0
8 63 11.975358 19 0.630282 247672618 116651407 131021196 0
9 63 13.862808 22 0.630128 286590647 135356771 151233861 0
10 63 16.674751 26 0.641337 343323730 157525001 185798714 0
11 63 22.310705 30 0.743690 438547352 198059776 240487561 0
12 63 28.838439 34 0.848189 563124516 251580051 311544450 0
13 63 26.002341 37 0.702766 530522567 238235286 292287266 0
14 63 31.782362 42 0.756723 626501249 274064963 352436271 0
15 63 33.949467 47 0.722329 686106015 293298921 392807079 0
16 63 34.616236 51 0.678750 724115684 308028717 416086952 0
17 63 40.876673 56 0.729941 827408023 347623530 479784478 0
18 63 42.494463 60 0.708241 876708162 366306503 510401644 0
19 63 45.679071 64 0.713735 938642156 392281394 546360747 0
20 63 53.104496 69 0.769630 1039892973 427951392 611941566 0
21 63 50.503833 74 0.682484 1066604236 434978999 631625222 0
22 63 59.583977 80 0.744800 1221515315 487994068 733521232 0
23 63 56.094501 85 0.659935 1182312723 467776069 714536639 0
24 63 59.793273 91 0.657069 1279245439 498289234 780956190 0
25 63 63.891840 97 0.658679 1395861547 536237377 859624155 0
26 63 79.598537 103 0.772801 1582674684 599275453 983399216 0
27 63 70.918207 108 0.656650 1533692450 578590425 955102010 0
28 63 81.657591 115 0.710066 1717325689 636162300 1081163374 0
29 63 80.008529 121 0.661228 1739896554 636399128 1103497411 0
30 63 85.967932 126 0.682285 1833427397 665985272 1167442110 0
31 63 87.169447 131 0.665416 1904227016 690861464 1213365537 0
32 63 108.296838 137 0.790488 2082190831 746300298 1335890518 0
33 63 92.690223 140 0.662073 2060768226 745352459 1315415752 0
34 63 93.254320 143 0.652128 2086112770 759886525 1326226230 0
35 63 98.261469 145 0.677665 2141052434 789326019 1351726400 0
36 63 96.880767 146 0.663567 2148598299 802089003 1346509281 0
37 63 96.332736 147 0.655325 2127497141 804364221 1323132905 0
38 63 99.563203 148 0.672724 2141988722 818939065 1323049642 0
39 63 104.194376 150 0.694629 2227978347 856296393 1371681939 0
40 63 122.864014 152 0.808316 2630985216 1017603494 1613381707 0
41 63 105.608370 154 0.685769 2296587872 890322731 1406265126 0
42 63 100.169751 156 0.642114 2233675027 867331202 1366343810 0
43 63 106.995847 159 0.672930 2365416834 916299897 1449116922 0
44 63 116.288882 162 0.717833 2469766906 953854594 1515912297 0
45 63 124.010558 165 0.751579 2623067880 1010178505 1612889360 0
46 63 117.922517 167 0.706123 2586748613 997552558 1589196040 0
47 63 119.994003 169 0.710024 2650926327 1023125332 1627800980 0
48 63 119.670283 171 0.699826 2647066149 1021869474 1625196660 0
49 63 124.605943 173 0.720266 2727754546 1050967026 1676787505 0
50 63 123.719185 175 0.706967 2756699659 1063494698 1693204946 0
51 63 122.589130 177 0.692594 2775511747 1067750609 1707761123 0
52 63 124.384766 178 0.698791 2758722245 1064125596 1694596634 0
53 63 122.834532 179 0.686226 2775497481 1073093549 1702403917 0
54 63 129.390570 180 0.718836 2799960870 1083645033 1716315822 0
55 63 129.266068 182 0.710253 2867754569 1105474608 1762279946 0
56 63 153.091208 184 0.832017 3390832792 1303183996 2087648781 0
57 63 129.694171 186 0.697280 2952925562 1128889329 1824036218 0
58 63 128.657099 188 0.684346 2866841838 1090156873 1776684950 0
59 63 125.341826 191 0.656240 2915894396 1099740660 1816153721 0
60 63 129.614033 194 0.668114 2972022977 1108771369 1863251593 0
61 63 138.142988 197 0.701233 3080118606 1137101331 1943017260 0
62 63 154.122544 199 0.774485 3111824405 1140245668 1971578722 0
63 63 137.719890 200 0.688599 3138333130 1147775568 1990557547 0
5007.86
