q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.599077 1 0.599077 12796830 12796815 0 1
1 63 0.607963 1 0.607963 12796830 12796815 0 1
2 63 1.218752 2 0.609376 25604458 18624047 6980396 0
3 63 2.435093 4 0.608773 51294206 30445058 20849133 0
4 63 4.359451 7 0.622779 90590141 47246153 43343973 0
5 63 6.303059 10 0.630306 131104459 64735156 66369288 0
6 63 8.722356 13 0.670950 174762432 83663037 91099380 0
7 63 10.450745 16 0.653172 210790095 99966269 110823811 0
8 63 11.971885 19 0.630099 249413025 117667604 131745406 0
9 63 13.651492 22 0.620522 286160785 135154832 151005938 0
10 63 16.827804 26 0.647223 341551267 156407862 185143390 0
11 63 21.682242 30 0.722741 436024137 197026247 238997875 0
12 63 25.376168 34 0.746358 491235769 218727870 272507884 0
13 63 25.691649 37 0.694369 517720070 232217255 285502800 0
14 63 30.746731 42 0.732065 626998253 274216238 352782000 0
15 63 37.222631 47 0.791971 749070400 321402091 427668294 0
16 63 35.199917 51 0.690194 736659153 313739018 422920120 0
17 63 39.134376 56 0.698828 820445004 343968583 476476406 0
18 63 42.115615 60 0.701927 865335070 361860454 503474601 0
19 63 44.247824 64 0.691372 920836813 384670767 536166031 0
20 63 50.057466 69 0.725471 996475297 410971913 585503369 0
21 63 51.549216 74 0.696611 1070835534 437181977 633653542 0
22 63 66.257690 80 0.828221 1284571420 513960428 770610977 0
23 63 58.525364 85 0.688534 1208196853 479167887 729028951 0
24 63 61.632124 91 0.677276 1301654091 508484695 793169381 0
25 63 67.625526 97 0.697170 1393951892 536188922 857762955 0
26 63 80.185972 103 0.778505 1669941035 633854361 1036086659 0
27 63 69.208914 108 0.640823 1509846119 568400503 941445601 0
28 63 79.000135 115 0.686958 1703384078 630418665 1072965398 0
29 63 81.481674 121 0.673402 1715439542 627347521 1088092006 0
30 63 83.877738 126 0.665696 1822261495 663877870 1158383610 0
31 63 87.859944 131 0.670687 1900214024 689508586 1210705423 0
32 63 99.902904 137 0.729218 2098681685 755324217 1343357453 0
33 63 97.018521 140 0.692989 2027833007 732732429 1295100563 0
34 63 97.568942 143 0.682300 2086286264 760299683 1325986566 0
35 63 98.046283 145 0.676181 2133400555 784820394 1348580146 0
36 63 98.918684 146 0.677525 2150757319 804897265 1345860039 0
37 63 95.796762 147 0.651679 2123609558 802076244 1321533299 0
38 63 99.005804 148 0.668958 2128539329 813415039 1315124275 0
39 63 104.891814 150 0.699279 2242764741 862961729 1379802997 0
40 63 129.331564 152 0.850866 2603984448 1008101352 1595883081 0
41 63 104.564799 154 0.678992 2260555150 876108556 1384446579 0
42 63 107.339143 156 0.688071 2319753331 900473089 1419280227 0
43 63 106.171450 159 0.667745 2359085804 913403469 1445682320 0
44 63 110.908287 162 0.684619 2443670718 943815979 1499854724 0
45 63 113.210963 165 0.686127 2487720339 958797305 1528923019 0
46 63 110.548641 167 0.661968 2522255089 973449741 1548805333 0
47 63 125.181890 169 0.740721 2672025264 1030547827 1641477422 0
48 63 120.119486 171 0.702453 2608553387 1007002515 1601550857 0
49 63 127.436613 173 0.736628 2761627656 1063780865 1697846776 0
50 63 128.045611 175 0.731689 2747121832 1058689051 1688432766 0
51 63 121.025111 177 0.683758 2722873915 1047271565 1675602335 0
52 63 125.704233 178 0.706204 2791107012 1077493836 1713613161 0
53 63 121.527396 179 0.678924 2720569624 1049720398 1670849211 0
54 63 128.626966 180 0.714594 2803945951 1087722170 1716223766 0
55 63 135.391586 182 0.743910 2901153632 1117608671 1783544946 0
56 63 168.857584 184 0.917704 3568967860 1374420334 2194547511 0
57 63 131.389002 186 0.706392 2947060584 1128986252 1818074317 0
58 63 132.262050 188 0.703522 2946210316 1121512549 1824697752 0
59 63 133.355636 191 0.698197 2949496442 1112457102 1837039325 0
60 63 141.705168 194 0.730439 3084313498 1151315632 1932997851 0
61 63 135.020707 197 0.685384 3102391165 1143507451 1958883699 0
62 63 161.484320 199 0.811479 3515116550 1291853442 2223263093 0
63 63 140.172946 200 0.700865 3259472121 1192896768 2066575338 0
5066.38
