q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.608964 1 0.608964 12796830 12796815 0 1
1 63 0.616534 1 0.616534 12796830 12796815 0 1
2 63 1.236452 2 0.618226 25606510 18623294 6983201 0
3 63 2.472583 4 0.618146 51301078 30430640 20870423 0
4 63 4.367666 7 0.623952 90292433 47007661 43284757 0
5 63 6.491396 10 0.649140 131534009 65112533 66421461 0
6 63 8.797653 13 0.676743 177409232 85027617 92381600 0
7 63 10.160894 16 0.635056 209658257 99309981 110348261 0
8 63 11.848657 19 0.623614 246428153 116130363 130297775 0
9 63 13.741521 22 0.624615 286361550 135260838 151100697 0
10 63 17.640452 26 0.678479 347617530 159613568 188003947 0
11 63 21.967803 30 0.732260 422071886 190629456 231442415 0
12 63 28.038769 34 0.824670 571185485 255242057 315943413 0
13 63 25.755972 37 0.696107 540806795 242837734 297969046 0
14 63 30.670214 42 0.730243 618106186 270765627 347340544 0
15 63 36.144720 47 0.769037 743514271 318420587 425093669 0
16 63 35.621413 51 0.698459 743442419 316647419 426794985 0
17 63 40.622456 56 0.725401 842670395 354525380 488145000 0
18 63 42.447508 60 0.707458 873717597 365796199 507921383 0
19 63 44.778728 64 0.699668 926714391 387204016 539510360 0
20 63 51.179635 69 0.741734 1034873824 426518975 608354834 0
21 63 51.192788 74 0.691794 1048508837 426585455 621923367 0
22 63 64.036020 80 0.800450 1264668468 505657301 759011152 0
23 63 56.692224 85 0.666967 1213578298 480932931 732645352 0
24 63 60.424709 91 0.664008 1281162232 498967369 782194848 0
25 63 65.332410 97 0.673530 1411822289 543289093 868533181 0
26 63 79.045859 103 0.767436 1601692605 607500393 994192197 0
27 63 70.435263 108 0.652178 1516420464 572572184 943848265 0
28 63 79.366335 115 0.690142 1685617302 623275081 1062342206 0
29 63 79.116927 121 0.653859 1712026278 624961150 1087065113 0
30 63 86.210382 126 0.684209 1805126760 656883820 1148242925 0
31 63 86.016647 131 0.656616 1896931263 687936939 1208994309 0
32 63 99.635230 137 0.727264 2053198135 736909077 1316289043 0
33 63 97.964030 140 0.699743 2116813007 768296901 1348516091 0
34 63 101.392157 143 0.709036 2169636872 792041055 1377595802 0
35 63 95.696122 145 0.659973 2119633023 780321365 1339311643 0
36 63 96.533780 146 0.661190 2132149234 796535413 1335613806 0
37 63 96.015016 147 0.653163 2141026598 810021104 1331005479 0
38 63 95.200605 148 0.643247 2134047096 814568323 1319478758 0
39 63 99.430555 150 0.662870 2188839461 840228390 1348611056 0
40 63 126.408763 152 0.831637 2556236464 987296527 1568939922 0
41 63 102.178765 154 0.663498 2263961100 876975234 1386985851 0
42 63 104.782576 156 0.671683 2248758661 873854795 1374903851 0
43 63 108.871256 159 0.684725 2359490849 914488672 1445002162 0
44 63 115.359751 162 0.712097 2430664062 937647905 1493016142 0
45 63 114.595667 165 0.694519 2482201619 955453564 1526748040 0
46 63 112.029773 167 0.670837 2486579734 958834815 1527744904 0
47 63 124.689549 169 0.737808 2654270266 1025630373 1628639878 0
48 63 135.904976 171 0.794766 2875639334 1109449568 1766189751 0
49 63 123.747423 173 0.715303 2740302728 1058312281 1681990432 0
50 63 132.229676 175 0.755598 2826271855 1090371016 1735900824 0
51 63 131.547232 177 0.743205 2870885809 1105059953 1765825841 0
52 63 131.666048 178 0.739697 2767582053 1066712968 1700869070 0
53 63 136.814333 179 0.764326 2835974384 1097324290 1738650079 0
54 63 125.119272 180 0.695107 2734014735 1058403300 1675611420 0
55 63 130.699487 182 0.718129 2894092570 1117332131 1776760424 0
56 63 162.214113 184 0.881598 3368842258 1297281102 2071561141 0
57 63 130.167046 186 0.699823 2930470018 1121986966 1808483037 0
58 63 132.154421 188 0.702949 2821272546 1072030611 1749241920 0
59 63 128.728788 191 0.673973 2889934654 1088954984 1800979655 0
60 63 141.711657 194 0.730472 3028955375 1129572044 1899383316 0
61 63 140.957198 197 0.715519 3085142285 1140153045 1944989225 0
62 63 157.227078 199 0.790086 3355732588 1229910074 2125822499 0
63 63 136.249571 200 0.681248 3100325153 1133164708 1967160430 0
5081.03
