q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.608530 1 0.608530 12796830 12796815 0 1
1 63 0.616399 1 0.616399 12796830 12796815 0 1
2 63 1.235387 2 0.617694 25606029 18634002 6972012 0
3 63 2.468700 4 0.617175 51286589 30427535 20859039 0
4 63 4.428648 7 0.632664 91013757 47546609 43467133 0
5 63 6.334434 10 0.633443 130625501 64586280 66039206 0
6 63 8.981566 13 0.690890 177183784 84883978 92299791 0
7 63 10.136933 16 0.633558 210470510 99907093 110563402 0
8 63 11.975013 19 0.630264 246648282 116154960 130493307 0
9 63 13.641189 22 0.620054 285295947 134547598 150748334 0
10 63 17.179817 26 0.660762 344699847 158253449 186446383 0
11 63 21.286677 30 0.709556 423912772 191287108 232625649 0
12 63 27.176038 34 0.799295 513507865 228650867 284856983 0
13 63 25.838315 37 0.698333 517060997 232138853 284922129 0
14 63 29.273066 42 0.696978 595213822 259630294 335583513 0
15 63 34.278296 47 0.729325 682230757 291783870 390446872 0
16 63 36.577183 51 0.717200 729453611 310416906 419036690 0
17 63 40.152568 56 0.717010 819132155 343538719 475593421 0
18 63 44.846688 60 0.747445 891699138 373594807 518104316 0
19 63 44.940226 64 0.702191 920604507 383953490 536651002 0
20 63 51.208303 69 0.742149 1041240510 429125893 612114602 0
21 63 52.414132 74 0.708299 1082626346 441830537 640795794 0
22 63 62.384559 80 0.779807 1288926761 516309568 772617178 0
23 63 56.009642 85 0.658937 1183077275 468155532 714921728 0
24 63 62.724823 91 0.689284 1292647548 504276685 788370848 0
25 63 68.123343 97 0.702303 1396012673 536349874 859662784 0
26 63 79.051575 103 0.767491 1621126191 615608092 1005518084 0
27 63 73.342077 108 0.679093 1545822731 584466245 961356471 0
28 63 81.302524 115 0.706978 1705684562 631691821 1073992726 0
29 63 80.589422 121 0.666028 1723767682 630756522 1093011145 0
30 63 88.449067 126 0.701977 1838756011 669624391 1169131605 0
31 63 90.934535 131 0.694157 1900191904 690076779 1210115110 0
32 63 101.667716 137 0.742100 2134932261 767786452 1367145794 0
33 63 97.343761 140 0.695313 2077175931 750359094 1326816822 0
34 63 103.013229 143 0.720372 2151476423 784197245 1367279163 0
35 63 96.967711 145 0.668743 2114363102 779268066 1335095021 0
36 63 98.785368 146 0.676612 2118770889 790225213 1328545661 0
37 63 99.227551 147 0.675017 2159630298 818014009 1341616274 0
38 63 99.818772 148 0.674451 2149001987 824123925 1324878047 0
39 63 101.085253 150 0.673902 2207985227 848942335 1359042877 0
40 63 124.201255 152 0.817114 2495792491 964694535 1531097941 0
41 63 108.738873 154 0.706097 2324821166 901389663 1423431488 0
42 63 111.444251 156 0.714386 2303921213 894469855 1409451343 0
43 63 116.608908 159 0.733389 2385880890 924567404 1461313471 0
44 63 114.816228 162 0.708742 2469100217 955183879 1513916323 0
45 63 113.873959 165 0.690145 2447600299 943830739 1503769545 0
46 63 122.979497 167 0.736404 2687625939 1035461270 1652164654 0
47 63 122.028990 169 0.722065 2616866360 1010704801 1606161544 0
48 63 124.951789 171 0.730712 2748567092 1062675943 1685891134 0
49 63 129.789366 173 0.750228 2852679368 1101718031 1750961322 0
50 63 127.046502 175 0.725980 2783585522 1073803123 1709782384 0
51 63 129.886030 177 0.733819 2809703518 1081120012 1728583491 0
52 63 127.681277 178 0.717311 2836660364 1093809830 1742850519 0
53 63 128.582331 179 0.718337 2860264516 1106889664 1753374837 0
54 63 134.967663 180 0.749820 2936362450 1137660011 1798702424 0
55 63 145.867463 182 0.801470 3172365710 1226533865 1945831830 0
56 63 144.943194 184 0.787735 3114780299 1198780482 1915999802 0
57 63 140.112008 186 0.753290 3016179795 1153784753 1862395027 0
58 63 137.198272 188 0.729778 3019264168 1150775275 1868488878 0
59 63 138.008441 191 0.722557 2981831810 1123091864 1858739931 0
60 63 135.153938 194 0.696670 3056479793 1138921549 1917558229 0
61 63 137.230568 197 0.696602 3069415642 1133969286 1935446341 0
62 63 145.979647 199 0.733566 3321705298 1217114082 2104591201 0
63 63 142.274239 200 0.711371 3221768520 1177247813 2044520692 0
5130.83
