q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.605252 1 0.605252 12796830 12796815 0 1
1 63 0.622231 1 0.622231 12796830 12796815 0 1
2 63 1.238977 2 0.619488 25610054 18641681 6968358 0
3 63 2.459086 4 0.614772 51291991 30425837 20866139 0
4 63 4.394654 7 0.627808 90866378 47385253 43481110 0
5 63 6.245007 10 0.624501 129834969 64158610 65676344 0
6 63 8.551229 13 0.657787 175312941 83935791 91377135 0
7 63 10.081543 16 0.630096 209353531 99232852 110120664 0
8 63 12.045812 19 0.633990 247602971 116671303 130931653 0
9 63 14.003954 22 0.636543 287284567 135637817 151646735 0
10 63 16.762594 26 0.644715 344473896 158151071 186322810 0
11 63 21.991333 30 0.733044 428595203 193826256 234768932 0
12 63 30.711714 34 0.903286 591531619 264723184 326808420 0
13 63 25.440679 37 0.687586 511809491 229853393 281956083 0
14 63 32.103542 42 0.764370 604696064 264035442 340660607 0
15 63 33.920661 47 0.721716 678824006 290356558 388467433 0
16 63 37.734743 51 0.739897 726715972 309264636 417451321 0
17 63 39.605166 56 0.707235 810689596 339772154 470917427 0
18 63 43.401089 60 0.723351 873922825 365048242 508874568 0
19 63 45.175682 64 0.705870 923858246 385665868 538192363 0
20 63 51.642421 69 0.748441 1024301141 421862715 602438411 0
21 63 51.584317 74 0.697085 1060706519 432498539 628207965 0
22 63 64.629248 80 0.807866 1282456713 513253851 769202847 0
23 63 56.816051 85 0.668424 1201369463 476387345 724982103 0
24 63 60.877402 91 0.668982 1290698400 503402239 787296146 0
25 63 68.928800 97 0.710606 1424388200 548394210 875993975 0
26 63 75.996452 103 0.737830 1567271997 594781970 972490012 0
27 63 71.860316 108 0.665373 1531087191 577474522 953612654 0
28 63 84.402826 115 0.733938 1668782135 617324797 1051457323 0
29 63 83.761217 121 0.692241 1740803956 637829171 1102974770 0
30 63 90.727636 126 0.720061 1846199172 672845555 1173353602 0
31 63 90.852278 131 0.693529 1892314811 686410069 1205904727 0
32 63 96.869273 137 0.707075 2035008837 730148837 1304859985 0
33 63 93.443039 140 0.667450 2042986726 739465218 1303521493 0
34 63 96.387511 143 0.674039 2120396409 774055644 1346340750 0
35 63 99.666998 145 0.687359 2143030686 790777591 1352253080 0
36 63 99.519449 146 0.681640 2153841773 803795067 1350046691 0
37 63 95.736069 147 0.651266 2138006506 807210111 1330796380 0
38 63 98.702304 148 0.666907 2145763370 819781995 1325981360 0
39 63 102.716629 150 0.684778 2192384810 842251459 1350133336 0
40 63 119.335383 152 0.785101 2434058285 940209601 1493848669 0
41 63 104.568197 154 0.679014 2278127699 881560019 1396567665 0
42 63 101.750769 156 0.652249 2263564291 878222131 1385342145 0
43 63 107.127181 159 0.673756 2354253720 911503652 1442750053 0
44 63 112.967502 162 0.697330 2448230622 945072309 1503158298 0
45 63 119.638473 165 0.725082 2519512362 969864832 1549647515 0
46 63 117.158187 167 0.701546 2581630278 995981868 1585648395 0
47 63 114.563920 169 0.677893 2580075168 994439055 1585636098 0
48 63 127.761695 171 0.747144 2744407339 1059283386 1685123938 0
49 63 130.663841 173 0.755282 2879242813 1112750446 1766492352 0
50 63 126.268747 175 0.721536 2778453635 1072354051 1706099569 0
51 63 142.538497 177 0.805302 3064093107 1180045802 1884047290 0
52 63 128.060270 178 0.719440 2866243417 1105577597 1760665805 0
53 63 132.041676 179 0.737663 2838681236 1098235701 1740445520 0
54 63 137.878097 180 0.765989 2833371620 1096648147 1736723458 0
55 63 134.896222 182 0.741188 2940820239 1136983326 1803836898 0
56 63 155.558286 184 0.845425 3362637089 1294606252 2068030822 0
57 63 128.588967 186 0.691339 2908682631 1113472430 1795210186 0
58 63 138.321163 188 0.735751 2922746828 1114150911 1808595902 0
59 63 148.083783 191 0.775308 3010507175 1135354334 1875152826 0
60 63 141.681319 194 0.730316 3182149673 1188196273 1993953385 0
61 63 142.588101 197 0.723797 3143040101 1162008825 1981031261 0
62 63 153.387785 199 0.770793 3283200705 1205059534 2078141156 0
63 63 140.386575 200 0.701933 3269083437 1195071779 2074011643 0
5128.06
