q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.599159 1 0.599159 12796830 12796815 0 1
1 63 0.606703 1 0.606703 12796830 12796815 0 1
2 63 1.218124 2 0.609062 25608581 18634432 6974134 0
3 63 2.433835 4 0.608459 51294443 30438205 20856223 0
4 63 4.297375 7 0.613911 90811051 47404157 43406879 0
5 63 6.645417 10 0.664542 132730067 65734707 66995345 0
6 63 8.488953 13 0.652996 174131212 83268257 90862940 0
7 63 10.207845 16 0.637990 210777021 99861666 110915340 0
8 63 12.227969 19 0.643577 251134866 118573352 132561499 0
9 63 13.594184 22 0.617917 284295822 134005179 150290628 0
10 63 17.487106 26 0.672581 351232773 161134252 190098506 0
11 63 22.659481 30 0.755316 446307822 201826682 244481125 0
12 63 29.219171 34 0.859387 569017093 253930632 315086446 0
13 63 26.295775 37 0.710697 525362827 236060891 289301921 0
14 63 36.126039 42 0.860144 742439508 325880936 416558557 0
15 63 36.492876 47 0.776444 753601019 323001859 430599145 0
16 63 41.404335 51 0.811850 816563169 348723664 467839490 0
17 63 43.052811 56 0.768800 887667573 372881179 514786379 0
18 63 45.805501 60 0.763425 878552397 367237560 511314822 0
19 63 45.243795 64 0.706934 916621442 382265768 534355659 0
20 63 52.653604 69 0.763096 1049689760 433315090 616374655 0
21 63 52.483426 74 0.709235 1080909922 440782432 640127475 0
22 63 63.170884 80 0.789636 1263905796 505341351 758564430 0
23 63 56.933423 85 0.669805 1197844091 474567910 723276166 0
24 63 61.574547 91 0.676643 1290942001 502654679 788287307 0
25 63 65.551451 97 0.675788 1400516990 538659885 861857090 0
26 63 83.213137 103 0.807895 1636602179 621110026 1015492138 0
27 63 73.163722 108 0.677442 1516197000 571513098 944683887 0
28 63 81.439405 115 0.708169 1712316290 633073997 1079242278 0
29 63 81.601772 121 0.674395 1742871763 637847110 1105024638 0
30 63 90.274620 126 0.716465 1851257405 674338419 1176918971 0
31 63 91.640676 131 0.699547 1884437719 681989772 1202447932 0
32 63 106.272800 137 0.775714 2201870977 792332909 1409538053 0
33 63 94.591770 140 0.675655 2074387482 751533732 1322853735 0
34 63 99.661712 143 0.696935 2119373956 772533009 1346840932 0
35 63 96.906496 145 0.668321 2117156885 780003080 1337153790 0
36 63 96.372390 146 0.660085 2114654139 788730812 1325923312 0
37 63 96.342930 147 0.655394 2142307664 812106214 1330201435 0
38 63 94.961671 148 0.641633 2119985759 810655427 1309330317 0
39 63 101.137193 150 0.674248 2194773814 843033953 1351739846 0
40 63 129.313499 152 0.850747 2744016028 1060187101 1683828912 0
41 63 104.233064 154 0.676838 2290963852 887244339 1403719498 0
42 63 104.071721 156 0.667126 2302761038 894453189 1408307834 0
43 63 108.481356 159 0.682273 2396729049 929003877 1467725157 0
44 63 110.946243 162 0.684853 2409878559 931805323 1478073221 0
45 63 115.282743 165 0.698683 2543160209 978659480 1564500714 0
46 63 126.828407 167 0.759452 2629872070 1013201122 1616670933 0
47 63 126.049920 169 0.745858 2649114089 1021994170 1627119904 0
48 63 131.377258 171 0.768288 2857458186 1103749002 1753709169 0
49 63 127.562820 173 0.737357 2735491366 1055421903 1680069448 0
50 63 125.302081 175 0.716012 2768439543 1066447977 1701991551 0
51 63 120.250441 177 0.679381 2729795170 1051362078 1678433077 0
52 63 128.641502 178 0.722705 2789789926 1076784588 1713005323 0
53 63 121.141441 179 0.676768 2724594771 1054306483 1670288273 0
54 63 126.499400 180 0.702774 2748724066 1062752370 1685971681 0
55 63 123.338332 182 0.677683 2810536983 1083029880 1727507088 0
56 63 165.483818 184 0.899369 3489938329 1342649376 2147288938 0
57 63 131.413889 186 0.706526 2858791328 1093372363 1765418950 0
58 63 125.028942 188 0.665048 2835290405 1079724434 1755565956 0
59 63 132.211215 191 0.692205 2904287803 1095200868 1809086920 0
60 63 138.395925 194 0.713381 3042333058 1136505518 1905827525 0
61 63 146.912014 197 0.745746 3113166106 1151247860 1961918231 0
62 63 148.707207 199 0.747272 3346705519 1227837525 2118867979 0
63 63 135.497712 200 0.677489 3144070627 1148170674 1995899938 0
5097.05
