f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005390 10000 1959 2000.000000
1+1E-0.187942 1+1E-8 0.005624 10000 1976 2000.000000
1+1E-0.546643 1+1E-8 0.005693 10000 1949 2000.000000
1+1E-0.875664 1+1E-8 0.005783 10000 1971 2000.000000
1+1E-1.190478 1+1E-8 0.006085 10000 1930 2000.000000
1+1E-1.498346 1+1E-8 0.005967 10000 1964 2000.000000
1+1E-1.802783 1+1E-8 0.006130 10000 1938 2000.000000
1+1E-2.105512 1+1E-8 0.006185 10000 1907 2000.000000
1+1E-2.407391 1+1E-8 0.011710 20000 3883 4000.000000
1+1E-2.708846 1+1E-8 0.017532 30000 5800 6000.000000
1+1E-3.010088 1+1E-8 0.029512 50000 9613 10000.000000
1+1E-3.311224 1+1E-8 0.023576 40000 7665 8000.000000
1+1E-3.612307 1+1E-8 0.028780 50000 9533 10000.000000
1+1E-3.913363 1+1E-8 0.062958 110000 20947 22000.000000
1+1E-4.214407 1+1E-8 0.047157 80000 15208 16000.000000
1+1E-4.515443 1+1E-8 0.058871 100000 19212 20000.000000
1+1E-4.816477 1+1E-8 0.046460 80000 15202 16000.000000
1+1E-5.117508 1+1E-8 0.022920 40000 7601 8000.000000
1+1E-5.418539 1+1E-8 0.565364 970000 184448 194000.000000
1+1E-5.719570 1+1E-8 0.106199 180000 34207 36000.000000
1+1E-6.020600 1+1E-8 0.051782 90000 17114 18000.000000
1+1E-6.321630 1+1E-8 0.028781 50000 9527 10000.000000
1+1E-6.622660 1+1E-8 0.123485 210000 39928 42000.000000
1+1E-6.923690 1+1E-8 0.040274 70000 13323 14000.000000
1+1E-7.224720 1+1E-8 0.099199 170000 32351 34000.000000
1+1E-7.525750 1+1E-8 0.046877 80000 15259 16000.000000
1+1E-7.826780 1+1E-8 0.028812 50000 9574 10000.000000
1.48743
