f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005510 10000 1975 2000.000000
1+1E-0.187942 1+1E-8 0.005664 10000 1988 2000.000000
1+1E-0.546643 1+1E-8 0.005857 10000 1975 2000.000000
1+1E-0.875664 1+1E-8 0.005967 10000 1985 2000.000000
1+1E-1.190478 1+1E-8 0.006045 10000 1964 2000.000000
1+1E-1.498346 1+1E-8 0.006051 10000 1938 2000.000000
1+1E-1.802783 1+1E-8 0.005987 10000 1926 2000.000000
1+1E-2.105512 1+1E-8 0.005977 10000 1907 2000.000000
1+1E-2.407391 1+1E-8 0.011963 20000 3864 4000.000000
1+1E-2.708846 1+1E-8 0.011821 20000 3845 4000.000000
1+1E-3.010088 1+1E-8 0.017379 30000 5778 6000.000000
1+1E-3.311224 1+1E-8 0.028873 50000 9529 10000.000000
1+1E-3.612307 1+1E-8 0.041446 70000 13428 14000.000000
1+1E-3.913363 1+1E-8 0.047144 80000 15317 16000.000000
1+1E-4.214407 1+1E-8 0.029660 50000 9516 10000.000000
1+1E-4.515443 1+1E-8 0.051982 90000 17155 18000.000000
1+1E-4.816477 1+1E-8 0.075553 130000 24706 26000.000000
1+1E-5.117508 1+1E-8 0.140153 240000 45716 48000.000000
1+1E-5.418539 1+1E-8 0.098754 170000 32336 34000.000000
1+1E-5.719570 1+1E-8 0.035225 60000 11402 12000.000000
1+1E-6.020600 1+1E-8 0.063742 110000 20931 22000.000000
1+1E-6.321630 1+1E-8 0.208979 360000 68427 72000.000000
1+1E-6.622660 1+1E-8 0.087080 150000 28627 30000.000000
1+1E-6.923690 1+1E-8 0.087172 150000 28639 30000.000000
1+1E-7.224720 1+1E-8 0.022692 40000 7708 8000.000000
1+1E-7.525750 1+1E-8 0.098491 170000 32582 34000.000000
1+1E-7.826780 1+1E-8 0.058540 100000 19080 20000.000000
1.26402
