f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005331 10000 1953 2000.000000
1+1E-0.187942 1+1E-8 0.005484 10000 1974 2000.000000
1+1E-0.546643 1+1E-8 0.005746 10000 1977 2000.000000
1+1E-0.875664 1+1E-8 0.005870 10000 1983 2000.000000
1+1E-1.190478 1+1E-8 0.005902 10000 1948 2000.000000
1+1E-1.498346 1+1E-8 0.005889 10000 1928 2000.000000
1+1E-1.802783 1+1E-8 0.005827 10000 1928 2000.000000
1+1E-2.105512 1+1E-8 0.005800 10000 1928 2000.000000
1+1E-2.407391 1+1E-8 0.011861 20000 3814 4000.000000
1+1E-2.708846 1+1E-8 0.012132 20000 3888 4000.000000
1+1E-3.010088 1+1E-8 0.017459 30000 5707 6000.000000
1+1E-3.311224 1+1E-8 0.047011 80000 15523 16000.000000
1+1E-3.612307 1+1E-8 0.023571 40000 7675 8000.000000
1+1E-3.913363 1+1E-8 0.040281 70000 13427 14000.000000
1+1E-4.214407 1+1E-8 0.045995 80000 15279 16000.000000
1+1E-4.515443 1+1E-8 0.035553 60000 11473 12000.000000
1+1E-4.816477 1+1E-8 0.040978 70000 13344 14000.000000
1+1E-5.117508 1+1E-8 0.215465 370000 70936 74000.000000
1+1E-5.418539 1+1E-8 0.063125 110000 20993 22000.000000
1+1E-5.719570 1+1E-8 0.134018 230000 43786 46000.000000
1+1E-6.020600 1+1E-8 0.046097 80000 15211 16000.000000
1+1E-6.321630 1+1E-8 0.109912 190000 36249 38000.000000
1+1E-6.622660 1+1E-8 0.058769 100000 19057 20000.000000
1+1E-6.923690 1+1E-8 0.151381 260000 49498 52000.000000
1+1E-7.224720 1+1E-8 0.099136 170000 32556 34000.000000
1+1E-7.525750 1+1E-8 0.075858 130000 24798 26000.000000
1+1E-7.826780 1+1E-8 0.088114 150000 28724 30000.000000
1.3628
