f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.259125 70000 2503 2728.380024
1+1E-0.187942 1+1E-7 0.107368 30000 1084 1169.305725
1+1E-0.546643 1+1E-7 0.107751 30000 1074 1169.305725
1+1E-0.875664 1+1E-7 0.071515 20000 724 779.537150
1+1E-1.190478 1+1E-7 0.142202 40000 1416 1559.074300
1+1E-1.498346 1+1E-7 0.106443 30000 1079 1169.305725
1+1E-1.802783 1+1E-7 0.212584 60000 2157 2338.611449
1+1E-2.105512 1+1E-7 0.212551 60000 2153 2338.611449
1+1E-2.407391 1+1E-7 0.318995 90000 3160 3507.917174
1+1E-2.708846 1+1E-7 0.532068 150000 5327 5846.528624
1+1E-3.010088 1+1E-7 0.602657 170000 6081 6626.065773
1+1E-3.311224 1+1E-7 0.993551 280000 9825 10913.520097
1+1E-3.612307 1+1E-7 1.454609 410000 14588 15980.511571
1+1E-3.913363 1+1E-7 1.488874 420000 14957 16370.280146
1+1E-4.214407 1+1E-7 1.595678 450000 15842 17539.585871
1+1E-4.515443 1+1E-7 2.551460 720000 25258 28063.337393
1+1E-4.816477 1+1E-7 5.250729 1480000 51928 57685.749086
1+1E-5.117508 1+1E-7 4.051249 1140000 40287 44433.617540
1+1E-5.418539 1+1E-7 6.035994 1690000 59436 65870.889160
1+1E-5.719570 1+1E-7 1.829118 510000 17957 19878.197320
1+1E-6.020600 1+1E-7 3.360546 930000 32650 36248.477467
1+1E-6.321630 1+1E-7 7.521442 2080000 73086 81071.863581
1+1E-6.622660 1+1E-7 4.276344 1180000 41417 45992.691839
1+1E-6.923690 1+1E-7 2.478258 680000 23988 26504.263094
45.5614
