q q_max q_time hits q_time/hits 
1 127 0.295490 1 0.295490
2 127 0.370842 2 0.185421
3 127 0.448823 3 0.149608
4 127 0.862833 5 0.172567
5 127 1.025828 6 0.170971
6 127 1.288212 8 0.161026
7 127 1.522294 9 0.169144
8 127 1.704782 11 0.154980
9 127 2.225766 13 0.171213
10 127 2.286809 14 0.163344
11 127 2.713759 16 0.169610
12 127 3.009885 18 0.167216
13 127 3.128054 19 0.164634
14 127 3.765990 21 0.179333
15 127 4.397668 23 0.191203
16 127 6.087680 25 0.243507
17 127 4.477289 26 0.172203
18 127 4.808251 28 0.171723
19 127 5.727337 30 0.190911
20 127 8.503635 32 0.265739
21 127 5.429169 33 0.164520
22 127 6.014774 35 0.171851
23 127 7.626468 37 0.206121
24 127 10.468817 39 0.268431
25 127 9.872002 41 0.240781
26 127 7.801275 42 0.185745
27 127 7.523738 44 0.170994
28 127 9.854868 46 0.214236
29 127 9.028525 48 0.188094
30 127 15.528353 50 0.310567
31 127 9.567030 51 0.187589
32 127 11.952872 53 0.225526
33 127 12.087253 55 0.219768
34 127 11.938937 57 0.209455
35 127 17.900150 59 0.303392
36 127 35.981629 61 0.589863
37 127 12.232278 62 0.197295
38 127 14.864994 64 0.232266
39 127 11.773492 66 0.178386
40 127 16.509122 68 0.242781
41 127 17.664186 70 0.252346
42 127 19.306610 72 0.268147
43 127 12.820467 73 0.175623
44 127 18.144609 75 0.241928
45 127 20.176502 77 0.262032
46 127 18.097706 79 0.229085
47 127 29.117925 81 0.359481
48 127 39.186330 83 0.472124
49 127 26.525562 85 0.312065
50 127 16.801227 86 0.195363
51 127 21.300636 88 0.242053
52 127 27.490077 90 0.305445
53 127 27.143558 92 0.295039
54 127 30.360166 94 0.322980
55 127 44.671570 96 0.465329
56 127 74.804683 98 0.763313
57 127 24.690372 99 0.249398
58 127 21.189184 101 0.209794
59 127 27.262547 103 0.264685
60 127 30.854505 105 0.293852
61 127 23.668287 107 0.221199
62 127 93.263944 109 0.855633
63 127 71.493509 111 0.644086
64 127 26.495194 113 0.234471
65 127 34.994923 114 0.306973
66 127 31.276690 116 0.269627
67 127 39.267510 118 0.332776
68 127 29.633475 120 0.246946
69 127 34.672511 122 0.284201
70 127 50.810912 124 0.409765
71 127 118.299279 126 0.938883
72 127 74.783100 128 0.584243
73 127 35.984987 130 0.276808
74 127 105.842520 132 0.801837
75 127 57.596055 134 0.429821
76 127 81.105853 136 0.596367
77 127 51.520084 138 0.373334
78 127 66.979030 140 0.478422
79 127 45.838187 142 0.322804
80 127 52.631588 144 0.365497
81 127 68.200328 146 0.467126
82 127 42.113161 148 0.284548
83 127 45.959912 150 0.306399
84 127 55.821513 152 0.367247
85 127 55.184131 154 0.358339
86 127 46.548708 156 0.298389
87 127 39.013565 158 0.246921
88 127 36.898141 160 0.230613
89 127 53.746508 162 0.331769
90 127 49.675114 164 0.302897
91 127 36.677827 166 0.220951
92 127 38.682810 168 0.230255
93 127 51.805015 170 0.304735
94 127 58.832438 172 0.342049
95 127 68.782570 174 0.395302
96 127 74.355498 176 0.422474
97 127 60.582863 178 0.340353
98 127 55.479343 180 0.308219
99 127 40.887706 182 0.224658
100 127 71.114608 184 0.386492
101 127 61.345108 186 0.329812
102 127 75.316664 188 0.400621
103 127 52.989488 190 0.278892
104 127 59.565453 192 0.310237
105 127 57.182426 194 0.294755
106 127 70.817395 196 0.361313
107 127 61.015478 198 0.308159
108 127 52.913126 200 0.264566
109 127 72.886449 202 0.360824
110 127 76.865838 204 0.376793
111 127 84.358661 206 0.409508
112 127 61.851381 208 0.297362
113 127 85.744429 210 0.408307
114 127 74.901784 212 0.353310
115 127 74.611783 214 0.348653
116 127 71.542535 216 0.331215
117 127 56.535282 218 0.259336
118 127 69.184197 220 0.314474
119 127 62.291444 222 0.280592
120 127 63.586856 224 0.283870
121 127 91.447888 226 0.404637
122 127 52.156530 228 0.228757
123 127 75.639843 230 0.328869
124 127 76.963201 232 0.331738
125 127 81.700518 234 0.349148
126 127 75.796571 236 0.321172
127 127 65.342014 237 0.275705
4891.29
