q q_max q_time hits q_time/hits 
1 127 0.588728 1 0.588728
2 127 1.101223 2 0.550611
3 127 1.657932 3 0.552644
4 127 2.737323 5 0.547465
5 127 3.261469 6 0.543578
6 127 4.486883 8 0.560860
7 127 4.983913 9 0.553768
8 127 6.102500 11 0.554773
9 127 7.702738 13 0.592518
10 127 7.693260 14 0.549519
11 127 8.906488 16 0.556655
12 127 10.164023 18 0.564668
13 127 11.085825 19 0.583464
14 127 11.950796 21 0.569086
15 127 14.317749 23 0.622511
16 127 14.432067 25 0.577283
17 127 16.125496 26 0.620211
18 127 17.098101 28 0.610646
19 127 19.364704 30 0.645490
20 127 22.756220 32 0.711132
21 127 19.212269 33 0.582190
22 127 21.503171 35 0.614376
23 127 22.244550 37 0.601204
24 127 22.139579 39 0.567682
25 127 23.720052 41 0.578538
26 127 39.140336 42 0.931913
27 127 27.109889 44 0.616134
28 127 26.524391 46 0.576617
29 127 30.868678 48 0.643097
30 127 42.392142 50 0.847843
31 127 30.757013 51 0.603079
32 127 37.101826 53 0.700034
33 127 35.108873 55 0.638343
34 127 46.387169 57 0.813810
35 127 34.264430 59 0.580753
36 127 65.472722 61 1.073323
37 127 36.989216 62 0.596600
38 127 37.906043 64 0.592282
39 127 40.078021 66 0.607243
40 127 44.072985 68 0.648132
41 127 81.858058 70 1.169401
42 127 42.188121 72 0.585946
43 127 57.379060 73 0.786015
44 127 52.018268 75 0.693577
45 127 54.348617 77 0.705826
46 127 48.625519 79 0.615513
47 127 74.998372 81 0.925906
48 127 61.024365 83 0.735233
49 127 50.269663 85 0.591408
50 127 52.371192 86 0.608967
51 127 56.046952 88 0.636897
52 127 55.833063 90 0.620367
53 127 83.249496 92 0.904886
54 127 92.225149 94 0.981119
55 127 144.206695 96 1.502153
56 127 60.834466 98 0.620760
57 127 58.808233 99 0.594023
58 127 77.196990 101 0.764327
59 127 73.647182 103 0.715021
60 127 81.139588 105 0.772758
61 127 69.957449 107 0.653808
62 127 86.994913 109 0.798118
63 127 273.828359 111 2.466922
64 127 72.574134 113 0.642249
65 127 70.039454 114 0.614381
66 127 95.769826 116 0.825602
67 127 103.793219 118 0.879604
68 127 76.704593 120 0.639205
69 127 87.346128 122 0.715952
70 127 74.502266 124 0.600825
71 127 122.231341 126 0.970090
72 127 84.485171 128 0.660040
73 127 104.716238 130 0.805510
74 127 78.794975 132 0.596932
75 127 80.123945 134 0.597940
76 127 80.833636 136 0.594365
77 127 118.466727 138 0.858455
78 127 148.232511 140 1.058804
79 127 110.536884 142 0.778429
80 127 93.545647 144 0.649623
81 127 97.545762 146 0.668122
82 127 100.541037 148 0.679331
83 127 108.530288 150 0.723535
84 127 104.934982 152 0.690362
85 127 102.101408 154 0.662996
86 127 94.727180 156 0.607226
87 127 97.725564 158 0.618516
88 127 125.742976 160 0.785894
89 127 115.127973 162 0.710666
90 127 129.066087 164 0.786988
91 127 104.554667 166 0.629847
92 127 121.057455 168 0.720580
93 127 113.672233 170 0.668660
94 127 103.880543 172 0.603957
95 127 173.032613 174 0.994440
96 127 146.066138 176 0.829921
97 127 106.681223 178 0.599333
98 127 224.938498 180 1.249658
99 127 128.639546 182 0.706811
100 127 125.537027 184 0.682266
101 127 135.284298 186 0.727335
102 127 132.928577 188 0.707067
103 127 118.749725 190 0.624999
104 127 140.377199 192 0.731131
105 127 116.379254 194 0.599893
106 127 122.265472 196 0.623803
107 127 122.281047 198 0.617581
108 127 126.303102 200 0.631516
109 127 126.253388 202 0.625017
110 127 118.727854 204 0.581999
111 127 176.488408 206 0.856740
112 127 129.601537 208 0.623084
113 127 141.855360 210 0.675502
114 127 123.714251 212 0.583558
115 127 150.467714 214 0.703120
116 127 167.092539 216 0.773577
117 127 132.136490 218 0.606131
118 127 132.584264 220 0.602656
119 127 205.892852 222 0.927445
120 127 164.381493 224 0.733846
121 127 166.487491 226 0.736670
122 127 150.695109 228 0.660943
123 127 253.037968 230 1.100165
124 127 139.437928 232 0.601026
125 127 162.073445 234 0.692622
126 127 178.879218 236 0.757963
127 127 141.737416 237 0.598048
10661.5
