q q_max q_time hits q_time/hits 
1 127 0.584307 1 0.584307
2 127 1.099677 2 0.549839
3 127 1.630440 3 0.543480
4 127 2.679783 5 0.535957
5 127 3.299060 6 0.549843
6 127 4.331986 8 0.541498
7 127 5.039296 9 0.559922
8 127 6.562989 11 0.596635
9 127 8.397538 13 0.645964
10 127 7.827409 14 0.559101
11 127 9.028912 16 0.564307
12 127 10.124307 18 0.562461
13 127 10.876026 19 0.572422
14 127 12.066938 21 0.574616
15 127 12.693161 23 0.551877
16 127 14.499627 25 0.579985
17 127 15.569745 26 0.598836
18 127 16.923954 28 0.604427
19 127 16.949947 30 0.564998
20 127 18.839277 32 0.588727
21 127 19.986653 33 0.605656
22 127 20.632137 35 0.589490
23 127 21.397653 37 0.578315
24 127 22.302108 39 0.571849
25 127 41.481164 41 1.011736
26 127 24.532354 42 0.584104
27 127 25.031369 44 0.568895
28 127 26.558237 46 0.577353
29 127 29.828698 48 0.621431
30 127 49.043480 50 0.980870
31 127 28.698944 51 0.562724
32 127 29.933510 53 0.564783
33 127 48.714279 55 0.885714
34 127 34.764033 57 0.609895
35 127 35.526158 59 0.602138
36 127 51.949016 61 0.851623
37 127 38.226190 62 0.616551
38 127 53.025799 64 0.828528
39 127 48.072130 66 0.728366
40 127 57.948916 68 0.852190
41 127 48.479056 70 0.692558
42 127 60.700575 72 0.843064
43 127 45.500653 73 0.623297
44 127 46.229092 75 0.616388
45 127 45.955716 77 0.596827
46 127 49.337283 79 0.624523
47 127 58.197506 81 0.718488
48 127 55.066747 83 0.663455
49 127 53.362981 85 0.627800
50 127 54.585068 86 0.634710
51 127 57.561550 88 0.654109
52 127 56.812112 90 0.631246
53 127 54.311223 92 0.590339
54 127 60.495010 94 0.643564
55 127 64.866379 96 0.675691
56 127 60.244782 98 0.614743
57 127 59.420382 99 0.600206
58 127 60.547331 101 0.599479
59 127 75.221378 103 0.730305
60 127 99.294145 105 0.945659
61 127 63.621166 107 0.594590
62 127 65.516064 109 0.601065
63 127 234.116567 111 2.109158
64 127 70.347757 113 0.622547
65 127 68.658287 114 0.602266
66 127 68.841085 116 0.593458
67 127 89.126861 118 0.755312
68 127 76.767818 120 0.639732
69 127 76.828372 122 0.629741
70 127 105.814936 124 0.853346
71 127 84.693574 126 0.672171
72 127 128.999851 128 1.007811
73 127 92.269557 130 0.709766
74 127 169.492195 132 1.284032
75 127 98.182905 134 0.732708
76 127 163.278014 136 1.200574
77 127 100.587351 138 0.728894
78 127 85.797701 140 0.612841
79 127 118.776211 142 0.836452
80 127 122.578866 144 0.851242
81 127 112.771865 146 0.772410
82 127 89.043319 148 0.601644
83 127 101.579701 150 0.677198
84 127 109.117773 152 0.717880
85 127 114.082593 154 0.740796
86 127 107.989375 156 0.692240
87 127 104.646848 158 0.662322
88 127 121.104431 160 0.756903
89 127 101.629891 162 0.627345
90 127 144.268537 164 0.879686
91 127 130.906257 166 0.788592
92 127 120.037386 168 0.714508
93 127 121.218363 170 0.713049
94 127 107.634120 172 0.625780
95 127 110.726276 174 0.636358
96 127 118.885186 176 0.675484
97 127 118.777599 178 0.667290
98 127 120.398198 180 0.668879
99 127 133.027197 182 0.730919
100 127 128.738758 184 0.699667
101 127 131.053321 186 0.704588
102 127 123.775321 188 0.658379
103 127 168.416000 190 0.886400
104 127 136.990812 192 0.713494
105 127 138.049920 194 0.711598
106 127 132.324998 196 0.675128
107 127 146.077365 198 0.737764
108 127 125.601618 200 0.628008
109 127 165.152024 202 0.817584
110 127 118.620442 204 0.581473
111 127 162.177402 206 0.787269
112 127 127.003853 208 0.610595
113 127 125.879280 210 0.599425
114 127 122.695175 212 0.578751
115 127 127.399801 214 0.595326
116 127 125.673874 216 0.581823
117 127 145.095094 218 0.665574
118 127 161.057650 220 0.732080
119 127 128.950431 222 0.580858
120 127 154.162756 224 0.688227
121 127 154.905446 226 0.685422
122 127 136.061452 228 0.596761
123 127 145.732585 230 0.633620
124 127 145.466473 232 0.627011
125 127 160.956154 234 0.687847
126 127 209.212965 236 0.886496
127 127 155.754573 237 0.657192
10328
