q q_max q_time hits q_time/hits 
1 127 0.582720 1 0.582720
2 127 1.099505 2 0.549752
3 127 1.647731 3 0.549244
4 127 2.671410 5 0.534282
5 127 3.260814 6 0.543469
6 127 4.350914 8 0.543864
7 127 4.979322 9 0.553258
8 127 6.226654 11 0.566059
9 127 8.086973 13 0.622075
10 127 8.190231 14 0.585016
11 127 9.471947 16 0.591997
12 127 14.281586 18 0.793421
13 127 10.895763 19 0.573461
14 127 11.714171 21 0.557818
15 127 14.726248 23 0.640272
16 127 14.364548 25 0.574582
17 127 14.626557 26 0.562560
18 127 16.683972 28 0.595856
19 127 22.918566 30 0.763952
20 127 18.698766 32 0.584336
21 127 19.500734 33 0.590931
22 127 27.728378 35 0.792239
23 127 21.361245 37 0.577331
24 127 25.991583 39 0.666451
25 127 23.137158 41 0.564321
26 127 26.333197 42 0.626981
27 127 27.905857 44 0.634224
28 127 26.138676 46 0.568232
29 127 27.688507 48 0.576844
30 127 29.100665 50 0.582013
31 127 28.982861 51 0.568291
32 127 37.964918 53 0.716319
33 127 31.196319 55 0.567206
34 127 33.029877 57 0.579472
35 127 50.839507 59 0.861687
36 127 110.387191 61 1.809626
37 127 42.606407 62 0.687200
38 127 38.905388 64 0.607897
39 127 40.621409 66 0.615476
40 127 40.714153 68 0.598738
41 127 41.015864 70 0.585941
42 127 50.923760 72 0.707274
43 127 44.995653 73 0.616379
44 127 52.723676 75 0.702982
45 127 45.809555 77 0.594929
46 127 47.493817 79 0.601188
47 127 52.163181 81 0.643990
48 127 48.930881 83 0.589529
49 127 54.343916 85 0.639340
50 127 51.182156 86 0.595141
51 127 53.963990 88 0.613227
52 127 53.614464 90 0.595716
53 127 56.217133 92 0.611056
54 127 58.192481 94 0.619069
55 127 57.570321 96 0.599691
56 127 59.209740 98 0.604181
57 127 67.888882 99 0.685746
58 127 59.736953 101 0.591455
59 127 66.891849 103 0.649435
60 127 66.946272 105 0.637584
61 127 64.137908 107 0.599420
62 127 68.687476 109 0.630160
63 127 91.042254 111 0.820200
64 127 95.174649 113 0.842254
65 127 84.417593 114 0.740505
66 127 87.855889 116 0.757378
67 127 106.807025 118 0.905144
68 127 85.492136 120 0.712434
69 127 115.901598 122 0.950013
70 127 75.077407 124 0.605463
71 127 102.728773 126 0.815308
72 127 89.518811 128 0.699366
73 127 329.861516 130 2.537396
74 127 104.176126 132 0.789213
75 127 82.951929 134 0.619044
76 127 83.286207 136 0.612399
77 127 170.782659 138 1.237556
78 127 148.292968 140 1.059235
79 127 87.037798 142 0.612942
80 127 93.574398 144 0.649822
81 127 86.254861 146 0.590787
82 127 114.698456 148 0.774990
83 127 142.948430 150 0.952990
84 127 117.975364 152 0.776154
85 127 95.066978 154 0.617318
86 127 108.175266 156 0.693431
87 127 166.235521 158 1.052124
88 127 133.051252 160 0.831570
89 127 97.053598 162 0.599096
90 127 97.165085 164 0.592470
91 127 122.898958 166 0.740355
92 127 100.516081 168 0.598310
93 127 101.833213 170 0.599019
94 127 108.229947 172 0.629244
95 127 136.230812 174 0.782936
96 127 187.500347 176 1.065343
97 127 109.022345 178 0.612485
98 127 112.666392 180 0.625924
99 127 138.046327 182 0.758496
100 127 146.783368 184 0.797736
101 127 117.379695 186 0.631074
102 127 108.871220 188 0.579102
103 127 119.180166 190 0.627264
104 127 154.677193 192 0.805610
105 127 135.677462 194 0.699368
106 127 122.521897 196 0.625112
107 127 137.201976 198 0.692939
108 127 128.769936 200 0.643850
109 127 125.641402 202 0.621987
110 127 118.551697 204 0.581136
111 127 139.418808 206 0.676790
112 127 203.231524 208 0.977075
113 127 136.162999 210 0.648395
114 127 146.042660 212 0.688880
115 127 170.983195 214 0.798987
116 127 126.409247 216 0.585228
117 127 165.030947 218 0.757023
118 127 222.805340 220 1.012752
119 127 213.795728 222 0.963044
120 127 171.759047 224 0.766781
121 127 156.837070 226 0.693969
122 127 168.089992 228 0.737237
123 127 170.752638 230 0.742403
124 127 157.026221 232 0.676837
125 127 179.275972 234 0.766137
126 127 152.150097 236 0.644704
127 127 174.049287 237 0.734385
10700.9
