run: 76 | L: 4 | f_final: 1+1E-10 | flatness: 95 | dim: 2D | lattice: SS
Fri Jun 18 15:28:34 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.006041s
Fri Jun 18 15:28:34 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.006210s
Fri Jun 18 15:28:34 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.006513s
Fri Jun 18 15:28:34 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.006678s
Fri Jun 18 15:28:34 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.006952s
Fri Jun 18 15:28:34 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.006906s
Fri Jun 18 15:28:34 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.006995s
Fri Jun 18 15:28:34 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 20000 | flat time: 0.014005s
Fri Jun 18 15:28:34 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 20000 | flat time: 0.013973s
Fri Jun 18 15:28:34 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 30000 | flat time: 0.020892s
Fri Jun 18 15:28:34 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 30000 | flat time: 0.020907s
Fri Jun 18 15:28:34 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 40000 | flat time: 0.028084s
Fri Jun 18 15:28:34 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 70000 | flat time: 0.049932s
Fri Jun 18 15:28:34 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 60000 | flat time: 0.042198s
Fri Jun 18 15:28:34 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 120000 | flat time: 0.083673s
Fri Jun 18 15:28:34 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 70000 | flat time: 0.048890s
Fri Jun 18 15:28:34 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 90000 | flat time: 0.059140s
Fri Jun 18 15:28:34 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 40000 | flat time: 0.026664s
Fri Jun 18 15:28:34 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 170000 | flat time: 0.112012s
Fri Jun 18 15:28:34 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 80000 | flat time: 0.053289s
Fri Jun 18 15:28:34 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 210000 | flat time: 0.141921s
Fri Jun 18 15:28:34 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 90000 | flat time: 0.061669s
Fri Jun 18 15:28:34 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 110000 | flat time: 0.073690s
Fri Jun 18 15:28:35 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 80000 | flat time: 0.053746s
Fri Jun 18 15:28:35 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 130000 | flat time: 0.090112s
Fri Jun 18 15:28:35 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 80000 | flat time: 0.054905s
Fri Jun 18 15:28:35 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 100000 | flat time: 0.070260s
Fri Jun 18 15:28:35 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 110000 | flat time: 0.075313s
Fri Jun 18 15:28:35 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 70000 | flat time: 0.046588s
Fri Jun 18 15:28:35 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 90000 | flat time: 0.061921s
Fri Jun 18 15:28:35 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 150000 | flat time: 0.101126s
Fri Jun 18 15:28:35 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 100000 | flat time: 0.066318s
Fri Jun 18 15:28:35 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 60000 | flat time: 0.041053s
Fri Jun 18 15:28:35 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 110000 | flat time: 0.073437s
