q q_max q_time hits q_time/hits 
1 31 0.062405 1 0.062405
2 31 0.111572 2 0.055786
3 31 0.172988 3 0.057663
4 31 0.298523 5 0.059705
5 31 0.366389 6 0.061065
6 31 0.488639 8 0.061080
7 31 0.564021 9 0.062669
8 31 0.713654 11 0.064878
9 31 0.850008 13 0.065385
10 31 0.923431 14 0.065959
11 31 1.056303 16 0.066019
12 31 1.226091 18 0.068116
13 31 1.355335 19 0.071333
14 31 1.416498 21 0.067452
15 31 1.574499 23 0.068456
16 31 1.956589 25 0.078264
17 31 1.853901 26 0.071304
18 31 1.926442 28 0.068802
19 31 2.069353 30 0.068978
20 31 2.206898 32 0.068966
21 31 2.444970 34 0.071911
22 31 2.501748 36 0.069493
23 31 2.708792 38 0.071284
24 31 2.798108 40 0.069953
25 31 2.878442 42 0.068534
26 31 3.007566 44 0.068354
27 31 3.150046 46 0.068479
28 31 3.278118 48 0.068294
29 31 3.312175 50 0.066243
30 31 3.441135 52 0.066176
31 31 3.525888 53 0.066526
54.2407
